Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Velocity,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 2 > Spindle > Battery Voltage,
2/21/20 10:53,0.0026564,,2/21/20 10:53,0.9814655,,2/21/20 11:13,0.0389623,,2/21/20 11:13,0.0100415,,2/21/20 11:13,0.0030353,,2/21/20 10:54,62.32457275,,2/21/20 11:13,0.0020996,,2/21/20 11:13,0.978555,,2/21/20 10:53,0.0438008,,2/21/20 10:53,0.009762,,2/21/20 10:53,0.0029819,,2/21/20 10:54,62.32457275,,2/21/20 10:54,3.127326012
2/21/20 11:03,0.0026024,,2/21/20 11:03,1.0149114,,2/21/20 11:23,0.0395823,,2/21/20 11:23,0.0116809,,2/21/20 11:23,0.0031067,,2/21/20 11:04,62.35979424,,2/21/20 11:23,0.0018372,,2/21/20 11:23,1.0208924,,2/21/20 11:03,0.0497892,,2/21/20 11:03,0.0080435,,2/21/20 11:03,0.0023752,,2/21/20 11:04,62.35979424,,2/21/20 11:04,3.12722826
2/21/20 11:13,0.0018179,,2/21/20 11:13,0.9757082,,2/21/20 11:32,0.0435311,,2/21/20 11:32,0.0088809,,2/21/20 11:32,0.0029965,,2/21/20 11:13,62.43024063,,2/21/20 11:32,0.0024493,,2/21/20 11:32,1.0410388,,2/21/20 11:13,0.0413624,,2/21/20 11:13,0.0099391,,2/21/20 11:13,0.0032955,,2/21/20 11:13,62.43024063,,2/21/20 11:13,3.12683773
2/21/20 11:23,0.0026751,,2/21/20 11:23,0.9700443,,2/21/20 11:42,0.0416346,,2/21/20 11:42,0.0088669,,2/21/20 11:42,0.003417,,2/21/20 11:23,62.39501572,,2/21/20 11:42,0.0036511,,2/21/20 11:42,0.9959101,,2/21/20 11:23,0.0381776,,2/21/20 11:23,0.0090404,,2/21/20 11:23,0.0030637,,2/21/20 11:23,62.39501572,,2/21/20 11:23,3.126544714
2/21/20 11:32,0.0020901,,2/21/20 11:32,1.0432074,,2/21/20 11:52,0.0498699,,2/21/20 11:52,0.0094287,,2/21/20 11:52,0.0033053,,2/21/20 11:33,61.90177078,,2/21/20 11:52,0.0022975,,2/21/20 11:52,1.0335913,,2/21/20 11:32,0.0415424,,2/21/20 11:32,0.0086302,,2/21/20 11:32,0.0030242,,2/21/20 11:33,61.90177078,,2/21/20 11:33,3.126642227
2/21/20 11:42,0.0025282,,2/21/20 11:42,1.0133407,,2/21/20 12:03,0.0605242,,2/21/20 12:03,0.0131427,,2/21/20 12:03,0.0036395,,2/21/20 11:43,62.46546555,,2/21/20 12:03,0.0021861,,2/21/20 12:03,0.9846209,,2/21/20 11:42,0.0432884,,2/21/20 11:42,0.0092208,,2/21/20 11:42,0.0029117,,2/21/20 11:43,62.46546555,,2/21/20 11:43,3.126935244
2/21/20 11:52,0.0027488,,2/21/20 11:52,0.9872403,,2/21/20 12:13,0.0431265,,2/21/20 12:13,0.0088958,,2/21/20 12:13,0.0031561,,2/21/20 11:53,62.04270477,,2/21/20 12:13,0.0027043,,2/21/20 12:13,1.0020602,,2/21/20 11:52,0.0494264,,2/21/20 11:52,0.009484,,2/21/20 11:52,0.0027489,,2/21/20 11:53,62.04270477,,2/21/20 11:53,3.126349211
2/21/20 12:03,0.0015964,,2/21/20 12:03,0.9962149,,2/21/20 12:23,0.0507956,,2/21/20 12:23,0.0131937,,2/21/20 12:23,0.0037516,,2/21/20 12:04,62.18363876,,2/21/20 12:23,0.0023684,,2/21/20 12:23,1.0109792,,2/21/20 12:03,0.0446299,,2/21/20 12:03,0.0123156,,2/21/20 12:03,0.0030808,,2/21/20 12:04,62.18363876,,2/21/20 12:04,3.12683773
2/21/20 12:13,0.0038667,,2/21/20 12:13,0.9871819,,2/21/20 12:33,0.0508423,,2/21/20 12:33,0.0095762,,2/21/20 12:33,0.0030936,,2/21/20 12:13,62.57117462,,2/21/20 12:33,0.002421,,2/21/20 12:33,0.9330051,,2/21/20 12:13,0.0399651,,2/21/20 12:13,0.0114553,,2/21/20 12:13,0.0032792,,2/21/20 12:13,62.57117462,,2/21/20 12:13,3.126739979
2/21/20 12:23,0.0024266,,2/21/20 12:23,0.9784175,,2/21/20 12:42,0.050709,,2/21/20 12:42,0.0094403,,2/21/20 12:42,0.0030867,,2/21/20 12:23,62.78255157,,2/21/20 12:42,0.0034077,,2/21/20 12:42,0.9674961,,2/21/20 12:23,0.0420777,,2/21/20 12:23,0.0092203,,2/21/20 12:23,0.0031611,,2/21/20 12:23,62.78255157,,2/21/20 12:23,3.12683773
2/21/20 12:33,0.0024905,,2/21/20 12:33,1.0283529,,2/21/20 12:52,0.0397833,,2/21/20 12:52,0.0095547,,2/21/20 12:52,0.0029061,,2/21/20 12:33,62.04270477,,2/21/20 12:52,0.002399,,2/21/20 12:52,0.9895971,,2/21/20 12:33,0.0443267,,2/21/20 12:33,0.0095687,,2/21/20 12:33,0.0032554,,2/21/20 12:33,62.04270477,,2/21/20 12:33,3.126544714
2/21/20 12:42,0.0016523,,2/21/20 12:42,1.0014408,,2/21/20 13:02,0.044113,,2/21/20 13:02,0.008538,,2/21/20 13:02,0.0028108,,2/21/20 12:43,62.39501572,,2/21/20 13:02,0.0021662,,2/21/20 13:02,0.9880526,,2/21/20 12:42,0.0415094,,2/21/20 12:42,0.0079012,,2/21/20 12:42,0.00256,,2/21/20 12:43,62.39501572,,2/21/20 12:43,3.126446724
2/21/20 12:52,0.0028829,,2/21/20 12:52,0.9772555,,2/21/20 13:13,0.0434113,,2/21/20 13:13,0.0092515,,2/21/20 13:13,0.0032345,,2/21/20 12:53,62.78255157,,2/21/20 13:13,0.0026744,,2/21/20 13:13,1.0730417,,2/21/20 12:52,0.046435,,2/21/20 12:52,0.0110586,,2/21/20 12:52,0.0032447,,2/21/20 12:53,62.78255157,,2/21/20 12:53,3.126251459
2/21/20 13:02,0.0023428,,2/21/20 13:02,0.9942821,,2/21/20 13:23,0.0512887,,2/21/20 13:23,0.0089416,,2/21/20 13:23,0.0029949,,2/21/20 13:03,62.39501572,,2/21/20 13:23,0.0028605,,2/21/20 13:23,0.9754098,,2/21/20 13:02,0.040926,,2/21/20 13:02,0.0110709,,2/21/20 13:02,0.0034977,,2/21/20 13:03,62.39501572,,2/21/20 13:03,3.12537241
2/21/20 13:13,0.0023813,,2/21/20 13:13,1.065565,,2/21/20 13:33,0.0502479,,2/21/20 13:33,0.0090122,,2/21/20 13:33,0.0035094,,2/21/20 13:13,62.28930664,,2/21/20 13:33,0.0039282,,2/21/20 13:33,0.9810993,,2/21/20 13:13,0.0412293,,2/21/20 13:13,0.0085128,,2/21/20 13:13,0.0026408,,2/21/20 13:13,62.28930664,,2/21/20 13:13,3.126153708
2/21/20 13:23,0.0024133,,2/21/20 13:23,1.0392193,,2/21/20 13:43,0.0424713,,2/21/20 13:43,0.0096861,,2/21/20 13:43,0.0032178,,2/21/20 13:23,62.50072823,,2/21/20 13:43,0.0026164,,2/21/20 13:43,1.0380115,,2/21/20 13:23,0.0475782,,2/21/20 13:23,0.0098149,,2/21/20 13:23,0.0035155,,2/21/20 13:23,62.50072823,,2/21/20 13:23,3.125958443
2/21/20 13:33,0.0041962,,2/21/20 13:33,1.0428863,,2/21/20 13:52,0.0418158,,2/21/20 13:52,0.0085243,,2/21/20 13:52,0.0032778,,2/21/20 13:33,62.39501572,,2/21/20 13:52,0.0023107,,2/21/20 13:52,1.009547,,2/21/20 13:33,0.0445462,,2/21/20 13:33,0.0119408,,2/21/20 13:33,0.0033009,,2/21/20 13:33,62.39501572,,2/21/20 13:33,3.125763178
2/21/20 13:43,0.001684,,2/21/20 13:43,1.0201432,,2/21/20 14:02,0.0483361,,2/21/20 14:02,0.010244,,2/21/20 14:02,0.0031653,,2/21/20 13:43,62.18363876,,2/21/20 14:02,0.0022817,,2/21/20 14:02,0.9885187,,2/21/20 13:43,0.0477367,,2/21/20 13:43,0.0092287,,2/21/20 13:43,0.0027565,,2/21/20 13:43,62.18363876,,2/21/20 13:43,3.125958443
2/21/20 13:52,0.0036318,,2/21/20 13:52,0.9620332,,2/21/20 14:12,0.0473407,,2/21/20 14:12,0.0100873,,2/21/20 14:12,0.0028111,,2/21/20 13:53,62.43024063,,2/21/20 14:12,0.0019699,,2/21/20 14:12,0.9788415,,2/21/20 13:52,0.0434772,,2/21/20 13:52,0.0100548,,2/21/20 13:52,0.0036639,,2/21/20 13:53,62.43024063,,2/21/20 13:53,3.125665426
2/21/20 14:02,0.0018941,,2/21/20 14:02,1.0621551,,2/21/20 14:23,0.0423014,,2/21/20 14:23,0.0119386,,2/21/20 14:23,0.0033492,,2/21/20 14:02,62.14841385,,2/21/20 14:23,0.0017836,,2/21/20 14:23,1.0021444,,2/21/20 14:02,0.0440541,,2/21/20 14:02,0.0101559,,2/21/20 14:02,0.0030818,,2/21/20 14:02,62.14841385,,2/21/20 14:02,3.12537241
2/21/20 14:12,0.0030316,,2/21/20 14:12,1.0286215,,2/21/20 14:33,0.0486979,,2/21/20 14:33,0.0094126,,2/21/20 14:33,0.0036432,,2/21/20 14:12,62.50072823,,2/21/20 14:33,0.002608,,2/21/20 14:33,0.9831213,,2/21/20 14:12,0.0402547,,2/21/20 14:12,0.0089894,,2/21/20 14:12,0.0027331,,2/21/20 14:12,62.50072823,,2/21/20 14:12,3.125665426
2/21/20 14:23,0.003358,,2/21/20 14:23,1.0065675,,2/21/20 14:43,0.0483725,,2/21/20 14:43,0.0077586,,2/21/20 14:43,0.0028337,,2/21/20 14:23,62.04270477,,2/21/20 14:43,0.0019426,,2/21/20 14:43,0.9879009,,2/21/20 14:23,0.0441991,,2/21/20 14:23,0.010503,,2/21/20 14:23,0.0035332,,2/21/20 14:23,62.04270477,,2/21/20 14:23,3.125763178
2/21/20 14:33,0.0018455,,2/21/20 14:33,1.0145611,,2/21/20 14:53,0.0499166,,2/21/20 14:53,0.0094883,,2/21/20 14:53,0.0028932,,2/21/20 14:34,62.50072823,,2/21/20 14:53,0.0023791,,2/21/20 14:53,1.0229255,,2/21/20 14:33,0.0420889,,2/21/20 14:33,0.0092676,,2/21/20 14:33,0.0030111,,2/21/20 14:34,62.50072823,,2/21/20 14:34,3.125469923
2/21/20 14:43,0.0037987,,2/21/20 14:43,0.9615836,,2/21/20 15:02,0.045055,,2/21/20 15:02,0.0120891,,2/21/20 15:02,0.0037556,,2/21/20 14:44,62.28930664,,2/21/20 15:02,0.0020426,,2/21/20 15:02,0.9773025,,2/21/20 14:43,0.0388284,,2/21/20 14:43,0.0093397,,2/21/20 14:43,0.0034366,,2/21/20 14:44,62.28930664,,2/21/20 14:44,3.125176907
2/21/20 14:53,0.0020048,,2/21/20 14:53,0.9824523,,2/21/20 15:12,0.0475169,,2/21/20 15:12,0.0130685,,2/21/20 15:12,0.0034163,,2/21/20 14:54,62.32457275,,2/21/20 15:12,0.0022759,,2/21/20 15:12,1.0053234,,2/21/20 14:53,0.0427564,,2/21/20 14:53,0.0105038,,2/21/20 14:53,0.0030825,,2/21/20 14:54,62.32457275,,2/21/20 14:54,3.125567913
2/21/20 15:02,0.0019726,,2/21/20 15:02,1.0012656,,2/21/20 15:22,0.0474147,,2/21/20 15:22,0.0086716,,2/21/20 15:22,0.0033503,,2/21/20 15:03,62.11314774,,2/21/20 15:22,0.0025944,,2/21/20 15:22,1.0152028,,2/21/20 15:02,0.0424733,,2/21/20 15:02,0.008466,,2/21/20 15:02,0.0028483,,2/21/20 15:03,62.11314774,,2/21/20 15:03,3.124786377
2/21/20 15:12,0.0026363,,2/21/20 15:12,0.9578349,,2/21/20 15:33,0.0483722,,2/21/20 15:33,0.008586,,2/21/20 15:33,0.00301,,2/21/20 15:13,62.46546555,,2/21/20 15:33,0.0018464,,2/21/20 15:33,1.0499522,,2/21/20 15:12,0.0451493,,2/21/20 15:12,0.0105936,,2/21/20 15:12,0.0035241,,2/21/20 15:13,62.46546555,,2/21/20 15:13,3.124981642
2/21/20 15:22,0.0029269,,2/21/20 15:22,1.0004015,,2/21/20 15:43,0.0435684,,2/21/20 15:43,0.008679,,2/21/20 15:43,0.0032915,,2/21/20 15:23,62.35979424,,2/21/20 15:43,0.0027126,,2/21/20 15:43,0.9373466,,2/21/20 15:22,0.0537081,,2/21/20 15:22,0.0097583,,2/21/20 15:22,0.0033,,2/21/20 15:23,62.35979424,,2/21/20 15:23,3.124688625
2/21/20 15:33,0.0017985,,2/21/20 15:33,0.9928165,,2/21/20 15:53,0.0414301,,2/21/20 15:53,0.0106462,,2/21/20 15:53,0.0035126,,2/21/20 15:34,62.35979424,,2/21/20 15:53,0.0041188,,2/21/20 15:53,0.9509386,,2/21/20 15:33,0.047499,,2/21/20 15:33,0.0078196,,2/21/20 15:33,0.0026614,,2/21/20 15:34,62.35979424,,2/21/20 15:34,3.125079393
2/21/20 15:43,0.0035008,,2/21/20 15:43,0.9848696,,2/21/20 16:03,0.9529315,,2/21/20 16:03,0.0969531,,2/21/20 16:03,0.0265455,,2/21/20 15:44,62.53594971,,2/21/20 16:03,0.0118361,,2/21/20 16:03,14.5668258,,2/21/20 15:43,0.0457914,,2/21/20 15:43,0.0088259,,2/21/20 15:43,0.0036361,,2/21/20 15:44,62.53594971,,2/21/20 15:44,3.124786377
2/21/20 15:53,0.0029298,,2/21/20 15:53,0.9631601,,2/21/20 16:12,0.0501899,,2/21/20 16:12,0.0080029,,2/21/20 16:12,0.0026118,,2/21/20 15:53,62.74733009,,2/21/20 16:12,0.0018709,,2/21/20 16:12,1.0272109,,2/21/20 15:53,0.044407,,2/21/20 15:53,0.0110824,,2/21/20 15:53,0.0033095,,2/21/20 15:53,62.74733009,,2/21/20 15:53,3.124591112
2/21/20 16:03,0.0306085,,2/21/20 16:03,13.7382568,,2/21/20 16:22,0.0513225,,2/21/20 16:22,0.0076977,,2/21/20 16:22,0.0029431,,2/21/20 16:03,63.31102142,,2/21/20 16:22,0.0019187,,2/21/20 16:22,1.009811,,2/21/20 16:03,1.068218,,2/21/20 16:03,0.0929247,,2/21/20 16:03,0.0220202,,2/21/20 16:03,63.31102142,,2/21/20 16:03,3.124981642
2/21/20 16:12,0.0022776,,2/21/20 16:12,0.9835558,,2/21/20 16:32,0.7309675,,2/21/20 16:32,0.0578515,,2/21/20 16:32,0.0189207,,2/21/20 16:13,64.36796112,,2/21/20 16:32,0.0108359,,2/21/20 16:32,10.1425865,,2/21/20 16:12,0.0385813,,2/21/20 16:12,0.0094652,,2/21/20 16:12,0.0026416,,2/21/20 16:13,64.36796112,,2/21/20 16:13,3.124786377
2/21/20 16:22,0.0027542,,2/21/20 16:22,1.0531396,,2/21/20 16:43,0.0468815,,2/21/20 16:43,0.0091427,,2/21/20 16:43,0.0030807,,2/21/20 16:23,65.17829895,,2/21/20 16:43,0.0016434,,2/21/20 16:43,1.0174831,,2/21/20 16:22,0.0422694,,2/21/20 16:22,0.0082509,,2/21/20 16:22,0.0030075,,2/21/20 16:23,65.17829895,,2/21/20 16:23,3.124493122
2/21/20 16:32,0.0125866,,2/21/20 16:32,10.5238927,,2/21/20 16:53,0.039745,,2/21/20 16:53,0.0075164,,2/21/20 16:53,0.0025241,,2/21/20 16:33,65.77721519,,2/21/20 16:53,0.0024337,,2/21/20 16:53,1.0066545,,2/21/20 16:32,0.7898592,,2/21/20 16:32,0.0611281,,2/21/20 16:32,0.0171302,,2/21/20 16:33,65.77721519,,2/21/20 16:33,3.124200106
2/21/20 16:43,0.002316,,2/21/20 16:43,0.9925246,,2/21/20 17:03,0.7719795,,2/21/20 17:03,0.0791775,,2/21/20 17:03,0.0239925,,2/21/20 16:44,66.44661903,,2/21/20 17:03,0.0079274,,2/21/20 17:03,12.2924218,,2/21/20 16:43,0.0420685,,2/21/20 16:43,0.0098345,,2/21/20 16:43,0.0032938,,2/21/20 16:44,66.44661903,,2/21/20 16:44,3.124102592
2/21/20 16:53,0.004166,,2/21/20 16:53,0.9832522,,2/21/20 17:13,0.042626,,2/21/20 17:13,0.0083912,,2/21/20 17:13,0.0032625,,2/21/20 16:53,66.9398674,,2/21/20 17:13,0.0028856,,2/21/20 17:13,0.972023,,2/21/20 16:53,0.0383826,,2/21/20 16:53,0.0097334,,2/21/20 16:53,0.0033718,,2/21/20 16:53,66.9398674,,2/21/20 16:53,3.124004841
2/21/20 17:03,0.0119599,,2/21/20 17:03,11.9944005,,2/21/20 17:22,0.0509904,,2/21/20 17:22,0.0112633,,2/21/20 17:22,0.0036463,,2/21/20 17:03,67.22169075,,2/21/20 17:22,0.0018334,,2/21/20 17:22,1.0373825,,2/21/20 17:03,0.7702277,,2/21/20 17:03,0.0569387,,2/21/20 17:03,0.0183066,,2/21/20 17:03,67.22169075,,2/21/20 17:03,3.123907328
2/21/20 17:13,0.0017435,,2/21/20 17:13,1.0086812,,2/21/20 17:32,0.155065,,2/21/20 17:32,0.0137205,,2/21/20 17:32,0.0051029,,2/21/20 17:13,67.64449272,,2/21/20 17:32,0.0033675,,2/21/20 17:32,6.1246518,,2/21/20 17:13,0.043041,,2/21/20 17:13,0.0097088,,2/21/20 17:13,0.0029687,,2/21/20 17:13,67.64449272,,2/21/20 17:13,3.124004841
2/21/20 17:22,0.0023524,,2/21/20 17:22,1.0214979,,2/21/20 17:42,0.0510887,,2/21/20 17:42,0.0092618,,2/21/20 17:42,0.0032544,,2/21/20 17:23,68.27863045,,2/21/20 17:42,0.001873,,2/21/20 17:42,1.015933,,2/21/20 17:22,0.0406885,,2/21/20 17:22,0.009867,,2/21/20 17:22,0.0036668,,2/21/20 17:23,68.27863045,,2/21/20 17:23,3.124102592
2/21/20 17:32,0.0050054,,2/21/20 17:32,19.4048101,,2/21/20 17:53,0.0413308,,2/21/20 17:53,0.0093443,,2/21/20 17:53,0.0032345,,2/21/20 17:42,69.08896828,,2/21/20 17:53,0.0022676,,2/21/20 17:53,0.9711581,,2/21/20 17:32,0.5025194,,2/21/20 17:32,0.0251244,,2/21/20 17:32,0.0081174,,2/21/20 17:42,69.08896828,,2/21/20 17:42,3.123516321
2/21/20 17:42,0.0024153,,2/21/20 17:42,0.9962791,,2/21/20 18:03,0.0477079,,2/21/20 18:03,0.0104636,,2/21/20 18:03,0.0028238,,2/21/20 17:53,69.22990227,,2/21/20 18:03,0.0017509,,2/21/20 18:03,1.0194433,,2/21/20 17:42,0.0424061,,2/21/20 17:42,0.0082019,,2/21/20 17:42,0.0029788,,2/21/20 17:53,69.22990227,,2/21/20 17:53,3.123614311
2/21/20 17:53,0.0015471,,2/21/20 17:53,0.996828,,2/21/20 18:13,0.0426595,,2/21/20 18:13,0.0085929,,2/21/20 18:13,0.0031007,,2/21/20 18:03,69.47650414,,2/21/20 18:13,0.0022232,,2/21/20 18:13,0.9773587,,2/21/20 17:53,0.0416145,,2/21/20 17:53,0.011312,,2/21/20 17:53,0.0030717,,2/21/20 18:03,69.47650414,,2/21/20 18:03,3.123516321
2/21/20 18:03,0.0023902,,2/21/20 18:03,0.9823647,,2/21/20 18:23,0.0493891,,2/21/20 18:23,0.0098814,,2/21/20 18:23,0.0034389,,2/21/20 18:13,69.75837212,,2/21/20 18:23,0.0034218,,2/21/20 18:23,1.0228638,,2/21/20 18:03,0.0433138,,2/21/20 18:03,0.0094605,,2/21/20 18:03,0.003199,,2/21/20 18:13,69.75837212,,2/21/20 18:13,3.124004841
2/21/20 18:13,0.0015973,,2/21/20 18:13,1.0393478,,2/21/20 18:32,1.194144,,2/21/20 18:32,0.1045512,,2/21/20 18:32,0.0235805,,2/21/20 18:23,69.82881851,,2/21/20 18:32,0.0175666,,2/21/20 18:32,13.3605602,,2/21/20 18:13,0.0473782,,2/21/20 18:13,0.0073663,,2/21/20 18:13,0.0025943,,2/21/20 18:23,69.82881851,,2/21/20 18:23,3.123809576
2/21/20 18:23,0.0023195,,2/21/20 18:23,1.0482348,,2/21/20 18:42,0.0467984,,2/21/20 18:42,0.0089851,,2/21/20 18:42,0.0028102,,2/21/20 18:33,69.51172562,,2/21/20 18:42,0.002578,,2/21/20 18:42,0.9863451,,2/21/20 18:23,0.0390604,,2/21/20 18:23,0.0083084,,2/21/20 18:23,0.0030873,,2/21/20 18:33,69.51172562,,2/21/20 18:33,3.124004841
2/21/20 18:32,0.0207607,,2/21/20 18:32,11.9852508,,2/21/20 18:52,0.0503199,,2/21/20 18:52,0.0132255,,2/21/20 18:52,0.0036847,,2/21/20 18:42,69.51172562,,2/21/20 18:52,0.0028069,,2/21/20 18:52,1.0121025,,2/21/20 18:32,0.7476139,,2/21/20 18:32,0.0765259,,2/21/20 18:32,0.0220307,,2/21/20 18:42,69.51172562,,2/21/20 18:42,3.124297857
2/21/20 18:42,0.0027802,,2/21/20 18:42,0.9777226,,2/21/20 19:03,0.050441,,2/21/20 19:03,0.0085072,,2/21/20 19:03,0.0025814,,2/21/20 18:52,69.75837212,,2/21/20 19:03,0.001186,,2/21/20 19:03,1.0366579,,2/21/20 18:42,0.0423438,,2/21/20 18:42,0.0091744,,2/21/20 18:42,0.0027758,,2/21/20 18:52,69.75837212,,2/21/20 18:52,3.124200106
2/21/20 18:52,0.0015837,,2/21/20 18:52,0.995339,,2/21/20 19:13,0.0451533,,2/21/20 19:13,0.0085001,,2/21/20 19:13,0.0028648,,2/21/20 19:03,70.04019547,,2/21/20 19:13,0.0013246,,2/21/20 19:13,1.0238186,,2/21/20 18:52,0.0400389,,2/21/20 18:52,0.0074143,,2/21/20 18:52,0.0025878,,2/21/20 19:03,70.04019547,,2/21/20 19:03,3.123321056
2/21/20 19:03,0.0026056,,2/21/20 19:03,1.0186426,,2/21/20 19:23,0.0473545,,2/21/20 19:23,0.0085802,,2/21/20 19:23,0.0027584,,2/21/20 19:14,70.25162048,,2/21/20 19:23,0.0020411,,2/21/20 19:23,1.0580176,,2/21/20 19:03,0.0434509,,2/21/20 19:03,0.0091133,,2/21/20 19:03,0.003192,,2/21/20 19:14,70.25162048,,2/21/20 19:14,3.123809576
2/21/20 19:13,0.0035918,,2/21/20 19:13,0.9781781,,2/21/20 19:33,0.0462829,,2/21/20 19:33,0.0117432,,2/21/20 19:33,0.0035316,,2/21/20 19:24,70.60393143,,2/21/20 19:33,0.0041435,,2/21/20 19:33,0.9729834,,2/21/20 19:13,0.0414468,,2/21/20 19:13,0.0090381,,2/21/20 19:13,0.0026237,,2/21/20 19:24,70.60393143,,2/21/20 19:24,3.123809576
2/21/20 19:23,0.0034387,,2/21/20 19:23,1.0081207,,2/21/20 19:42,0.0426403,,2/21/20 19:42,0.0115399,,2/21/20 19:42,0.0033881,,2/21/20 19:33,70.39250984,,2/21/20 19:42,0.0027811,,2/21/20 19:42,0.984385,,2/21/20 19:23,0.0433726,,2/21/20 19:23,0.0105939,,2/21/20 19:23,0.003356,,2/21/20 19:33,70.39250984,,2/21/20 19:33,3.123614311
2/21/20 19:33,0.0028324,,2/21/20 19:33,1.0022875,,2/21/20 19:52,0.0444478,,2/21/20 19:52,0.011932,,2/21/20 19:52,0.0040285,,2/21/20 19:43,70.32206345,,2/21/20 19:52,0.0036686,,2/21/20 19:52,1.0081204,,2/21/20 19:33,0.0472187,,2/21/20 19:33,0.0094406,,2/21/20 19:33,0.003404,,2/21/20 19:43,70.32206345,,2/21/20 19:43,3.123418808
2/21/20 19:42,0.0033066,,2/21/20 19:42,0.9894591,,2/21/20 20:02,0.0441367,,2/21/20 20:02,0.0097668,,2/21/20 20:02,0.0030234,,2/21/20 19:53,69.86403999,,2/21/20 20:02,0.001646,,2/21/20 20:02,1.0286825,,2/21/20 19:42,0.0422744,,2/21/20 19:42,0.0099897,,2/21/20 19:42,0.0033344,,2/21/20 19:53,69.86403999,,2/21/20 19:53,3.124102592
2/21/20 19:52,0.0037905,,2/21/20 19:52,0.9762337,,2/21/20 20:13,0.0449688,,2/21/20 20:13,0.0108846,,2/21/20 20:13,0.0036512,,2/21/20 20:03,69.54699173,,2/21/20 20:13,0.0023298,,2/21/20 20:13,0.9787179,,2/21/20 19:52,0.0427262,,2/21/20 19:52,0.0101219,,2/21/20 19:52,0.0033951,,2/21/20 20:03,69.54699173,,2/21/20 20:03,3.124493122
2/21/20 20:02,0.0021067,,2/21/20 20:02,0.974698,,2/21/20 20:23,0.663521,,2/21/20 20:23,0.0651527,,2/21/20 20:23,0.0161757,,2/21/20 20:14,68.91281281,,2/21/20 20:23,0.0073475,,2/21/20 20:23,10.5114514,,2/21/20 20:02,0.0428796,,2/21/20 20:02,0.008636,,2/21/20 20:02,0.0032909,,2/21/20 20:14,68.91281281,,2/21/20 20:14,3.124395609
2/21/20 20:13,0.0019137,,2/21/20 20:13,1.0096271,,2/21/20 20:33,0.8314011,,2/21/20 20:33,0.0800463,,2/21/20 20:33,0.0219217,,2/21/20 20:24,68.77187881,,2/21/20 20:33,0.0065055,,2/21/20 20:33,12.4762785,,2/21/20 20:13,0.0437835,,2/21/20 20:13,0.0094035,,2/21/20 20:13,0.0032962,,2/21/20 20:24,68.77187881,,2/21/20 20:24,3.124493122
2/21/20 20:23,0.013164,,2/21/20 20:23,11.5716546,,2/21/20 20:43,0.0438583,,2/21/20 20:43,0.0094162,,2/21/20 20:43,0.0027374,,2/21/20 20:33,68.56049843,,2/21/20 20:43,0.0019131,,2/21/20 20:43,1.0657852,,2/21/20 20:23,0.6974993,,2/21/20 20:23,0.0498304,,2/21/20 20:23,0.014897,,2/21/20 20:33,68.56049843,,2/21/20 20:33,3.124395609
2/21/20 20:33,0.0126051,,2/21/20 20:33,11.4185084,,2/21/20 20:52,0.0411909,,2/21/20 20:52,0.0106946,,2/21/20 20:52,0.0029566,,2/21/20 20:43,68.41956444,,2/21/20 20:52,0.0024317,,2/21/20 20:52,0.9747751,,2/21/20 20:33,0.6868494,,2/21/20 20:33,0.0614962,,2/21/20 20:33,0.0163229,,2/21/20 20:43,68.41956444,,2/21/20 20:43,3.124200106
2/21/20 20:43,0.0024408,,2/21/20 20:43,1.0254217,,2/21/20 21:02,0.0403485,,2/21/20 21:02,0.0101889,,2/21/20 21:02,0.0034032,,2/21/20 20:53,68.45478592,,2/21/20 21:02,0.0037487,,2/21/20 21:02,0.9971682,,2/21/20 20:43,0.0476251,,2/21/20 20:43,0.0128521,,2/21/20 20:43,0.0035875,,2/21/20 20:53,68.45478592,,2/21/20 20:53,3.124688625
2/21/20 20:52,0.0019538,,2/21/20 20:52,1.0553934,,2/21/20 21:12,0.0428528,,2/21/20 21:12,0.0122267,,2/21/20 21:12,0.0043219,,2/21/20 21:03,68.45478592,,2/21/20 21:12,0.0056498,,2/21/20 21:12,0.9752188,,2/21/20 20:52,0.0423671,,2/21/20 20:52,0.0091216,,2/21/20 20:52,0.0028612,,2/21/20 21:03,68.45478592,,2/21/20 21:03,3.124297857
