Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Velocity,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 1 > Spindle > Battery Voltage,
2/21/20 5:39,0.0027904,,2/21/20 5:39,0.9462939,,2/21/20 5:39,0.0545888,,2/21/20 5:39,0.0094401,,2/21/20 5:49,0.0028895,,2/21/20 5:49,65.73228455,,2/21/20 5:49,0.0502166,,2/21/20 5:49,0.0084378,,2/21/20 5:39,0.0033212,,2/21/20 5:49,65.73228455,,2/21/20 5:49,0.0026693,,2/21/20 5:49,0.9790196,,2/21/20 5:49,3.166984081
2/21/20 5:49,0.0029199,,2/21/20 5:49,0.988375,,2/21/20 5:49,0.0411912,,2/21/20 5:49,0.0100095,,2/21/20 5:58,0.0035909,,2/21/20 5:59,66.1999794,,2/21/20 5:58,0.0489373,,2/21/20 5:58,0.0102959,,2/21/20 5:49,0.0026096,,2/21/20 5:59,66.1999794,,2/21/20 5:58,0.0019814,,2/21/20 5:58,0.9552878,,2/21/20 5:59,3.166886568
2/21/20 5:58,0.0015701,,2/21/20 5:58,0.980625,,2/21/20 5:58,0.0525473,,2/21/20 5:58,0.0081644,,2/21/20 6:09,0.003153,,2/21/20 6:10,65.57636795,,2/21/20 6:09,0.0486922,,2/21/20 6:09,0.0088311,,2/21/20 5:58,0.002639,,2/21/20 6:10,65.57636795,,2/21/20 6:09,0.0016119,,2/21/20 6:09,0.9526292,,2/21/20 6:10,3.166788816
2/21/20 6:09,0.0012978,,2/21/20 6:09,0.9727312,,2/21/20 6:09,0.0452396,,2/21/20 6:09,0.0066145,,2/21/20 6:19,0.0032663,,2/21/20 6:20,66.083078,,2/21/20 6:19,0.0558844,,2/21/20 6:19,0.011036,,2/21/20 6:09,0.0023865,,2/21/20 6:20,66.083078,,2/21/20 6:19,0.0026396,,2/21/20 6:19,0.9666694,,2/21/20 6:20,3.166495562
2/21/20 6:19,0.0022686,,2/21/20 6:19,1.0269521,,2/21/20 6:19,0.0474306,,2/21/20 6:19,0.0084373,,2/21/20 6:29,0.0032016,,2/21/20 6:30,65.61533508,,2/21/20 6:29,0.0413705,,2/21/20 6:29,0.0088224,,2/21/20 6:19,0.0029831,,2/21/20 6:30,65.61533508,,2/21/20 6:29,0.0032545,,2/21/20 6:29,0.9788495,,2/21/20 6:30,3.166788816
2/21/20 6:29,0.0020591,,2/21/20 6:29,0.9770693,,2/21/20 6:29,0.0555549,,2/21/20 6:29,0.0093176,,2/21/20 6:39,0.0028679,,2/21/20 6:40,65.61533508,,2/21/20 6:39,0.047087,,2/21/20 6:39,0.0089066,,2/21/20 6:29,0.0030644,,2/21/20 6:40,65.61533508,,2/21/20 6:39,0.0014702,,2/21/20 6:39,0.980488,,2/21/20 6:40,3.167179346
2/21/20 6:39,0.0022007,,2/21/20 6:39,0.9930813,,2/21/20 6:39,0.0456345,,2/21/20 6:39,0.0118927,,2/21/20 6:49,0.0028613,,2/21/20 6:49,65.1086731,,2/21/20 6:49,0.0405208,,2/21/20 6:49,0.0077839,,2/21/20 6:39,0.0032228,,2/21/20 6:49,65.1086731,,2/21/20 6:49,0.0036788,,2/21/20 6:49,0.9005131,,2/21/20 6:49,3.166984081
2/21/20 6:49,0.0023176,,2/21/20 6:49,0.9581404,,2/21/20 6:49,0.0443893,,2/21/20 6:49,0.0079144,,2/21/20 6:59,0.0032124,,2/21/20 6:59,65.30355339,,2/21/20 6:59,0.047397,,2/21/20 6:59,0.0099204,,2/21/20 6:49,0.0025744,,2/21/20 6:59,65.30355339,,2/21/20 6:59,0.0031433,,2/21/20 6:59,0.9826984,,2/21/20 6:59,3.166691065
2/21/20 6:59,0.0017231,,2/21/20 6:59,0.9955668,,2/21/20 6:59,0.0437462,,2/21/20 6:59,0.0078674,,2/21/20 7:08,0.0032387,,2/21/20 7:09,64.87482224,,2/21/20 7:08,0.0438685,,2/21/20 7:08,0.0092917,,2/21/20 6:59,0.0024139,,2/21/20 7:09,64.87482224,,2/21/20 7:08,0.0026126,,2/21/20 7:08,0.9653298,,2/21/20 7:09,3.166691065
2/21/20 7:08,0.0020726,,2/21/20 7:08,0.9774318,,2/21/20 7:08,0.0465992,,2/21/20 7:08,0.0073655,,2/21/20 7:19,0.0030752,,2/21/20 7:20,65.03069077,,2/21/20 7:19,0.0489208,,2/21/20 7:19,0.0102433,,2/21/20 7:08,0.0025608,,2/21/20 7:20,65.03069077,,2/21/20 7:19,0.0020503,,2/21/20 7:19,0.9557927,,2/21/20 7:20,3.166105032
2/21/20 7:19,0.0022468,,2/21/20 7:19,1.0321188,,2/21/20 7:19,0.050159,,2/21/20 7:19,0.0082923,,2/21/20 7:29,0.0033396,,2/21/20 7:30,64.64092331,,2/21/20 7:29,0.0482909,,2/21/20 7:29,0.0100359,,2/21/20 7:19,0.0029373,,2/21/20 7:30,64.64092331,,2/21/20 7:29,0.0031278,,2/21/20 7:29,0.9953886,,2/21/20 7:30,3.166788816
2/21/20 7:29,0.0027711,,2/21/20 7:29,0.9871149,,2/21/20 7:29,0.03999,,2/21/20 7:29,0.0118678,,2/21/20 7:39,0.0031127,,2/21/20 7:40,65.14764023,,2/21/20 7:39,0.0438221,,2/21/20 7:39,0.00919,,2/21/20 7:29,0.0034067,,2/21/20 7:40,65.14764023,,2/21/20 7:39,0.0013896,,2/21/20 7:39,0.9394907,,2/21/20 7:40,3.166202545
2/21/20 7:39,0.0014267,,2/21/20 7:39,0.9608675,,2/21/20 7:39,0.0413455,,2/21/20 7:39,0.0084467,,2/21/20 7:49,0.003163,,2/21/20 7:49,64.71890564,,2/21/20 7:49,0.0487585,,2/21/20 7:49,0.008559,,2/21/20 7:39,0.0025399,,2/21/20 7:49,64.71890564,,2/21/20 7:49,0.0015189,,2/21/20 7:49,0.9250177,,2/21/20 7:49,3.166300297
2/21/20 7:49,0.00182,,2/21/20 7:49,0.9762236,,2/21/20 7:49,0.0437977,,2/21/20 7:49,0.0085921,,2/21/20 7:59,0.0026864,,2/21/20 7:59,64.91378937,,2/21/20 7:59,0.0422971,,2/21/20 7:59,0.0076204,,2/21/20 7:49,0.0030247,,2/21/20 7:59,64.91378937,,2/21/20 7:59,0.0018326,,2/21/20 7:59,0.9595643,,2/21/20 7:59,3.166593552
2/21/20 7:59,0.0021266,,2/21/20 7:59,1.015986,,2/21/20 7:59,0.0398352,,2/21/20 7:59,0.0079465,,2/21/20 8:09,0.0034863,,2/21/20 8:09,64.71890564,,2/21/20 8:09,0.0434262,,2/21/20 8:09,0.0095076,,2/21/20 7:59,0.0025048,,2/21/20 8:09,64.71890564,,2/21/20 8:09,0.0032679,,2/21/20 8:09,0.9534896,,2/21/20 8:09,3.166202545
2/21/20 8:09,0.003198,,2/21/20 8:09,0.9542165,,2/21/20 8:09,0.0442176,,2/21/20 8:09,0.0101748,,2/21/20 8:18,0.003288,,2/21/20 8:19,64.44604301,,2/21/20 8:18,0.0442197,,2/21/20 8:18,0.0095962,,2/21/20 8:09,0.0031843,,2/21/20 8:19,64.44604301,,2/21/20 8:18,0.0021747,,2/21/20 8:18,0.9339983,,2/21/20 8:19,3.166300297
2/21/20 8:18,0.0020645,,2/21/20 8:18,0.946409,,2/21/20 8:18,0.0376214,,2/21/20 8:18,0.0084218,,2/21/20 8:29,0.0031442,,2/21/20 8:30,64.52402534,,2/21/20 8:29,0.0419556,,2/21/20 8:29,0.0086271,,2/21/20 8:18,0.0030284,,2/21/20 8:30,64.52402534,,2/21/20 8:29,0.0021813,,2/21/20 8:29,0.9670919,,2/21/20 8:30,3.166202545
2/21/20 8:29,0.0019014,,2/21/20 8:29,1.0070048,,2/21/20 8:29,0.0433219,,2/21/20 8:29,0.0093961,,2/21/20 8:39,0.0034253,,2/21/20 8:39,64.36811218,,2/21/20 8:39,0.0490583,,2/21/20 8:39,0.0114513,,2/21/20 8:29,0.003041,,2/21/20 8:39,64.36811218,,2/21/20 8:39,0.0026891,,2/21/20 8:39,0.9473017,,2/21/20 8:39,3.166105032
2/21/20 8:39,0.0022322,,2/21/20 8:39,1.0261984,,2/21/20 8:39,0.0409235,,2/21/20 8:39,0.0083743,,2/21/20 8:49,0.003473,,2/21/20 8:49,64.67993851,,2/21/20 8:49,0.0506205,,2/21/20 8:49,0.0091513,,2/21/20 8:39,0.0026814,,2/21/20 8:49,64.67993851,,2/21/20 8:49,0.0024555,,2/21/20 8:49,0.9579104,,2/21/20 8:49,3.166202545
2/21/20 8:49,0.0025134,,2/21/20 8:49,1.0142139,,2/21/20 8:49,0.039554,,2/21/20 8:49,0.0098545,,2/21/20 8:59,0.0028326,,2/21/20 8:59,64.67993851,,2/21/20 8:59,0.0411603,,2/21/20 8:59,0.0092737,,2/21/20 8:49,0.0032663,,2/21/20 8:59,64.67993851,,2/21/20 8:59,0.0034397,,2/21/20 8:59,0.9744803,,2/21/20 8:59,3.165909767
2/21/20 8:59,0.0031329,,2/21/20 8:59,0.9445161,,2/21/20 8:59,0.0401675,,2/21/20 8:59,0.0103429,,2/21/20 9:09,0.0032012,,2/21/20 9:09,64.21219559,,2/21/20 9:09,0.0455704,,2/21/20 9:09,0.0095511,,2/21/20 8:59,0.0030273,,2/21/20 9:09,64.21219559,,2/21/20 9:09,0.0032442,,2/21/20 9:09,1.009099,,2/21/20 9:09,3.165518761
2/21/20 9:09,0.0023412,,2/21/20 9:09,0.9200465,,2/21/20 9:09,0.0436253,,2/21/20 9:09,0.010241,,2/21/20 9:19,0.0038268,,2/21/20 9:19,64.17322845,,2/21/20 9:19,0.0504509,,2/21/20 9:19,0.0118862,,2/21/20 9:09,0.0029868,,2/21/20 9:19,64.17322845,,2/21/20 9:19,0.0045298,,2/21/20 9:19,0.932705,,2/21/20 9:19,3.166202545
2/21/20 9:19,0.0023328,,2/21/20 9:19,1.0108078,,2/21/20 9:19,0.0404502,,2/21/20 9:19,0.0093935,,2/21/20 9:28,0.0030224,,2/21/20 9:29,64.17322845,,2/21/20 9:28,0.0391947,,2/21/20 9:28,0.0084131,,2/21/20 9:19,0.0028097,,2/21/20 9:29,64.17322845,,2/21/20 9:28,0.0029227,,2/21/20 9:28,0.9896334,,2/21/20 9:29,3.165714264
2/21/20 9:28,0.0025658,,2/21/20 9:28,1.0212792,,2/21/20 9:28,0.0556759,,2/21/20 9:28,0.0078848,,2/21/20 9:38,0.003988,,2/21/20 9:39,63.97834473,,2/21/20 9:38,0.0416758,,2/21/20 9:38,0.0126819,,2/21/20 9:28,0.0027412,,2/21/20 9:39,63.97834473,,2/21/20 9:38,0.0035089,,2/21/20 9:38,0.954484,,2/21/20 9:39,3.165812016
2/21/20 9:38,0.0024101,,2/21/20 9:38,0.9647569,,2/21/20 9:38,0.0388308,,2/21/20 9:38,0.0093886,,2/21/20 9:49,0.0028841,,2/21/20 9:50,64.48505821,,2/21/20 9:49,0.0475871,,2/21/20 9:49,0.0079641,,2/21/20 9:38,0.002689,,2/21/20 9:50,64.48505821,,2/21/20 9:49,0.0021157,,2/21/20 9:49,0.9370639,,2/21/20 9:50,3.165421247
2/21/20 9:49,0.0026392,,2/21/20 9:49,0.9632897,,2/21/20 9:49,0.0399138,,2/21/20 9:49,0.0091293,,2/21/20 9:59,0.0033958,,2/21/20 10:00,64.05627899,,2/21/20 9:59,0.0625053,,2/21/20 9:59,0.0110998,,2/21/20 9:49,0.0025029,,2/21/20 10:00,64.05627899,,2/21/20 9:59,0.0015216,,2/21/20 9:59,0.9406551,,2/21/20 10:00,3.165909767
2/21/20 9:59,0.0028367,,2/21/20 9:59,0.9574384,,2/21/20 9:59,0.0395204,,2/21/20 9:59,0.0084918,,2/21/20 10:09,0.003167,,2/21/20 10:10,64.48505821,,2/21/20 10:09,0.0471262,,2/21/20 10:09,0.0094284,,2/21/20 9:59,0.0029737,,2/21/20 10:10,64.48505821,,2/21/20 10:09,0.0026813,,2/21/20 10:09,0.9869233,,2/21/20 10:10,3.165518761
2/21/20 10:09,0.0019276,,2/21/20 10:09,0.9986449,,2/21/20 10:09,0.0510168,,2/21/20 10:09,0.0085628,,2/21/20 10:19,0.0040481,,2/21/20 10:20,64.25116272,,2/21/20 10:19,0.0487398,,2/21/20 10:19,0.0114628,,2/21/20 10:09,0.0027953,,2/21/20 10:20,64.25116272,,2/21/20 10:19,0.0029351,,2/21/20 10:19,0.9805756,,2/21/20 10:20,3.165616751
2/21/20 10:19,0.0021058,,2/21/20 10:19,1.0108769,,2/21/20 10:19,0.0406211,,2/21/20 10:19,0.0091492,,2/21/20 10:29,0.0038202,,2/21/20 10:29,64.09529419,,2/21/20 10:29,0.0536904,,2/21/20 10:29,0.0115661,,2/21/20 10:19,0.002954,,2/21/20 10:29,64.09529419,,2/21/20 10:29,0.0033735,,2/21/20 10:29,0.9722751,,2/21/20 10:29,3.165421247
2/21/20 10:29,0.0021458,,2/21/20 10:29,0.9672251,,2/21/20 10:29,0.0469601,,2/21/20 10:29,0.0139915,,2/21/20 10:38,0.0034044,,2/21/20 10:39,64.25116272,,2/21/20 10:38,0.0508322,,2/21/20 10:38,0.0107885,,2/21/20 10:29,0.0035748,,2/21/20 10:39,64.25116272,,2/21/20 10:38,0.0012025,,2/21/20 10:38,0.9509598,,2/21/20 10:39,3.165225744
2/21/20 10:38,0.0015702,,2/21/20 10:38,0.9569436,,2/21/20 10:38,0.0440154,,2/21/20 10:38,0.0088407,,2/21/20 10:49,0.0029863,,2/21/20 10:50,64.21219559,,2/21/20 10:49,0.049143,,2/21/20 10:49,0.0089016,,2/21/20 10:38,0.0028469,,2/21/20 10:50,64.21219559,,2/21/20 10:49,0.0029113,,2/21/20 10:49,0.9403099,,2/21/20 10:50,3.165421247
2/21/20 10:49,0.0012158,,2/21/20 10:49,0.9620642,,2/21/20 10:49,0.0460228,,2/21/20 10:49,0.0072386,,2/21/20 10:59,0.0033249,,2/21/20 11:00,63.93937759,,2/21/20 10:59,0.0462054,,2/21/20 10:59,0.0090605,,2/21/20 10:49,0.0025024,,2/21/20 11:00,63.93937759,,2/21/20 10:59,0.0036006,,2/21/20 10:59,0.9669115,,2/21/20 11:00,3.165518761
2/21/20 10:59,0.0031053,,2/21/20 10:59,1.0001926,,2/21/20 10:59,0.0474072,,2/21/20 10:59,0.0113999,,2/21/20 11:09,0.0031736,,2/21/20 11:10,64.01731186,,2/21/20 11:09,0.0439092,,2/21/20 11:09,0.0107286,,2/21/20 10:59,0.0035507,,2/21/20 11:10,64.01731186,,2/21/20 11:09,0.0024417,,2/21/20 11:09,0.9577558,,2/21/20 11:10,3.165616751
2/21/20 11:09,0.002595,,2/21/20 11:09,1.0083914,,2/21/20 11:09,0.0401274,,2/21/20 11:09,0.0078678,,2/21/20 11:19,0.0030996,,2/21/20 11:20,64.21219559,,2/21/20 11:19,0.0485204,,2/21/20 11:19,0.0098872,,2/21/20 11:09,0.0029013,,2/21/20 11:20,64.21219559,,2/21/20 11:19,0.0035628,,2/21/20 11:19,0.9434786,,2/21/20 11:20,3.165421247
2/21/20 11:19,0.0037299,,2/21/20 11:19,0.9463227,,2/21/20 11:19,0.0360781,,2/21/20 11:19,0.0128347,,2/21/20 11:29,0.0027266,,2/21/20 11:29,64.13426132,,2/21/20 11:29,0.0475821,,2/21/20 11:29,0.0084,,2/21/20 11:19,0.0035532,,2/21/20 11:29,64.13426132,,2/21/20 11:29,0.0022306,,2/21/20 11:29,0.9578485,,2/21/20 11:29,3.165909767
2/21/20 11:29,0.001723,,2/21/20 11:29,1.0125281,,2/21/20 11:29,0.0415214,,2/21/20 11:29,0.0080968,,2/21/20 11:39,0.0028131,,2/21/20 11:39,63.93937759,,2/21/20 11:39,0.0573024,,2/21/20 11:39,0.0088844,,2/21/20 11:29,0.0025688,,2/21/20 11:39,63.93937759,,2/21/20 11:39,0.0018697,,2/21/20 11:39,0.9524128,,2/21/20 11:39,3.165421247
2/21/20 11:39,0.0036357,,2/21/20 11:39,0.9701537,,2/21/20 11:39,0.0487335,,2/21/20 11:39,0.0092023,,2/21/20 11:48,0.0033268,,2/21/20 11:49,63.7444973,,2/21/20 11:48,0.0539719,,2/21/20 11:48,0.0097021,,2/21/20 11:39,0.0031126,,2/21/20 11:49,63.7444973,,2/21/20 11:48,0.00202,,2/21/20 11:48,0.9407633,,2/21/20 11:49,3.165030479
2/21/20 11:48,0.0037462,,2/21/20 11:48,0.9623059,,2/21/20 11:48,0.052176,,2/21/20 11:48,0.0108362,,2/21/20 11:59,0.0034109,,2/21/20 12:00,63.93937759,,2/21/20 11:59,0.0431576,,2/21/20 11:59,0.0108443,,2/21/20 11:48,0.0040746,,2/21/20 12:00,63.93937759,,2/21/20 11:59,0.0029586,,2/21/20 11:59,0.9277691,,2/21/20 12:00,3.165225744
2/21/20 11:59,0.0025631,,2/21/20 11:59,0.9535893,,2/21/20 11:59,0.0443722,,2/21/20 11:59,0.0092292,,2/21/20 12:09,0.0033783,,2/21/20 12:10,63.93937759,,2/21/20 12:09,0.0444775,,2/21/20 12:09,0.0098138,,2/21/20 11:59,0.0035317,,2/21/20 12:10,63.93937759,,2/21/20 12:09,0.0020725,,2/21/20 12:09,0.9430458,,2/21/20 12:10,3.165323496
2/21/20 12:09,0.0019611,,2/21/20 12:09,0.9840541,,2/21/20 12:09,0.0433367,,2/21/20 12:09,0.0098166,,2/21/20 12:19,0.0029842,,2/21/20 12:20,63.78346443,,2/21/20 12:19,0.0488881,,2/21/20 12:19,0.0091977,,2/21/20 12:09,0.002745,,2/21/20 12:20,63.78346443,,2/21/20 12:19,0.0019766,,2/21/20 12:19,0.8980709,,2/21/20 12:20,3.164444447
2/21/20 12:19,0.0041923,,2/21/20 12:19,1.000837,,2/21/20 12:19,0.0419404,,2/21/20 12:19,0.0096371,,2/21/20 12:29,0.0030993,,2/21/20 12:29,64.09529419,,2/21/20 12:29,0.0511395,,2/21/20 12:29,0.0112846,,2/21/20 12:19,0.0033342,,2/21/20 12:29,64.09529419,,2/21/20 12:29,0.0023278,,2/21/20 12:29,0.9603526,,2/21/20 12:29,3.164248943
2/21/20 12:29,0.0016128,,2/21/20 12:29,0.9856305,,2/21/20 12:29,0.0431185,,2/21/20 12:29,0.0084708,,2/21/20 12:39,0.0030511,,2/21/20 12:39,63.6665184,,2/21/20 12:39,0.0427998,,2/21/20 12:39,0.0087072,,2/21/20 12:29,0.0028145,,2/21/20 12:39,63.6665184,,2/21/20 12:39,0.0029206,,2/21/20 12:39,0.959827,,2/21/20 12:39,3.165030479
2/21/20 12:39,0.0025755,,2/21/20 12:39,0.9556031,,2/21/20 12:39,0.0389548,,2/21/20 12:39,0.0107685,,2/21/20 12:49,0.0025116,,2/21/20 12:49,64.01731186,,2/21/20 12:49,0.0564967,,2/21/20 12:49,0.0075608,,2/21/20 12:39,0.0028964,,2/21/20 12:49,64.01731186,,2/21/20 12:49,0.0018585,,2/21/20 12:49,0.9910864,,2/21/20 12:49,3.164346695
2/21/20 12:49,0.0016905,,2/21/20 12:49,1.0019417,,2/21/20 12:49,0.0496267,,2/21/20 12:49,0.0074511,,2/21/20 12:58,0.0029491,,2/21/20 12:59,63.93937759,,2/21/20 12:58,0.0475507,,2/21/20 12:58,0.0102606,,2/21/20 12:49,0.0026477,,2/21/20 12:59,63.93937759,,2/21/20 12:58,0.0029144,,2/21/20 12:58,0.9352503,,2/21/20 12:59,3.164444447
2/21/20 12:58,0.0028789,,2/21/20 12:58,0.98723,,2/21/20 12:58,0.0467182,,2/21/20 12:58,0.0096079,,2/21/20 13:09,0.0035026,,2/21/20 13:10,63.93937759,,2/21/20 13:09,0.0446559,,2/21/20 13:09,0.0101359,,2/21/20 12:58,0.003209,,2/21/20 13:10,63.93937759,,2/21/20 13:09,0.0023493,,2/21/20 13:09,0.9684727,,2/21/20 13:10,3.16463995
2/21/20 13:09,0.0035314,,2/21/20 13:09,0.9678983,,2/21/20 13:09,0.0444582,,2/21/20 13:09,0.0097741,,2/21/20 13:19,0.0031466,,2/21/20 13:20,63.8613987,,2/21/20 13:19,0.0427209,,2/21/20 13:19,0.0112899,,2/21/20 13:09,0.00297,,2/21/20 13:20,63.8613987,,2/21/20 13:19,0.001914,,2/21/20 13:19,0.9492905,,2/21/20 13:20,3.163956165
2/21/20 13:19,0.0017046,,2/21/20 13:19,0.9520071,,2/21/20 13:19,0.0433093,,2/21/20 13:19,0.0095246,,2/21/20 13:29,0.0031862,,2/21/20 13:29,64.05627899,,2/21/20 13:29,0.0486455,,2/21/20 13:29,0.0096301,,2/21/20 13:19,0.0030061,,2/21/20 13:29,64.05627899,,2/21/20 13:29,0.0017515,,2/21/20 13:29,0.9593633,,2/21/20 13:29,3.16463995
2/21/20 13:29,0.0016339,,2/21/20 13:29,0.9666038,,2/21/20 13:29,0.0402154,,2/21/20 13:29,0.0086354,,2/21/20 13:39,0.0024889,,2/21/20 13:39,63.90041046,,2/21/20 13:39,0.0473205,,2/21/20 13:39,0.0077856,,2/21/20 13:29,0.0030689,,2/21/20 13:39,63.90041046,,2/21/20 13:39,0.0025865,,2/21/20 13:39,0.9416135,,2/21/20 13:39,3.164053679
2/21/20 13:39,0.0027477,,2/21/20 13:39,0.9972986,,2/21/20 13:39,0.0540743,,2/21/20 13:39,0.0110951,,2/21/20 13:49,0.003276,,2/21/20 13:49,63.8613987,,2/21/20 13:49,0.0531762,,2/21/20 13:49,0.0130453,,2/21/20 13:39,0.0032025,,2/21/20 13:49,63.8613987,,2/21/20 13:49,0.0017663,,2/21/20 13:49,0.9259503,,2/21/20 13:49,3.164248943
2/21/20 13:49,0.001841,,2/21/20 13:49,1.0001869,,2/21/20 13:49,0.0482446,,2/21/20 13:49,0.0097709,,2/21/20 13:59,0.0033637,,2/21/20 13:59,63.51064987,,2/21/20 13:59,0.0487984,,2/21/20 13:59,0.0136672,,2/21/20 13:49,0.0028335,,2/21/20 13:59,63.51064987,,2/21/20 13:59,0.0022734,,2/21/20 13:59,0.9219984,,2/21/20 13:59,3.163956165
2/21/20 13:59,0.0025594,,2/21/20 13:59,0.9599757,,2/21/20 13:59,0.0508261,,2/21/20 13:59,0.0100194,,2/21/20 14:08,0.0028651,,2/21/20 14:09,63.58858414,,2/21/20 14:08,0.0562078,,2/21/20 14:08,0.0105036,,2/21/20 13:59,0.0031121,,2/21/20 14:09,63.58858414,,2/21/20 14:08,0.0027578,,2/21/20 14:08,1.0114176,,2/21/20 14:09,3.164737463
2/21/20 14:08,0.0014242,,2/21/20 14:08,1.0110955,,2/21/20 14:08,0.0391002,,2/21/20 14:08,0.0077983,,2/21/20 14:18,0.0038089,,2/21/20 14:18,63.58858414,,2/21/20 14:18,0.0590101,,2/21/20 14:18,0.013378,,2/21/20 14:08,0.0028476,,2/21/20 14:18,63.58858414,,2/21/20 14:18,0.0033926,,2/21/20 14:18,0.9434786,,2/21/20 14:18,3.163663149
2/21/20 14:18,0.0030844,,2/21/20 14:18,0.9894336,,2/21/20 14:18,0.0420247,,2/21/20 14:18,0.0115752,,2/21/20 14:29,0.003763,,2/21/20 14:29,63.90041046,,2/21/20 14:29,0.0554755,,2/21/20 14:29,0.0121066,,2/21/20 14:18,0.0029599,,2/21/20 14:29,63.90041046,,2/21/20 14:29,0.004466,,2/21/20 14:29,0.9172634,,2/21/20 14:29,3.163858414
2/21/20 14:29,0.0041005,,2/21/20 14:29,0.9417199,,2/21/20 14:29,0.0417946,,2/21/20 14:29,0.012077,,2/21/20 14:39,0.0050437,,2/21/20 14:40,63.7444973,,2/21/20 14:39,0.457574,,2/21/20 14:39,0.028726,,2/21/20 14:29,0.0035332,,2/21/20 14:40,63.7444973,,2/21/20 14:39,0.003051,,2/21/20 14:39,2.3423379,,2/21/20 14:40,3.163760662
2/21/20 14:39,0.0027242,,2/21/20 14:39,3.5376317,,2/21/20 14:39,0.5174087,,2/21/20 14:39,0.0203568,,2/21/20 14:49,0.0026228,,2/21/20 14:50,64.13426132,,2/21/20 14:49,0.0515118,,2/21/20 14:49,0.0095675,,2/21/20 14:39,0.0039105,,2/21/20 14:50,64.13426132,,2/21/20 14:49,0.0019072,,2/21/20 14:49,0.9862689,,2/21/20 14:50,3.16415143
2/21/20 14:49,0.0030577,,2/21/20 14:49,1.0172517,,2/21/20 14:49,0.0539271,,2/21/20 14:49,0.0087288,,2/21/20 14:59,0.003296,,2/21/20 15:00,64.64092331,,2/21/20 14:59,0.0438993,,2/21/20 14:59,0.0102793,,2/21/20 14:49,0.0027852,,2/21/20 15:00,64.64092331,,2/21/20 14:59,0.0025104,,2/21/20 14:59,1.1144801,,2/21/20 15:00,3.163467646
2/21/20 14:59,0.001575,,2/21/20 14:59,1.0216301,,2/21/20 14:59,0.0456801,,2/21/20 14:59,0.0105078,,2/21/20 15:09,0.0027686,,2/21/20 15:09,65.69331741,,2/21/20 15:09,0.0417114,,2/21/20 15:09,0.0082808,,2/21/20 14:59,0.003102,,2/21/20 15:09,65.69331741,,2/21/20 15:09,0.0027672,,2/21/20 15:09,0.9368372,,2/21/20 15:09,3.162979364
2/21/20 15:09,0.0024689,,2/21/20 15:09,1.0029716,,2/21/20 15:09,0.0386167,,2/21/20 15:09,0.0098962,,2/21/20 15:18,0.0025972,,2/21/20 15:19,65.65435028,,2/21/20 15:18,0.0396902,,2/21/20 15:18,0.0088931,,2/21/20 15:09,0.0033049,,2/21/20 15:19,65.65435028,,2/21/20 15:18,0.0014409,,2/21/20 15:18,0.9863514,,2/21/20 15:19,3.162979364
2/21/20 15:18,0.0023427,,2/21/20 15:18,0.9811025,,2/21/20 15:18,0.0378167,,2/21/20 15:18,0.0079069,,2/21/20 15:29,0.0033615,,2/21/20 15:30,66.51181259,,2/21/20 15:29,0.0455275,,2/21/20 15:29,0.0093563,,2/21/20 15:18,0.0029112,,2/21/20 15:30,66.51181259,,2/21/20 15:29,0.0029495,,2/21/20 15:29,0.9563853,,2/21/20 15:30,3.163467646
2/21/20 15:29,0.0010791,,2/21/20 15:29,0.9792097,,2/21/20 15:29,0.0417836,,2/21/20 15:29,0.0072529,,2/21/20 15:39,0.0033268,,2/21/20 15:40,66.70669289,,2/21/20 15:39,0.0507585,,2/21/20 15:39,0.0104828,,2/21/20 15:29,0.0023063,,2/21/20 15:40,66.70669289,,2/21/20 15:39,0.00261,,2/21/20 15:39,0.960095,,2/21/20 15:40,3.162881613
2/21/20 15:39,0.0022251,,2/21/20 15:39,0.961978,,2/21/20 15:39,0.0449102,,2/21/20 15:39,0.0096767,,2/21/20 15:49,0.0032832,,2/21/20 15:50,66.78462715,,2/21/20 15:49,0.0454187,,2/21/20 15:49,0.0094881,,2/21/20 15:39,0.0030583,,2/21/20 15:50,66.78462715,,2/21/20 15:49,0.0026865,,2/21/20 15:49,0.9803952,,2/21/20 15:50,3.163272142
