Machines > Drill Press > MIB > X-Horizontal > Peak Acceleration,,,Machines > Drill Press > MIB > X-Horizontal > Peak Velocity,,,Machines > Drill Press > MIB > Y-Radial > Band 1,,,Machines > Drill Press > MIB > Y-Radial > Damage Accumulation,,,Machines > Drill Press > MIB > Y-Radial > Peak Acceleration,,,Machines > Drill Press > MIB > Y-Radial > Peak Velocity,,,Machines > Drill Press > MIB > X-Horizontal > Band 1,,,Machines > Drill Press > MIB > X-Horizontal > Damage Accumulation,,,Machines > Drill Press > MIB > Y-Radial > RMS Velocity,,,Machines > Drill Press > MIB > Y-Radial > Temperature,,,Machines > Drill Press > MIB > X-Horizontal > RMS Velocity,,,Machines > Drill Press > MIB > X-Horizontal > Temperature,,,Machines > Drill Press > MIB > Battery Voltage,
2/20/20 17:09,0.0340971,,2/20/20 17:09,0.0177338,,2/20/20 17:19,0.0028969,,2/20/20 17:19,0.3613841,,2/20/20 17:19,0.0331975,,2/20/20 17:19,0.0130412,,2/20/20 17:09,0.0038686,,2/20/20 17:09,0.355177,,2/20/20 17:19,0.0044242,,2/20/20 17:20,66.4381424,,2/20/20 17:09,0.0046676,,2/20/20 17:20,66.4381424,,2/20/20 17:20,3.169425964
2/20/20 17:19,0.0323181,,2/20/20 17:19,0.0115013,,2/20/20 17:29,0.0053898,,2/20/20 17:29,0.3520303,,2/20/20 17:29,0.0311592,,2/20/20 17:29,0.0159048,,2/20/20 17:19,0.00298,,2/20/20 17:19,0.3511279,,2/20/20 17:29,0.0047438,,2/20/20 17:29,66.50616837,,2/20/20 17:19,0.0045776,,2/20/20 17:29,66.50616837,,2/20/20 17:29,3.1692307
2/20/20 17:29,0.0310414,,2/20/20 17:29,0.014121,,2/20/20 17:40,0.0028247,,2/20/20 17:40,0.3577712,,2/20/20 17:40,0.0312299,,2/20/20 17:40,0.0122383,,2/20/20 17:29,0.0024234,,2/20/20 17:29,0.3425905,,2/20/20 17:40,0.004073,,2/20/20 17:40,65.96184731,,2/20/20 17:29,0.0042592,,2/20/20 17:40,65.96184731,,2/20/20 17:40,3.168449163
2/20/20 17:40,0.035641,,2/20/20 17:40,0.0159456,,2/20/20 17:49,0.0023499,,2/20/20 17:49,0.3699385,,2/20/20 17:49,0.0314348,,2/20/20 17:49,0.011117,,2/20/20 17:40,0.006142,,2/20/20 17:40,0.3701527,,2/20/20 17:49,0.0034418,,2/20/20 17:50,66.50616837,,2/20/20 17:40,0.005995,,2/20/20 17:50,66.50616837,,2/20/20 17:50,3.16835165
2/20/20 17:49,0.0345649,,2/20/20 17:49,0.0126569,,2/20/20 17:59,0.0023781,,2/20/20 17:59,0.3564998,,2/20/20 17:59,0.0314696,,2/20/20 17:59,0.0108238,,2/20/20 17:49,0.0035405,,2/20/20 17:49,0.3723034,,2/20/20 17:59,0.0037774,,2/20/20 18:00,65.96184731,,2/20/20 17:49,0.0040809,,2/20/20 18:00,65.96184731,,2/20/20 18:00,3.169035435
2/20/20 17:59,0.0334762,,2/20/20 17:59,0.0144657,,2/20/20 18:09,0.0043015,,2/20/20 18:09,0.3589615,,2/20/20 18:09,0.0365468,,2/20/20 18:09,0.0149463,,2/20/20 17:59,0.0037587,,2/20/20 17:59,0.3589521,,2/20/20 18:09,0.004808,,2/20/20 18:10,65.51960297,,2/20/20 17:59,0.0051614,,2/20/20 18:10,65.51960297,,2/20/20 18:10,3.169035435
2/20/20 18:09,0.0325341,,2/20/20 18:09,0.0132192,,2/20/20 18:19,0.0053595,,2/20/20 18:19,0.379085,,2/20/20 18:19,0.0320176,,2/20/20 18:19,0.0179605,,2/20/20 18:09,0.0029845,,2/20/20 18:09,0.3821914,,2/20/20 18:19,0.0046906,,2/20/20 18:19,65.65565491,,2/20/20 18:09,0.0042426,,2/20/20 18:19,65.65565491,,2/20/20 18:19,3.169719219
2/20/20 18:19,0.0368402,,2/20/20 18:19,0.0189874,,2/20/20 18:29,0.0044976,,2/20/20 18:29,0.3722018,,2/20/20 18:29,0.028219,,2/20/20 18:29,0.0143938,,2/20/20 18:19,0.0059191,,2/20/20 18:19,0.3405076,,2/20/20 18:29,0.0050342,,2/20/20 18:29,65.62163849,,2/20/20 18:19,0.0053469,,2/20/20 18:29,65.62163849,,2/20/20 18:29,3.16884017
2/20/20 18:29,0.0307216,,2/20/20 18:29,0.0145974,,2/20/20 18:40,0.0030057,,2/20/20 18:40,0.3564818,,2/20/20 18:40,0.0305339,,2/20/20 18:40,0.0111977,,2/20/20 18:29,0.0045602,,2/20/20 18:29,0.3637252,,2/20/20 18:40,0.0036146,,2/20/20 18:40,65.62163849,,2/20/20 18:29,0.0048833,,2/20/20 18:40,65.62163849,,2/20/20 18:40,3.168644667
2/20/20 18:40,0.0329546,,2/20/20 18:40,0.0118839,,2/20/20 18:49,0.0048602,,2/20/20 18:49,0.3642967,,2/20/20 18:49,0.0319477,,2/20/20 18:49,0.0132909,,2/20/20 18:40,0.0039416,,2/20/20 18:40,0.3595433,,2/20/20 18:49,0.0049362,,2/20/20 18:50,65.28143311,,2/20/20 18:40,0.004304,,2/20/20 18:50,65.28143311,,2/20/20 18:50,3.168253899
2/20/20 18:50,0.0436248,,2/20/20 18:50,0.0124885,,2/20/20 18:59,0.0036358,,2/20/20 18:59,0.3425111,,2/20/20 18:59,0.0290199,,2/20/20 18:59,0.0143648,,2/20/20 18:50,0.0060488,,2/20/20 18:50,0.3660358,,2/20/20 18:59,0.0046055,,2/20/20 19:00,65.68970566,,2/20/20 18:50,0.0052104,,2/20/20 19:00,65.68970566,,2/20/20 19:00,3.167863369
2/20/20 18:59,0.035467,,2/20/20 18:59,0.0148861,,2/20/20 19:09,0.0034265,,2/20/20 19:09,0.3532356,,2/20/20 19:09,0.0330625,,2/20/20 19:09,0.0150418,,2/20/20 18:59,0.0035726,,2/20/20 18:59,0.3476104,,2/20/20 19:09,0.0051795,,2/20/20 19:09,65.41752625,,2/20/20 18:59,0.0050475,,2/20/20 19:09,65.41752625,,2/20/20 19:09,3.168156147
2/20/20 19:09,0.0423709,,2/20/20 19:09,0.0162143,,2/20/20 19:19,0.0050181,,2/20/20 19:19,0.3590427,,2/20/20 19:19,0.0284384,,2/20/20 19:19,0.0138859,,2/20/20 19:09,0.0023436,,2/20/20 19:09,0.3587297,,2/20/20 19:19,0.0049136,,2/20/20 19:19,65.65565491,,2/20/20 19:09,0.0052511,,2/20/20 19:19,65.65565491,,2/20/20 19:19,3.168547153
2/20/20 19:19,0.0308093,,2/20/20 19:19,0.0133654,,2/20/20 19:29,0.0054141,,2/20/20 19:29,0.372785,,2/20/20 19:29,0.0355211,,2/20/20 19:29,0.0135184,,2/20/20 19:19,0.0038475,,2/20/20 19:19,0.3599664,,2/20/20 19:29,0.0047971,,2/20/20 19:29,65.1453434,,2/20/20 19:19,0.0045172,,2/20/20 19:29,65.1453434,,2/20/20 19:29,3.168156147
2/20/20 19:29,0.0303697,,2/20/20 19:29,0.0132931,,2/20/20 19:39,0.0032271,,2/20/20 19:39,0.3593883,,2/20/20 19:39,0.0355495,,2/20/20 19:39,0.0167181,,2/20/20 19:29,0.0045341,,2/20/20 19:29,0.3544148,,2/20/20 19:39,0.0049078,,2/20/20 19:39,65.65565491,,2/20/20 19:29,0.0051552,,2/20/20 19:39,65.65565491,,2/20/20 19:39,3.168253899
2/20/20 19:39,0.0315425,,2/20/20 19:39,0.0136633,,2/20/20 19:50,0.0041669,,2/20/20 19:50,0.3666983,,2/20/20 19:50,0.0443495,,2/20/20 19:50,0.0130566,,2/20/20 19:39,0.0029378,,2/20/20 19:39,0.3395069,,2/20/20 19:50,0.0043412,,2/20/20 19:50,65.85980835,,2/20/20 19:39,0.0043088,,2/20/20 19:50,65.85980835,,2/20/20 19:50,3.168058634
2/20/20 19:50,0.0398125,,2/20/20 19:50,0.0142489,,2/20/20 20:00,0.0034843,,2/20/20 20:00,0.3540892,,2/20/20 20:00,0.0407369,,2/20/20 20:00,0.0158276,,2/20/20 19:50,0.003413,,2/20/20 19:50,0.3687832,,2/20/20 20:00,0.0046832,,2/20/20 20:00,65.96184731,,2/20/20 19:50,0.0047309,,2/20/20 20:00,65.96184731,,2/20/20 20:00,3.167960882
2/20/20 20:00,0.0396728,,2/20/20 20:00,0.0148008,,2/20/20 20:09,0.0060304,,2/20/20 20:09,0.3583243,,2/20/20 20:09,0.0326896,,2/20/20 20:09,0.0140431,,2/20/20 20:00,0.0023028,,2/20/20 20:00,0.3655206,,2/20/20 20:09,0.0046605,,2/20/20 20:09,66.09793701,,2/20/20 20:00,0.004728,,2/20/20 20:09,66.09793701,,2/20/20 20:09,3.168156147
2/20/20 20:09,0.0338507,,2/20/20 20:09,0.0135583,,2/20/20 20:19,0.0018407,,2/20/20 20:19,0.3671041,,2/20/20 20:19,0.0347581,,2/20/20 20:19,0.0141771,,2/20/20 20:09,0.0044145,,2/20/20 20:09,0.3597467,,2/20/20 20:19,0.0041182,,2/20/20 20:20,65.89382477,,2/20/20 20:09,0.0047354,,2/20/20 20:20,65.89382477,,2/20/20 20:20,3.167863369
2/20/20 20:19,0.0327847,,2/20/20 20:19,0.0122512,,2/20/20 20:29,0.0024118,,2/20/20 20:29,0.3433226,,2/20/20 20:29,0.0310889,,2/20/20 20:29,0.0127615,,2/20/20 20:19,0.0043191,,2/20/20 20:19,0.3540434,,2/20/20 20:29,0.0047606,,2/20/20 20:30,66.13195,,2/20/20 20:19,0.0039792,,2/20/20 20:30,66.13195,,2/20/20 20:30,3.167765617
2/20/20 20:29,0.0302816,,2/20/20 20:29,0.0159179,,2/20/20 20:39,0.0030362,,2/20/20 20:39,0.3631425,,2/20/20 20:39,0.0323943,,2/20/20 20:39,0.0132062,,2/20/20 20:29,0.0023754,,2/20/20 20:29,0.3540188,,2/20/20 20:39,0.0038759,,2/20/20 20:40,66.09793701,,2/20/20 20:29,0.0050949,,2/20/20 20:40,66.09793701,,2/20/20 20:40,3.167667866
2/20/20 20:39,0.0346528,,2/20/20 20:39,0.0129137,,2/20/20 20:49,0.0019663,,2/20/20 20:49,0.3512067,,2/20/20 20:49,0.0311201,,2/20/20 20:49,0.0120245,,2/20/20 20:39,0.0028381,,2/20/20 20:39,0.3827988,,2/20/20 20:49,0.0040343,,2/20/20 20:50,66.09793701,,2/20/20 20:39,0.004014,,2/20/20 20:50,66.09793701,,2/20/20 20:50,3.167960882
2/20/20 20:49,0.0311573,,2/20/20 20:49,0.012187,,2/20/20 21:00,0.0037115,,2/20/20 21:00,0.3606507,,2/20/20 21:00,0.0293539,,2/20/20 21:00,0.0148766,,2/20/20 20:49,0.0018245,,2/20/20 20:49,0.36257,,2/20/20 21:00,0.0047644,,2/20/20 21:00,66.71032524,,2/20/20 20:49,0.0034129,,2/20/20 21:00,66.71032524,,2/20/20 21:00,3.167179346
2/20/20 21:00,0.0326707,,2/20/20 21:00,0.0139886,,2/20/20 21:10,0.0050699,,2/20/20 21:10,0.3595687,,2/20/20 21:10,0.0333715,,2/20/20 21:10,0.0183412,,2/20/20 21:00,0.001668,,2/20/20 21:00,0.3727752,,2/20/20 21:10,0.005103,,2/20/20 21:10,66.54022255,,2/20/20 21:00,0.0043955,,2/20/20 21:10,66.54022255,,2/20/20 21:10,3.167081833
2/20/20 21:10,0.0313426,,2/20/20 21:10,0.0137657,,2/20/20 21:19,0.0038786,,2/20/20 21:19,0.3442604,,2/20/20 21:19,0.032113,,2/20/20 21:19,0.0145358,,2/20/20 21:10,0.0030044,,2/20/20 21:10,0.3646473,,2/20/20 21:19,0.0053004,,2/20/20 21:20,66.47215881,,2/20/20 21:10,0.0038522,,2/20/20 21:20,66.47215881,,2/20/20 21:20,3.166984081
2/20/20 21:19,0.0290868,,2/20/20 21:19,0.0116294,,2/20/20 21:29,0.0035015,,2/20/20 21:29,0.3747988,,2/20/20 21:29,0.0325482,,2/20/20 21:29,0.0118138,,2/20/20 21:19,0.0035236,,2/20/20 21:19,0.3562129,,2/20/20 21:29,0.004171,,2/20/20 21:30,66.54022255,,2/20/20 21:19,0.0048059,,2/20/20 21:30,66.54022255,,2/20/20 21:30,3.167277098
2/20/20 21:29,0.0332916,,2/20/20 21:29,0.0158867,,2/20/20 21:39,0.0037509,,2/20/20 21:39,0.3612459,,2/20/20 21:39,0.033684,,2/20/20 21:39,0.0156477,,2/20/20 21:29,0.0051203,,2/20/20 21:29,0.3750452,,2/20/20 21:39,0.0051349,,2/20/20 21:40,66.71032524,,2/20/20 21:29,0.005424,,2/20/20 21:40,66.71032524,,2/20/20 21:40,3.167570353
2/20/20 21:39,0.0319575,,2/20/20 21:39,0.0143288,,2/20/20 21:49,0.0043662,,2/20/20 21:49,0.3506777,,2/20/20 21:49,0.0410545,,2/20/20 21:49,0.0171573,,2/20/20 21:39,0.0028839,,2/20/20 21:39,0.3607962,,2/20/20 21:49,0.0056449,,2/20/20 21:50,66.77835121,,2/20/20 21:39,0.0046171,,2/20/20 21:50,66.77835121,,2/20/20 21:50,3.167472363
2/20/20 21:49,0.0304937,,2/20/20 21:49,0.0110208,,2/20/20 21:59,0.0023365,,2/20/20 21:59,0.3769599,,2/20/20 21:59,0.0401899,,2/20/20 21:59,0.0123609,,2/20/20 21:49,0.0036863,,2/20/20 21:49,0.3531537,,2/20/20 21:59,0.0040539,,2/20/20 21:59,67.15256958,,2/20/20 21:49,0.0041625,,2/20/20 21:59,67.15256958,,2/20/20 21:59,3.167374849
2/20/20 21:59,0.0317137,,2/20/20 21:59,0.0151918,,2/20/20 22:10,0.0047859,,2/20/20 22:10,0.3628479,,2/20/20 22:10,0.0290363,,2/20/20 22:10,0.0118279,,2/20/20 21:59,0.004648,,2/20/20 21:59,0.3637631,,2/20/20 22:10,0.0046718,,2/20/20 22:10,66.9484539,,2/20/20 21:59,0.0042882,,2/20/20 22:10,66.9484539,,2/20/20 22:10,3.167277098
2/20/20 22:10,0.0366648,,2/20/20 22:10,0.0136473,,2/20/20 22:20,0.0105252,,2/20/20 22:20,0.3138272,,2/20/20 22:20,0.0375383,,2/20/20 22:20,0.0331239,,2/20/20 22:10,0.0030521,,2/20/20 22:10,0.3559119,,2/20/20 22:20,0.0160501,,2/20/20 22:20,66.8123642,,2/20/20 22:10,0.0042012,,2/20/20 22:20,66.8123642,,2/20/20 22:20,3.167374849
2/20/20 22:20,0.031341,,2/20/20 22:20,0.0157474,,2/20/20 22:29,0.0032037,,2/20/20 22:29,0.3663466,,2/20/20 22:29,0.0293035,,2/20/20 22:29,0.015717,,2/20/20 22:20,0.0051087,,2/20/20 22:20,0.3652846,,2/20/20 22:29,0.0050162,,2/20/20 22:30,67.15256958,,2/20/20 22:20,0.0055161,,2/20/20 22:30,67.15256958,,2/20/20 22:30,3.167081833
2/20/20 22:29,0.0313093,,2/20/20 22:29,0.0129923,,2/20/20 22:39,0.0796131,,2/20/20 22:39,9.6916152,,2/20/20 22:39,0.7421428,,2/20/20 22:39,0.2124794,,2/20/20 22:29,0.0045616,,2/20/20 22:29,0.3773016,,2/20/20 22:39,0.0791846,,2/20/20 22:40,68.00308304,,2/20/20 22:29,0.004594,,2/20/20 22:40,68.00308304,,2/20/20 22:40,3.167277098
2/20/20 22:39,0.6072419,,2/20/20 22:39,0.2606706,,2/20/20 22:49,0.0040288,,2/20/20 22:49,0.3650993,,2/20/20 22:49,0.0336832,,2/20/20 22:49,0.0137333,,2/20/20 22:39,0.1568853,,2/20/20 22:39,5.6508052,,2/20/20 22:49,0.0048894,,2/20/20 22:49,68.88761292,,2/20/20 22:39,0.1019934,,2/20/20 22:49,68.88761292,,2/20/20 22:49,3.166300297
2/20/20 22:49,0.0356969,,2/20/20 22:49,0.0188939,,2/20/20 22:59,0.0025067,,2/20/20 22:59,0.3782254,,2/20/20 22:59,0.0276703,,2/20/20 22:59,0.0102197,,2/20/20 22:49,0.0053401,,2/20/20 22:49,0.3487223,,2/20/20 22:59,0.0036286,,2/20/20 22:59,69.02370262,,2/20/20 22:49,0.0053273,,2/20/20 22:59,69.02370262,,2/20/20 22:59,3.166202545
2/20/20 22:59,0.0303787,,2/20/20 22:59,0.0125624,,2/20/20 23:09,0.0049855,,2/20/20 23:09,0.367558,,2/20/20 23:09,0.0334567,,2/20/20 23:09,0.0120684,,2/20/20 22:59,0.003514,,2/20/20 22:59,0.3668847,,2/20/20 23:09,0.0043518,,2/20/20 23:09,69.2278183,,2/20/20 22:59,0.0045701,,2/20/20 23:09,69.2278183,,2/20/20 23:09,3.166984081
2/20/20 23:09,0.0310259,,2/20/20 23:09,0.0126611,,2/20/20 23:20,0.0040672,,2/20/20 23:20,0.3551893,,2/20/20 23:20,0.0346053,,2/20/20 23:20,0.0127393,,2/20/20 23:09,0.0043145,,2/20/20 23:09,0.3688645,,2/20/20 23:20,0.0045984,,2/20/20 23:20,69.56802368,,2/20/20 23:09,0.0043746,,2/20/20 23:20,69.56802368,,2/20/20 23:20,3.166398048
2/20/20 23:20,0.038839,,2/20/20 23:20,0.0132152,,2/20/20 23:30,0.0036683,,2/20/20 23:30,0.3640022,,2/20/20 23:30,0.0321393,,2/20/20 23:30,0.0203304,,2/20/20 23:20,0.0039082,,2/20/20 23:20,0.3695425,,2/20/20 23:30,0.0049775,,2/20/20 23:30,69.80619354,,2/20/20 23:20,0.0044208,,2/20/20 23:30,69.80619354,,2/20/20 23:30,3.165714264
2/20/20 23:30,0.0354992,,2/20/20 23:30,0.0158909,,2/20/20 23:39,0.0041042,,2/20/20 23:39,0.3762686,,2/20/20 23:39,0.0313329,,2/20/20 23:39,0.0129272,,2/20/20 23:30,0.0047392,,2/20/20 23:30,0.3724417,,2/20/20 23:39,0.0054535,,2/20/20 23:40,69.73812637,,2/20/20 23:30,0.0051541,,2/20/20 23:40,69.73812637,,2/20/20 23:40,3.16600728
2/20/20 23:39,0.0319404,,2/20/20 23:39,0.0161142,,2/20/20 23:49,0.0038219,,2/20/20 23:49,0.3609363,,2/20/20 23:49,0.0314887,,2/20/20 23:49,0.0135862,,2/20/20 23:39,0.0022386,,2/20/20 23:39,0.3714952,,2/20/20 23:49,0.0043414,,2/20/20 23:49,69.67010384,,2/20/20 23:39,0.0048382,,2/20/20 23:49,69.67010384,,2/20/20 23:49,3.166202545
2/20/20 23:49,0.0397378,,2/20/20 23:49,0.0128398,,2/20/20 23:59,0.0052618,,2/20/20 23:59,0.3668636,,2/20/20 23:59,0.0375221,,2/20/20 23:59,0.020441,,2/20/20 23:49,0.002628,,2/20/20 23:49,0.3770413,,2/20/20 23:59,0.0081905,,2/21/20 0:00,69.73812637,,2/20/20 23:49,0.0042548,,2/21/20 0:00,69.73812637,,2/21/20 0:00,3.166202545
2/20/20 23:59,0.0335687,,2/20/20 23:59,0.0146605,,2/21/20 0:09,0.0041763,,2/21/20 0:09,0.3721718,,2/21/20 0:09,0.0303392,,2/21/20 0:09,0.011751,,2/20/20 23:59,0.006509,,2/20/20 23:59,0.3641076,,2/21/20 0:09,0.004643,,2/21/20 0:10,69.63609085,,2/20/20 23:59,0.0049571,,2/21/20 0:10,69.63609085,,2/21/20 0:10,3.16600728
2/21/20 0:09,0.0324638,,2/21/20 0:09,0.0129251,,2/21/20 0:19,0.003469,,2/21/20 0:19,0.3587992,,2/21/20 0:19,0.0314407,,2/21/20 0:19,0.0141358,,2/21/20 0:09,0.0045463,,2/21/20 0:09,0.3544826,,2/21/20 0:19,0.0052251,,2/21/20 0:20,69.80619354,,2/21/20 0:09,0.0045019,,2/21/20 0:20,69.80619354,,2/21/20 0:20,3.165909767
2/21/20 0:19,0.0335084,,2/21/20 0:19,0.0136205,,2/21/20 0:30,0.0018887,,2/21/20 0:30,0.3601067,,2/21/20 0:30,0.0325298,,2/21/20 0:30,0.014732,,2/21/20 0:19,0.0044052,,2/21/20 0:19,0.3563486,,2/21/20 0:30,0.0043136,,2/21/20 0:31,69.73812637,,2/21/20 0:19,0.0047116,,2/21/20 0:31,69.73812637,,2/21/20 0:31,3.166202545
2/21/20 0:30,0.0308217,,2/21/20 0:30,0.0155188,,2/21/20 0:40,0.0033051,,2/21/20 0:40,0.3531845,,2/21/20 0:40,0.0335159,,2/21/20 0:40,0.0125322,,2/21/20 0:30,0.0037795,,2/21/20 0:30,0.3518113,,2/21/20 0:40,0.0033902,,2/21/20 0:40,69.36391144,,2/21/20 0:30,0.0045174,,2/21/20 0:40,69.36391144,,2/21/20 0:40,3.165909767
2/21/20 0:40,0.0345775,,2/21/20 0:40,0.0144516,,2/21/20 0:49,0.0026127,,2/21/20 0:49,0.3572903,,2/21/20 0:49,0.0324145,,2/21/20 0:49,0.0128064,,2/21/20 0:40,0.001687,,2/21/20 0:40,0.3552258,,2/21/20 0:49,0.0039936,,2/21/20 0:50,69.70411682,,2/21/20 0:40,0.0041668,,2/21/20 0:50,69.70411682,,2/21/20 0:50,3.165812016
2/21/20 0:49,0.0362275,,2/21/20 0:49,0.0132157,,2/21/20 0:59,0.0029133,,2/21/20 0:59,0.3534941,,2/21/20 0:59,0.0290881,,2/21/20 0:59,0.0142793,,2/21/20 0:49,0.0031625,,2/21/20 0:49,0.3613414,,2/21/20 0:59,0.0042118,,2/21/20 1:00,69.19380531,,2/21/20 0:49,0.004105,,2/21/20 1:00,69.19380531,,2/21/20 1:00,3.166593552
2/21/20 0:59,0.0299526,,2/21/20 0:59,0.0125196,,2/21/20 1:09,0.0062017,,2/21/20 1:09,0.3697221,,2/21/20 1:09,0.0301314,,2/21/20 1:09,0.0147632,,2/21/20 0:59,0.0020235,,2/21/20 0:59,0.3642378,,2/21/20 1:09,0.0053728,,2/21/20 1:10,69.53401413,,2/21/20 0:59,0.0041846,,2/21/20 1:10,69.53401413,,2/21/20 1:10,3.16600728
2/21/20 1:09,0.0332276,,2/21/20 1:09,0.014753,,2/21/20 1:19,0.0038432,,2/21/20 1:19,0.3793495,,2/21/20 1:19,0.031772,,2/21/20 1:19,0.0119351,,2/21/20 1:09,0.0045535,,2/21/20 1:09,0.3589955,,2/21/20 1:19,0.0036891,,2/21/20 1:20,69.09176979,,2/21/20 1:09,0.0058066,,2/21/20 1:20,69.09176979,,2/21/20 1:20,3.166202545
2/21/20 1:19,0.0316154,,2/21/20 1:19,0.0167561,,2/21/20 1:29,0.0035204,,2/21/20 1:29,0.3557754,,2/21/20 1:29,0.0311063,,2/21/20 1:29,0.0138992,,2/21/20 1:19,0.0046634,,2/21/20 1:19,0.3976309,,2/21/20 1:29,0.0045811,,2/21/20 1:30,68.98968964,,2/21/20 1:19,0.0049962,,2/21/20 1:30,68.98968964,,2/21/20 1:30,3.166398048
2/21/20 1:29,0.0359741,,2/21/20 1:29,0.0166201,,2/21/20 1:40,0.0021898,,2/21/20 1:40,0.3584505,,2/21/20 1:40,0.0312445,,2/21/20 1:40,0.0151946,,2/21/20 1:29,0.0028565,,2/21/20 1:29,0.360799,,2/21/20 1:40,0.0051115,,2/21/20 1:40,68.44536858,,2/21/20 1:29,0.0050889,,2/21/20 1:40,68.44536858,,2/21/20 1:40,3.165616751
2/21/20 1:40,0.0315679,,2/21/20 1:40,0.01349,,2/21/20 1:50,0.004014,,2/21/20 1:50,0.366527,,2/21/20 1:50,0.0317921,,2/21/20 1:50,0.0137679,,2/21/20 1:40,0.0049259,,2/21/20 1:40,0.3577479,,2/21/20 1:50,0.0039387,,2/21/20 1:50,67.9350605,,2/21/20 1:40,0.0050111,,2/21/20 1:50,67.9350605,,2/21/20 1:50,3.166202545
2/21/20 1:50,0.0335118,,2/21/20 1:50,0.0124382,,2/21/20 1:59,0.0026451,,2/21/20 1:59,0.3522737,,2/21/20 1:59,0.0292613,,2/21/20 1:59,0.0129686,,2/21/20 1:50,0.0041775,,2/21/20 1:50,0.3649132,,2/21/20 1:59,0.004605,,2/21/20 2:00,67.52678795,,2/21/20 1:50,0.0046498,,2/21/20 2:00,67.52678795,,2/21/20 2:00,3.166202545
2/21/20 1:59,0.0323336,,2/21/20 1:59,0.0142192,,2/21/20 2:09,0.0039397,,2/21/20 2:09,0.368613,,2/21/20 2:09,0.0287023,,2/21/20 2:09,0.0139522,,2/21/20 1:59,0.0043653,,2/21/20 1:59,0.3656047,,2/21/20 2:09,0.0046389,,2/21/20 2:10,67.08454361,,2/21/20 1:59,0.0047758,,2/21/20 2:10,67.08454361,,2/21/20 2:10,3.16600728
2/21/20 2:09,0.0303362,,2/21/20 2:09,0.0187748,,2/21/20 2:19,0.0055004,,2/21/20 2:19,0.3547505,,2/21/20 2:19,0.0341269,,2/21/20 2:19,0.0214369,,2/21/20 2:09,0.0031482,,2/21/20 2:09,0.3755632,,2/21/20 2:19,0.0100757,,2/21/20 2:20,66.9484539,,2/21/20 2:09,0.0045624,,2/21/20 2:20,66.9484539,,2/21/20 2:20,3.16600728
2/21/20 2:19,0.0755212,,2/21/20 2:19,0.021504,,2/21/20 2:29,0.0023522,,2/21/20 2:29,0.3725084,,2/21/20 2:29,0.0304793,,2/21/20 2:29,0.0115363,,2/21/20 2:19,0.0030014,,2/21/20 2:19,0.4015553,,2/21/20 2:29,0.0042111,,2/21/20 2:29,66.50616837,,2/21/20 2:19,0.0052299,,2/21/20 2:29,66.50616837,,2/21/20 2:29,3.16600728
2/21/20 2:29,0.0363322,,2/21/20 2:29,0.0154096,,2/21/20 2:39,0.0031332,,2/21/20 2:39,0.3737799,,2/21/20 2:39,0.0331917,,2/21/20 2:39,0.0137942,,2/21/20 2:29,0.0047675,,2/21/20 2:29,0.3804964,,2/21/20 2:39,0.0048074,,2/21/20 2:39,66.64226151,,2/21/20 2:29,0.0047427,,2/21/20 2:39,66.64226151,,2/21/20 2:39,3.16600728
2/21/20 2:39,0.0331754,,2/21/20 2:39,0.0149152,,2/21/20 2:49,0.0022058,,2/21/20 2:49,0.3620063,,2/21/20 2:49,0.0314702,,2/21/20 2:49,0.0136934,,2/21/20 2:39,0.0048736,,2/21/20 2:39,0.3686964,,2/21/20 2:49,0.0049421,,2/21/20 2:49,66.57423553,,2/21/20 2:39,0.004281,,2/21/20 2:49,66.57423553,,2/21/20 2:49,3.165714264
2/21/20 2:49,0.0343654,,2/21/20 2:49,0.0143751,,2/21/20 3:00,0.0037992,,2/21/20 3:00,0.350852,,2/21/20 3:00,0.030483,,2/21/20 3:00,0.0147536,,2/21/20 2:49,0.0030737,,2/21/20 2:49,0.3740472,,2/21/20 3:00,0.0049017,,2/21/20 3:00,67.11855659,,2/21/20 2:49,0.0046811,,2/21/20 3:00,67.11855659,,2/21/20 3:00,3.165909767
2/21/20 3:00,0.0343454,,2/21/20 3:00,0.0124933,,2/21/20 3:10,0.0021357,,2/21/20 3:10,0.3545671,,2/21/20 3:10,0.0331438,,2/21/20 3:10,0.0146141,,2/21/20 3:00,0.0022144,,2/21/20 3:00,0.3632452,,2/21/20 3:10,0.0044054,,2/21/20 3:10,67.05053406,,2/21/20 3:00,0.004001,,2/21/20 3:10,67.05053406,,2/21/20 3:10,3.165518761
2/21/20 3:10,0.0302781,,2/21/20 3:10,0.0141423,,2/21/20 3:19,0.0033617,,2/21/20 3:19,0.3472631,,2/21/20 3:19,0.027438,,2/21/20 3:19,0.012565,,2/21/20 3:10,0.0030902,,2/21/20 3:10,0.361656,,2/21/20 3:19,0.0042793,,2/21/20 3:19,67.15256958,,2/21/20 3:10,0.0049117,,2/21/20 3:19,67.15256958,,2/21/20 3:19,3.165812016
2/21/20 3:19,0.0362043,,2/21/20 3:19,0.0168405,,2/21/20 3:29,0.0026205,,2/21/20 3:29,0.3764099,,2/21/20 3:29,0.0292089,,2/21/20 3:29,0.0148788,,2/21/20 3:19,0.0036444,,2/21/20 3:19,0.3591908,,2/21/20 3:29,0.0047106,,2/21/20 3:29,66.98246689,,2/21/20 3:19,0.0042176,,2/21/20 3:29,66.98246689,,2/21/20 3:29,3.164932966
