Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Velocity,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 1 > Spindle > Battery Voltage,
2/27/20 23:39,0.0429261,,2/27/20 23:39,0.0139088,,2/27/20 23:39,0.0017541,,2/27/20 23:39,0.9612955,,2/27/20 23:50,0.0025571,,2/27/20 23:29,66.51181259,,2/27/20 23:39,0.0033473,,2/27/20 23:29,66.51181259,,2/27/20 23:50,0.0549256,,2/27/20 23:50,0.0081441,,2/27/20 23:50,0.0020679,,2/27/20 23:59,0.9452986,,2/27/20 23:29,3.131135464
2/27/20 23:49,0.0476247,,2/27/20 23:49,0.0093098,,2/27/20 23:49,0.0016932,,2/27/20 23:49,0.9934513,,2/27/20 23:59,0.003113,,2/27/20 23:39,66.86260605,,2/27/20 23:49,0.0029501,,2/27/20 23:39,66.86260605,,2/27/20 23:59,0.0386192,,2/27/20 23:59,0.0098663,,2/27/20 23:59,0.0024116,,2/28/20 0:09,0.9408396,,2/27/20 23:39,3.130940199
2/27/20 23:59,0.0525945,,2/27/20 23:59,0.0100384,,2/27/20 23:59,0.0021554,,2/27/20 23:59,0.9250074,,2/28/20 0:09,0.0027687,,2/27/20 23:50,67.21340637,,2/27/20 23:59,0.0032499,,2/27/20 23:50,67.21340637,,2/28/20 0:09,0.039611,,2/28/20 0:09,0.0079596,,2/28/20 0:09,0.0021582,,2/28/20 0:19,0.9525767,,2/27/20 23:50,3.131135464
2/28/20 0:09,0.0515196,,2/28/20 0:09,0.0097204,,2/28/20 0:09,0.0019366,,2/28/20 0:09,0.9529538,,2/28/20 0:19,0.0027397,,2/28/20 0:00,67.13542404,,2/28/20 0:09,0.0032827,,2/28/20 0:00,67.13542404,,2/28/20 0:19,0.0420599,,2/28/20 0:19,0.0086514,,2/28/20 0:19,0.0013634,,2/28/20 0:29,0.9848941,,2/28/20 0:00,3.131233215
2/28/20 0:19,0.0476225,,2/28/20 0:19,0.0091431,,2/28/20 0:19,0.0026958,,2/28/20 0:19,0.9309275,,2/28/20 0:29,0.002874,,2/28/20 0:10,67.52518806,,2/28/20 0:19,0.0031887,,2/28/20 0:10,67.52518806,,2/28/20 0:29,0.0375372,,2/28/20 0:29,0.0084839,,2/28/20 0:29,0.0025654,,2/28/20 0:39,14.3060437,,2/28/20 0:10,3.130842447
2/28/20 0:29,0.0519082,,2/28/20 0:29,0.0094532,,2/28/20 0:29,0.002116,,2/28/20 0:29,0.9708222,,2/28/20 0:39,0.0112994,,2/28/20 0:20,67.56415176,,2/28/20 0:29,0.0031457,,2/28/20 0:20,67.56415176,,2/28/20 0:39,0.5130921,,2/28/20 0:39,0.0349833,,2/28/20 0:39,0.0123276,,2/28/20 0:50,15.5658165,,2/28/20 0:20,3.130842447
2/28/20 0:39,0.5242151,,2/28/20 0:39,0.043167,,2/28/20 0:39,0.0054822,,2/28/20 0:39,8.4565707,,2/28/20 0:50,0.0085235,,2/28/20 0:29,67.13542404,,2/28/20 0:39,0.0132964,,2/28/20 0:29,67.13542404,,2/28/20 0:50,0.5574729,,2/28/20 0:50,0.0286848,,2/28/20 0:50,0.0037828,,2/28/20 1:00,12.7531879,,2/28/20 0:29,3.130940199
2/28/20 0:50,0.4946412,,2/28/20 0:50,0.0370632,,2/28/20 0:50,0.0030377,,2/28/20 0:50,9.8850869,,2/28/20 1:00,0.0103104,,2/28/20 0:39,66.90157318,,2/28/20 0:50,0.0122214,,2/28/20 0:39,66.90157318,,2/28/20 1:00,0.4638211,,2/28/20 1:00,0.0377862,,2/28/20 1:00,0.0052838,,2/28/20 1:09,1.0091393,,2/28/20 0:39,3.130549431
2/28/20 0:59,0.5828315,,2/28/20 0:59,0.0464108,,2/28/20 0:59,0.0041891,,2/28/20 0:59,8.8458672,,2/28/20 1:09,0.0033664,,2/28/20 0:50,66.82363892,,2/28/20 0:59,0.0138299,,2/28/20 0:50,66.82363892,,2/28/20 1:09,0.083439,,2/28/20 1:09,0.0098699,,2/28/20 1:09,0.0021558,,2/28/20 1:19,0.9946463,,2/28/20 0:50,3.130549431
2/28/20 1:09,0.1041336,,2/28/20 1:09,0.0167296,,2/28/20 1:09,0.0027794,,2/28/20 1:09,1.0938192,,2/28/20 1:19,0.0025041,,2/28/20 1:00,67.17439117,,2/28/20 1:09,0.0050945,,2/28/20 1:00,67.17439117,,2/28/20 1:19,0.0417638,,2/28/20 1:19,0.0075379,,2/28/20 1:19,0.0018597,,2/28/20 1:29,0.9670122,,2/28/20 1:00,3.130451918
2/28/20 1:19,0.0414138,,2/28/20 1:19,0.0106395,,2/28/20 1:19,0.0023816,,2/28/20 1:19,0.9462506,,2/28/20 1:29,0.0027928,,2/28/20 1:10,67.13542404,,2/28/20 1:19,0.0032568,,2/28/20 1:10,67.13542404,,2/28/20 1:29,0.0413703,,2/28/20 1:29,0.0099877,,2/28/20 1:29,0.0029828,,2/28/20 1:39,0.9810105,,2/28/20 1:10,3.130647182
2/28/20 1:29,0.0453381,,2/28/20 1:29,0.0100453,,2/28/20 1:29,0.0027723,,2/28/20 1:29,0.9541698,,2/28/20 1:39,0.0026423,,2/28/20 1:20,67.87598495,,2/28/20 1:29,0.0027492,,2/28/20 1:20,67.87598495,,2/28/20 1:39,0.0423759,,2/28/20 1:39,0.0073396,,2/28/20 1:39,0.0028701,,2/28/20 1:49,0.9486644,,2/28/20 1:20,3.130647182
2/28/20 1:39,0.0465989,,2/28/20 1:39,0.0091769,,2/28/20 1:39,0.0023582,,2/28/20 1:39,0.9762785,,2/28/20 1:49,0.0024678,,2/28/20 1:29,67.99293442,,2/28/20 1:39,0.0031622,,2/28/20 1:29,67.99293442,,2/28/20 1:49,0.0385196,,2/28/20 1:49,0.0070331,,2/28/20 1:49,0.0012802,,2/28/20 1:59,0.9820461,,2/28/20 1:29,3.130549431
2/28/20 1:49,0.056267,,2/28/20 1:49,0.0123477,,2/28/20 1:49,0.0019885,,2/28/20 1:49,0.9143369,,2/28/20 1:59,0.0025549,,2/28/20 1:39,67.64213409,,2/28/20 1:49,0.0036964,,2/28/20 1:39,67.64213409,,2/28/20 1:59,0.049593,,2/28/20 1:59,0.0071669,,2/28/20 1:59,0.0013856,,2/28/20 2:10,0.9668051,,2/28/20 1:39,3.130647182
2/28/20 1:59,0.0449762,,2/28/20 1:59,0.0122815,,2/28/20 1:59,0.0019997,,2/28/20 1:59,0.9350597,,2/28/20 2:10,0.0029487,,2/28/20 1:49,67.95391922,,2/28/20 1:59,0.0035387,,2/28/20 1:49,67.95391922,,2/28/20 2:10,0.0413115,,2/28/20 2:10,0.0091404,,2/28/20 2:10,0.0019206,,2/28/20 2:19,0.9841346,,2/28/20 1:49,3.130647182
2/28/20 2:10,0.0498382,,2/28/20 2:10,0.010536,,2/28/20 2:10,0.0015377,,2/28/20 2:10,0.9283925,,2/28/20 2:19,0.0023256,,2/28/20 1:59,67.79805069,,2/28/20 2:10,0.0035302,,2/28/20 1:59,67.79805069,,2/28/20 2:19,0.0468807,,2/28/20 2:19,0.0081634,,2/28/20 2:19,0.0014522,,2/28/20 2:29,0.946432,,2/28/20 1:59,3.130451918
2/28/20 2:19,0.0472024,,2/28/20 2:19,0.0087796,,2/28/20 2:19,0.0017205,,2/28/20 2:19,0.9947549,,2/28/20 2:29,0.002856,,2/28/20 2:10,67.52518806,,2/28/20 2:19,0.0029289,,2/28/20 2:10,67.52518806,,2/28/20 2:29,0.0412766,,2/28/20 2:29,0.0092325,,2/28/20 2:29,0.0035034,,2/28/20 2:39,0.9795376,,2/28/20 2:10,3.130744934
2/28/20 2:29,0.0523974,,2/28/20 2:29,0.009322,,2/28/20 2:29,0.001934,,2/28/20 2:29,0.9135589,,2/28/20 2:39,0.0032798,,2/28/20 2:19,67.52518806,,2/28/20 2:29,0.0030742,,2/28/20 2:19,67.52518806,,2/28/20 2:39,0.042733,,2/28/20 2:39,0.0108615,,2/28/20 2:39,0.0020087,,2/28/20 2:49,0.9780187,,2/28/20 2:19,3.130451918
2/28/20 2:39,0.0443767,,2/28/20 2:39,0.0104827,,2/28/20 2:39,0.003586,,2/28/20 2:39,0.9491874,,2/28/20 2:49,0.002311,,2/28/20 2:29,67.68110123,,2/28/20 2:39,0.0040266,,2/28/20 2:29,67.68110123,,2/28/20 2:49,0.0385569,,2/28/20 2:49,0.0068836,,2/28/20 2:49,0.0011997,,2/28/20 2:59,0.9851242,,2/28/20 2:29,3.130451918
2/28/20 2:49,0.0440855,,2/28/20 2:49,0.0083177,,2/28/20 2:49,0.002409,,2/28/20 2:49,0.9769174,,2/28/20 2:59,0.0026557,,2/28/20 2:40,67.2523735,,2/28/20 2:49,0.0031722,,2/28/20 2:40,67.2523735,,2/28/20 2:59,0.0446274,,2/28/20 2:59,0.0087559,,2/28/20 2:59,0.0022438,,2/28/20 3:09,1.0084489,,2/28/20 2:40,3.130744934
2/28/20 2:59,0.0471346,,2/28/20 2:59,0.0110895,,2/28/20 2:59,0.003405,,2/28/20 2:59,0.9782931,,2/28/20 3:09,0.0030482,,2/28/20 2:50,66.97950745,,2/28/20 2:59,0.0035123,,2/28/20 2:50,66.97950745,,2/28/20 3:09,0.0531966,,2/28/20 3:09,0.0121277,,2/28/20 3:09,0.0015426,,2/28/20 3:20,0.9942723,,2/28/20 2:50,3.130647182
2/28/20 3:09,0.0434324,,2/28/20 3:09,0.012544,,2/28/20 3:09,0.0029702,,2/28/20 3:09,0.9373422,,2/28/20 3:20,0.0025299,,2/28/20 3:00,67.29134064,,2/28/20 3:09,0.0034027,,2/28/20 3:00,67.29134064,,2/28/20 3:20,0.0410126,,2/28/20 3:20,0.0086347,,2/28/20 3:20,0.0016865,,2/28/20 3:29,0.9162262,,2/28/20 3:00,3.129963398
2/28/20 3:20,0.0513799,,2/28/20 3:20,0.0107574,,2/28/20 3:20,0.0032586,,2/28/20 3:20,0.9986346,,2/28/20 3:29,0.0028713,,2/28/20 3:10,66.94054031,,2/28/20 3:20,0.0031979,,2/28/20 3:10,66.94054031,,2/28/20 3:29,0.0361631,,2/28/20 3:29,0.0080445,,2/28/20 3:29,0.0016738,,2/28/20 3:39,0.9652977,,2/28/20 3:10,3.129963398
2/28/20 3:29,0.0520092,,2/28/20 3:29,0.0086839,,2/28/20 3:29,0.0017608,,2/28/20 3:29,0.9791484,,2/28/20 3:39,0.0027192,,2/28/20 3:20,66.94054031,,2/28/20 3:29,0.0026501,,2/28/20 3:20,66.94054031,,2/28/20 3:39,0.0421738,,2/28/20 3:39,0.0091133,,2/28/20 3:39,0.0014818,,2/28/20 3:49,0.9423643,,2/28/20 3:20,3.130744934
2/28/20 3:39,0.0567399,,2/28/20 3:39,0.0106307,,2/28/20 3:39,0.00206,,2/28/20 3:39,0.9195047,,2/28/20 3:49,0.0027665,,2/28/20 3:30,66.58974686,,2/28/20 3:39,0.0034471,,2/28/20 3:30,66.58974686,,2/28/20 3:49,0.0468092,,2/28/20 3:49,0.00893,,2/28/20 3:49,0.0023006,,2/28/20 3:59,0.988001,,2/28/20 3:30,3.130353928
2/28/20 3:49,0.0438935,,2/28/20 3:49,0.0092173,,2/28/20 3:49,0.0016462,,2/28/20 3:49,0.9868048,,2/28/20 3:59,0.0028686,,2/28/20 3:40,66.2389946,,2/28/20 3:49,0.0029942,,2/28/20 3:40,66.2389946,,2/28/20 3:59,0.0449195,,2/28/20 3:59,0.0081856,,2/28/20 3:59,0.0026758,,2/28/20 4:09,0.9444125,,2/28/20 3:40,3.130451918
2/28/20 3:59,0.0427451,,2/28/20 3:59,0.0077976,,2/28/20 3:59,0.0019014,,2/28/20 3:59,0.9297012,,2/28/20 4:09,0.0028181,,2/28/20 3:50,65.96613197,,2/28/20 3:59,0.0026559,,2/28/20 3:50,65.96613197,,2/28/20 4:09,0.0409345,,2/28/20 4:09,0.0087462,,2/28/20 4:09,0.0014145,,2/28/20 4:19,0.9472893,,2/28/20 3:50,3.130353928
2/28/20 4:09,0.0513388,,2/28/20 4:09,0.0088997,,2/28/20 4:09,0.002737,,2/28/20 4:09,0.9811526,,2/28/20 4:19,0.0032859,,2/28/20 4:00,65.96613197,,2/28/20 4:09,0.0031455,,2/28/20 4:00,65.96613197,,2/28/20 4:19,0.0414741,,2/28/20 4:19,0.0100726,,2/28/20 4:19,0.0023968,,2/28/20 4:30,1.0022351,,2/28/20 4:00,3.130744934
2/28/20 4:19,0.0440272,,2/28/20 4:19,0.0089303,,2/28/20 4:19,0.001809,,2/28/20 4:19,0.9187164,,2/28/20 4:30,0.0027026,,2/28/20 4:10,66.083078,,2/28/20 4:19,0.0029796,,2/28/20 4:10,66.083078,,2/28/20 4:30,0.0449265,,2/28/20 4:30,0.0071413,,2/28/20 4:30,0.0031563,,2/28/20 4:39,0.9722479,,2/28/20 4:10,3.130549431
2/28/20 4:30,0.044119,,2/28/20 4:30,0.0074463,,2/28/20 4:30,0.0032251,,2/28/20 4:30,0.9408767,,2/28/20 4:39,0.0029787,,2/28/20 4:19,65.96613197,,2/28/20 4:30,0.0028924,,2/28/20 4:19,65.96613197,,2/28/20 4:39,0.0487684,,2/28/20 4:39,0.0093264,,2/28/20 4:39,0.0039363,,2/28/20 4:49,0.9895602,,2/28/20 4:19,3.130549431
2/28/20 4:39,0.043643,,2/28/20 4:39,0.0110798,,2/28/20 4:39,0.0032985,,2/28/20 4:39,0.9403666,,2/28/20 4:49,0.0030424,,2/28/20 4:30,65.77125168,,2/28/20 4:39,0.0033205,,2/28/20 4:30,65.77125168,,2/28/20 4:49,0.0456291,,2/28/20 4:49,0.0085822,,2/28/20 4:49,0.0014979,,2/28/20 4:59,0.9741466,,2/28/20 4:30,3.130353928
2/28/20 4:49,0.051402,,2/28/20 4:49,0.0087601,,2/28/20 4:49,0.0028525,,2/28/20 4:49,0.9364714,,2/28/20 4:59,0.0028953,,2/28/20 4:40,65.69331741,,2/28/20 4:49,0.0029402,,2/28/20 4:40,65.69331741,,2/28/20 4:59,0.0414145,,2/28/20 4:59,0.0114192,,2/28/20 4:59,0.0021967,,2/28/20 5:09,0.9414092,,2/28/20 4:40,3.130451918
2/28/20 4:59,0.054509,,2/28/20 4:59,0.0095942,,2/28/20 4:59,0.0027876,,2/28/20 4:59,0.9391919,,2/28/20 5:09,0.0027764,,2/28/20 4:50,65.53740082,,2/28/20 4:59,0.0033084,,2/28/20 4:50,65.53740082,,2/28/20 5:09,0.039141,,2/28/20 5:09,0.0086629,,2/28/20 5:09,0.0014741,,2/28/20 5:19,0.9983803,,2/28/20 4:50,3.130549431
2/28/20 5:09,0.0470104,,2/28/20 5:09,0.011367,,2/28/20 5:09,0.0034242,,2/28/20 5:09,0.9341065,,2/28/20 5:19,0.0027301,,2/28/20 5:00,65.57636795,,2/28/20 5:09,0.003432,,2/28/20 5:00,65.57636795,,2/28/20 5:19,0.0395441,,2/28/20 5:19,0.0099639,,2/28/20 5:19,0.0021444,,2/28/20 5:29,1.0011822,,2/28/20 5:00,3.130451918
2/28/20 5:19,0.0460274,,2/28/20 5:19,0.0096561,,2/28/20 5:19,0.0020967,,2/28/20 5:19,0.9629854,,2/28/20 5:29,0.0029137,,2/28/20 5:09,65.34251709,,2/28/20 5:19,0.0031779,,2/28/20 5:09,65.34251709,,2/28/20 5:29,0.0441232,,2/28/20 5:29,0.0087752,,2/28/20 5:29,0.0028951,,2/28/20 5:40,0.9642793,,2/28/20 5:09,3.130060911
2/28/20 5:29,0.0416138,,2/28/20 5:29,0.0106612,,2/28/20 5:29,0.0024576,,2/28/20 5:29,0.9300619,,2/28/20 5:40,0.0026016,,2/28/20 5:19,65.42045135,,2/28/20 5:29,0.0032934,,2/28/20 5:19,65.42045135,,2/28/20 5:40,0.042561,,2/28/20 5:40,0.0097576,,2/28/20 5:40,0.0020309,,2/28/20 5:49,0.9861483,,2/28/20 5:19,3.130451918
2/28/20 5:40,0.0402319,,2/28/20 5:40,0.0118425,,2/28/20 5:40,0.0022618,,2/28/20 5:40,0.9756654,,2/28/20 5:49,0.0027611,,2/28/20 5:29,65.18660393,,2/28/20 5:40,0.0033665,,2/28/20 5:29,65.18660393,,2/28/20 5:49,0.0507685,,2/28/20 5:49,0.009589,,2/28/20 5:49,0.00278,,2/28/20 5:59,0.973531,,2/28/20 5:29,3.130647182
2/28/20 5:49,0.0471029,,2/28/20 5:49,0.0102338,,2/28/20 5:49,0.0030586,,2/28/20 5:49,0.9354925,,2/28/20 5:59,0.0028265,,2/28/20 5:40,65.49843369,,2/28/20 5:49,0.003225,,2/28/20 5:40,65.49843369,,2/28/20 5:59,0.0351805,,2/28/20 5:59,0.0094685,,2/28/20 5:59,0.0021194,,2/28/20 6:09,0.9758726,,2/28/20 5:40,3.130353928
2/28/20 5:59,0.0622184,,2/28/20 5:59,0.0115099,,2/28/20 5:59,0.003354,,2/28/20 5:59,0.9227455,,2/28/20 6:09,0.0025343,,2/28/20 5:50,64.83580704,,2/28/20 5:59,0.003126,,2/28/20 5:50,64.83580704,,2/28/20 6:09,0.0428787,,2/28/20 6:09,0.0079182,,2/28/20 6:09,0.0026713,,2/28/20 6:19,0.9565812,,2/28/20 5:50,3.130256414
2/28/20 6:09,0.0478323,,2/28/20 6:09,0.0078133,,2/28/20 6:09,0.0023447,,2/28/20 6:09,0.9495429,,2/28/20 6:19,0.0029586,,2/28/20 6:00,64.52402534,,2/28/20 6:09,0.0029315,,2/28/20 6:00,64.52402534,,2/28/20 6:19,0.0503959,,2/28/20 6:19,0.0079503,,2/28/20 6:19,0.0021859,,2/28/20 6:29,0.9796929,,2/28/20 6:00,3.130940199
2/28/20 6:19,0.0510712,,2/28/20 6:19,0.0094104,,2/28/20 6:19,0.0021587,,2/28/20 6:19,0.9626918,,2/28/20 6:29,0.0030822,,2/28/20 6:09,65.06970596,,2/28/20 6:19,0.0030321,,2/28/20 6:09,65.06970596,,2/28/20 6:29,0.0403403,,2/28/20 6:29,0.0098572,,2/28/20 6:29,0.0026573,,2/28/20 6:39,0.9948822,,2/28/20 6:09,3.130060911
2/28/20 6:29,0.0492116,,2/28/20 6:29,0.0100606,,2/28/20 6:29,0.0022603,,2/28/20 6:29,0.973522,,2/28/20 6:39,0.002527,,2/28/20 6:19,64.83580704,,2/28/20 6:29,0.0029687,,2/28/20 6:19,64.83580704,,2/28/20 6:39,0.0385812,,2/28/20 6:39,0.0081531,,2/28/20 6:39,0.0024255,,2/28/20 6:50,1.0084719,,2/28/20 6:19,3.130158663
2/28/20 6:39,0.0430475,,2/28/20 6:39,0.0087999,,2/28/20 6:39,0.0022655,,2/28/20 6:39,0.9373318,,2/28/20 6:50,0.0034161,,2/28/20 6:29,64.7968399,,2/28/20 6:39,0.0032306,,2/28/20 6:29,64.7968399,,2/28/20 6:50,0.0455443,,2/28/20 6:50,0.0100094,,2/28/20 6:50,0.001988,,2/28/20 6:59,0.9631056,,2/28/20 6:29,3.130060911
2/28/20 6:50,0.045444,,2/28/20 6:50,0.0095769,,2/28/20 6:50,0.0015421,,2/28/20 6:50,0.9364611,,2/28/20 6:59,0.0029772,,2/28/20 6:39,64.75787277,,2/28/20 6:50,0.0030134,,2/28/20 6:39,64.75787277,,2/28/20 6:59,0.0447575,,2/28/20 6:59,0.0084294,,2/28/20 6:59,0.0016274,,2/28/20 7:09,0.9588365,,2/28/20 6:39,3.129768133
2/28/20 6:59,0.0469645,,2/28/20 6:59,0.012215,,2/28/20 6:59,0.0021621,,2/28/20 6:59,0.9485691,,2/28/20 7:09,0.0031808,,2/28/20 6:50,65.03069077,,2/28/20 6:59,0.003191,,2/28/20 6:50,65.03069077,,2/28/20 7:09,0.0450718,,2/28/20 7:09,0.0099597,,2/28/20 7:09,0.0026976,,2/28/20 7:19,0.9518921,,2/28/20 6:50,3.130158663
2/28/20 7:09,0.0424015,,2/28/20 7:09,0.0095513,,2/28/20 7:09,0.0023717,,2/28/20 7:09,0.9201642,,2/28/20 7:19,0.00281,,2/28/20 7:00,64.25116272,,2/28/20 7:09,0.0033154,,2/28/20 7:00,64.25116272,,2/28/20 7:19,0.041055,,2/28/20 7:19,0.0080861,,2/28/20 7:19,0.0021653,,2/28/20 7:29,0.9424563,,2/28/20 7:00,3.130158663
2/28/20 7:19,0.0427486,,2/28/20 7:19,0.0119508,,2/28/20 7:19,0.0033496,,2/28/20 7:19,0.9577764,,2/28/20 7:29,0.0033555,,2/28/20 7:09,64.83580704,,2/28/20 7:19,0.0037069,,2/28/20 7:09,64.83580704,,2/28/20 7:29,0.0422664,,2/28/20 7:29,0.0096452,,2/28/20 7:29,0.0029787,,2/28/20 7:39,0.9669259,,2/28/20 7:09,3.130158663
2/28/20 7:29,0.0464158,,2/28/20 7:29,0.0105431,,2/28/20 7:29,0.0026792,,2/28/20 7:29,0.9704873,,2/28/20 7:39,0.0026011,,2/28/20 7:19,64.75787277,,2/28/20 7:29,0.0037408,,2/28/20 7:19,64.75787277,,2/28/20 7:39,0.0444944,,2/28/20 7:39,0.0077454,,2/28/20 7:39,0.0015837,,2/28/20 7:49,1.0006471,,2/28/20 7:19,3.130060911
2/28/20 7:39,0.0470403,,2/28/20 7:39,0.0120709,,2/28/20 7:39,0.0022607,,2/28/20 7:39,1.0031532,,2/28/20 7:49,0.0028734,,2/28/20 7:29,64.67993851,,2/28/20 7:39,0.0030309,,2/28/20 7:29,64.67993851,,2/28/20 7:49,0.0414036,,2/28/20 7:49,0.0119457,,2/28/20 7:49,0.001837,,2/28/20 8:00,0.9713159,,2/28/20 7:29,3.130256414
2/28/20 7:49,0.0440008,,2/28/20 7:49,0.0096489,,2/28/20 7:49,0.0014811,,2/28/20 7:49,0.9371155,,2/28/20 8:00,0.0026987,,2/28/20 7:40,64.56299248,,2/28/20 7:49,0.0029182,,2/28/20 7:40,64.56299248,,2/28/20 8:00,0.043934,,2/28/20 8:00,0.0088098,,2/28/20 8:00,0.0023798,,2/28/20 8:10,0.9671561,,2/28/20 7:40,3.129865646
2/28/20 8:00,0.0476579,,2/28/20 8:00,0.0100734,,2/28/20 8:00,0.0035031,,2/28/20 8:00,0.955025,,2/28/20 8:10,0.0027946,,2/28/20 7:50,64.21219559,,2/28/20 8:00,0.0031237,,2/28/20 7:50,64.21219559,,2/28/20 8:10,0.0467748,,2/28/20 8:10,0.0093576,,2/28/20 8:10,0.0030022,,2/28/20 8:19,0.9738877,,2/28/20 7:50,3.130256414
2/28/20 8:10,0.0437264,,2/28/20 8:10,0.0100308,,2/28/20 8:10,0.001941,,2/28/20 8:10,0.9633409,,2/28/20 8:19,0.0022607,,2/28/20 8:01,63.97834473,,2/28/20 8:10,0.002816,,2/28/20 8:01,63.97834473,,2/28/20 8:19,0.0437633,,2/28/20 8:19,0.007813,,2/28/20 8:19,0.0009475,,2/28/20 8:29,1.0076434,,2/28/20 8:01,3.129865646
2/28/20 8:19,0.0496322,,2/28/20 8:19,0.0095418,,2/28/20 8:19,0.0027571,,2/28/20 8:19,0.9532011,,2/28/20 8:29,0.0025997,,2/28/20 8:10,64.52402534,,2/28/20 8:19,0.0033519,,2/28/20 8:10,64.52402534,,2/28/20 8:29,0.0414253,,2/28/20 8:29,0.0072765,,2/28/20 8:29,0.0017722,,2/28/20 8:39,0.9386476,,2/28/20 8:10,3.129475117
2/28/20 8:29,0.0445731,,2/28/20 8:29,0.0099209,,2/28/20 8:29,0.0020734,,2/28/20 8:29,0.9707655,,2/28/20 8:39,0.0029213,,2/28/20 8:20,64.25116272,,2/28/20 8:29,0.0032511,,2/28/20 8:20,64.25116272,,2/28/20 8:39,0.0477781,,2/28/20 8:39,0.0093196,,2/28/20 8:39,0.0021119,,2/28/20 8:49,0.9461213,,2/28/20 8:20,3.130256414
2/28/20 8:39,0.0437421,,2/28/20 8:39,0.0081899,,2/28/20 8:39,0.0016393,,2/28/20 8:39,0.9774945,,2/28/20 8:49,0.0024823,,2/28/20 8:30,64.21219559,,2/28/20 8:39,0.0028082,,2/28/20 8:30,64.21219559,,2/28/20 8:49,0.0440581,,2/28/20 8:49,0.0080119,,2/28/20 8:49,0.0022155,,2/28/20 8:59,1.0003422,,2/28/20 8:30,3.129963398
2/28/20 8:49,0.0462319,,2/28/20 8:49,0.0113045,,2/28/20 8:49,0.0029535,,2/28/20 8:49,0.8838916,,2/28/20 8:59,0.0033084,,2/28/20 8:40,64.44604301,,2/28/20 8:49,0.0037166,,2/28/20 8:40,64.44604301,,2/28/20 8:59,0.0449866,,2/28/20 8:59,0.0085827,,2/28/20 8:59,0.0033937,,2/28/20 9:10,0.9314844,,2/28/20 8:40,3.129475117
2/28/20 8:59,0.0512207,,2/28/20 8:59,0.0083635,,2/28/20 8:59,0.0024773,,2/28/20 8:59,0.9502024,,2/28/20 9:10,0.0034524,,2/28/20 8:50,64.60195961,,2/28/20 8:59,0.0030395,,2/28/20 8:50,64.60195961,,2/28/20 9:10,0.0442364,,2/28/20 9:10,0.0090977,,2/28/20 9:10,0.0030125,,2/28/20 9:19,0.90064,,2/28/20 8:50,3.12957263
2/28/20 9:10,0.0499524,,2/28/20 9:10,0.0098104,,2/28/20 9:10,0.0028807,,2/28/20 9:10,0.9088445,,2/28/20 9:19,0.0031622,,2/28/20 9:00,64.09529419,,2/28/20 9:10,0.0031088,,2/28/20 9:00,64.09529419,,2/28/20 9:19,0.0417023,,2/28/20 9:19,0.0076639,,2/28/20 9:19,0.0029963,,2/28/20 9:29,1.0019762,,2/28/20 9:00,3.129768133
2/28/20 9:19,0.0487213,,2/28/20 9:19,0.0092425,,2/28/20 9:19,0.003023,,2/28/20 9:19,0.9725276,,2/28/20 9:29,0.0029786,,2/28/20 9:10,64.21219559,,2/28/20 9:19,0.0027538,,2/28/20 9:10,64.21219559,,2/28/20 9:29,0.045615,,2/28/20 9:29,0.0083886,,2/28/20 9:29,0.0020986,,2/28/20 9:39,0.993369,,2/28/20 9:10,3.129768133
2/28/20 9:29,0.0444377,,2/28/20 9:29,0.0099534,,2/28/20 9:29,0.0037047,,2/28/20 9:29,0.9246777,,2/28/20 9:39,0.002906,,2/28/20 9:20,64.48505821,,2/28/20 9:29,0.0031934,,2/28/20 9:20,64.48505821,,2/28/20 9:39,0.0392079,,2/28/20 9:39,0.0080265,,2/28/20 9:39,0.0013002,,2/28/20 9:49,1.0046861,,2/28/20 9:20,3.129279613
2/28/20 9:39,0.0470593,,2/28/20 9:39,0.0108804,,2/28/20 9:39,0.0032886,,2/28/20 9:39,0.9645672,,2/28/20 9:49,0.0029625,,2/28/20 9:30,64.29017792,,2/28/20 9:39,0.0030766,,2/28/20 9:30,64.29017792,,2/28/20 9:49,0.0492801,,2/28/20 9:49,0.0088354,,2/28/20 9:49,0.0029569,,2/28/20 9:59,0.9795664,,2/28/20 9:30,3.129475117
