Machines > Drill Press > MIB > X-Horizontal > Peak Acceleration,,,Machines > Drill Press > MIB > X-Horizontal > Peak Velocity,,,Machines > Drill Press > MIB > X-Horizontal > Band 1,,,Machines > Drill Press > MIB > X-Horizontal > Damage Accumulation,,,Machines > Drill Press > MIB > Y-Radial > RMS Velocity,,,Machines > Drill Press > MIB > Y-Radial > Temperature,,,Machines > Drill Press > MIB > Y-Radial > Peak Acceleration,,,Machines > Drill Press > MIB > Y-Radial > Peak Velocity,,,Machines > Drill Press > MIB > X-Horizontal > RMS Velocity,,,Machines > Drill Press > MIB > X-Horizontal > Temperature,,,Machines > Drill Press > MIB > Y-Radial > Band 1,,,Machines > Drill Press > MIB > Y-Radial > Damage Accumulation,,,Machines > Drill Press > MIB > Battery Voltage,
2/27/20 21:30,0.0348116,,2/27/20 21:30,0.0145376,,2/27/20 21:30,0.0062632,,2/27/20 21:30,0.3618512,,2/27/20 21:30,0.0050117,,2/27/20 21:30,66.06392746,,2/27/20 21:30,0.0329335,,2/27/20 21:30,0.0142361,,2/27/20 21:30,0.0050937,,2/27/20 21:30,66.06392746,,2/27/20 21:30,0.0037086,,2/27/20 21:40,0.3638188,,2/27/20 21:30,3.129279613
2/27/20 21:40,0.0372089,,2/27/20 21:40,0.0162757,,2/27/20 21:40,0.004625,,2/27/20 21:40,0.3763633,,2/27/20 21:40,0.0040036,,2/27/20 21:41,66.06392746,,2/27/20 21:40,0.0354367,,2/27/20 21:40,0.0118508,,2/27/20 21:40,0.0050683,,2/27/20 21:41,66.06392746,,2/27/20 21:40,0.003931,,2/27/20 21:50,0.3535482,,2/27/20 21:41,3.128107309
2/27/20 21:50,0.0279394,,2/27/20 21:50,0.0131283,,2/27/20 21:50,0.0025836,,2/27/20 21:50,0.3596952,,2/27/20 21:50,0.004397,,2/27/20 21:51,66.02991104,,2/27/20 21:50,0.0334165,,2/27/20 21:50,0.0120623,,2/27/20 21:50,0.0039071,,2/27/20 21:51,66.02991104,,2/27/20 21:50,0.0031748,,2/27/20 22:00,0.3720245,,2/27/20 21:51,3.128791332
2/27/20 22:00,0.0347326,,2/27/20 22:00,0.0180265,,2/27/20 22:00,0.0031865,,2/27/20 22:00,0.3657918,,2/27/20 22:00,0.0046688,,2/27/20 22:01,66.20001717,,2/27/20 22:00,0.0350409,,2/27/20 22:00,0.0130122,,2/27/20 22:00,0.0044795,,2/27/20 22:01,66.20001717,,2/27/20 22:00,0.0033334,,2/27/20 22:09,0.3700377,,2/27/20 22:01,3.128302813
2/27/20 22:09,0.0352101,,2/27/20 22:09,0.0132926,,2/27/20 22:09,0.0022619,,2/27/20 22:09,0.356853,,2/27/20 22:09,0.0039688,,2/27/20 22:10,66.47215881,,2/27/20 22:09,0.0292337,,2/27/20 22:09,0.0148976,,2/27/20 22:09,0.0045148,,2/27/20 22:10,66.47215881,,2/27/20 22:09,0.0039345,,2/27/20 22:19,0.3689586,,2/27/20 22:10,3.128791332
2/27/20 22:19,0.0342615,,2/27/20 22:19,0.0137462,,2/27/20 22:19,0.0030328,,2/27/20 22:19,0.3580463,,2/27/20 22:19,0.0036841,,2/27/20 22:20,66.13195,,2/27/20 22:19,0.0309502,,2/27/20 22:19,0.0120029,,2/27/20 22:19,0.0045831,,2/27/20 22:20,66.13195,,2/27/20 22:19,0.0026955,,2/27/20 22:30,0.3679818,,2/27/20 22:20,3.129181862
2/27/20 22:30,0.0368412,,2/27/20 22:30,0.0140364,,2/27/20 22:30,0.0020272,,2/27/20 22:30,0.3534684,,2/27/20 22:30,0.0052328,,2/27/20 22:31,66.13195,,2/27/20 22:30,0.0284077,,2/27/20 22:30,0.0153978,,2/27/20 22:30,0.004482,,2/27/20 22:31,66.13195,,2/27/20 22:30,0.00392,,2/27/20 22:40,0.3658597,,2/27/20 22:31,3.129279613
2/27/20 22:40,0.0333245,,2/27/20 22:40,0.0124241,,2/27/20 22:40,0.0029933,,2/27/20 22:40,0.3658542,,2/27/20 22:40,0.0044338,,2/27/20 22:41,66.57423553,,2/27/20 22:40,0.0285167,,2/27/20 22:40,0.0130731,,2/27/20 22:40,0.0047384,,2/27/20 22:41,66.57423553,,2/27/20 22:40,0.0044355,,2/27/20 22:50,0.3678104,,2/27/20 22:41,3.128791332
2/27/20 22:50,0.0310174,,2/27/20 22:50,0.0177767,,2/27/20 22:50,0.0027179,,2/27/20 22:50,0.3651518,,2/27/20 22:50,0.0039201,,2/27/20 22:51,66.37011986,,2/27/20 22:50,0.0287193,,2/27/20 22:50,0.0112094,,2/27/20 22:50,0.004286,,2/27/20 22:51,66.37011986,,2/27/20 22:50,0.0021855,,2/27/20 23:00,0.3692983,,2/27/20 22:51,3.128888845
2/27/20 23:00,0.0388471,,2/27/20 23:00,0.0138959,,2/27/20 23:00,0.0035213,,2/27/20 23:00,0.358567,,2/27/20 23:00,0.0048739,,2/27/20 23:00,65.96184731,,2/27/20 23:00,0.0347487,,2/27/20 23:00,0.0171422,,2/27/20 23:00,0.0045464,,2/27/20 23:00,65.96184731,,2/27/20 23:00,0.0038885,,2/27/20 23:10,0.3668155,,2/27/20 23:00,3.128205061
2/27/20 23:10,0.0307415,,2/27/20 23:10,0.0130109,,2/27/20 23:10,0.0029634,,2/27/20 23:10,0.3478735,,2/27/20 23:10,0.0042316,,2/27/20 23:10,65.89382477,,2/27/20 23:10,0.0343702,,2/27/20 23:10,0.0138392,,2/27/20 23:10,0.0048634,,2/27/20 23:10,65.89382477,,2/27/20 23:10,0.0037626,,2/27/20 23:19,0.3625444,,2/27/20 23:10,3.128791332
2/27/20 23:19,0.0361761,,2/27/20 23:19,0.0177499,,2/27/20 23:19,0.0038804,,2/27/20 23:19,0.3662311,,2/27/20 23:19,0.0045971,,2/27/20 23:20,65.68970566,,2/27/20 23:19,0.0335937,,2/27/20 23:19,0.0159304,,2/27/20 23:19,0.0056324,,2/27/20 23:20,65.68970566,,2/27/20 23:19,0.0041007,,2/27/20 23:29,0.3804466,,2/27/20 23:20,3.128498316
2/27/20 23:29,0.0377403,,2/27/20 23:29,0.0145177,,2/27/20 23:29,0.0030334,,2/27/20 23:29,0.3743998,,2/27/20 23:29,0.0040186,,2/27/20 23:30,65.68970566,,2/27/20 23:29,0.0327982,,2/27/20 23:29,0.0116927,,2/27/20 23:29,0.0046101,,2/27/20 23:30,65.68970566,,2/27/20 23:29,0.0031756,,2/27/20 23:39,0.3683184,,2/27/20 23:30,3.128498316
2/27/20 23:39,0.0331095,,2/27/20 23:39,0.0131267,,2/27/20 23:39,0.0029334,,2/27/20 23:39,0.3632127,,2/27/20 23:39,0.0043259,,2/27/20 23:41,65.79174461,,2/27/20 23:39,0.0337155,,2/27/20 23:39,0.0119963,,2/27/20 23:39,0.0039193,,2/27/20 23:41,65.79174461,,2/27/20 23:39,0.0026171,,2/27/20 23:50,0.3652555,,2/27/20 23:41,3.128107309
2/27/20 23:50,0.0393803,,2/27/20 23:50,0.0171173,,2/27/20 23:50,0.0039589,,2/27/20 23:50,0.3350077,,2/27/20 23:50,0.0050581,,2/27/20 23:51,65.62163849,,2/27/20 23:50,0.0336134,,2/27/20 23:50,0.0157004,,2/27/20 23:50,0.0053036,,2/27/20 23:51,65.62163849,,2/27/20 23:50,0.0024747,,2/28/20 0:00,0.3650722,,2/27/20 23:51,3.128791332
2/28/20 0:00,0.0341716,,2/28/20 0:00,0.0119064,,2/28/20 0:00,0.0040968,,2/28/20 0:00,0.3532433,,2/28/20 0:00,0.0043496,,2/28/20 0:00,65.62163849,,2/28/20 0:00,0.0314818,,2/28/20 0:00,0.0126492,,2/28/20 0:00,0.0040338,,2/28/20 0:00,65.62163849,,2/28/20 0:00,0.0022675,,2/28/20 0:10,0.3604013,,2/28/20 0:00,3.128205061
2/28/20 0:10,0.0335622,,2/28/20 0:10,0.0155113,,2/28/20 0:10,0.0034891,,2/28/20 0:10,0.3573222,,2/28/20 0:10,0.0046934,,2/28/20 0:10,65.85980835,,2/28/20 0:10,0.0320655,,2/28/20 0:10,0.012643,,2/28/20 0:10,0.005085,,2/28/20 0:10,65.85980835,,2/28/20 0:10,0.0039369,,2/28/20 0:20,0.3786041,,2/28/20 0:10,3.128498316
2/28/20 0:20,0.035051,,2/28/20 0:20,0.0147095,,2/28/20 0:20,0.0038382,,2/28/20 0:20,0.3636167,,2/28/20 0:20,0.0037394,,2/28/20 0:20,66.09793701,,2/28/20 0:20,0.0335616,,2/28/20 0:20,0.0117756,,2/28/20 0:20,0.0051436,,2/28/20 0:20,66.09793701,,2/28/20 0:20,0.0015322,,2/28/20 0:29,0.3563435,,2/28/20 0:20,3.128595829
2/28/20 0:29,0.029088,,2/28/20 0:29,0.0161749,,2/28/20 0:29,0.0057806,,2/28/20 0:29,0.3601671,,2/28/20 0:29,0.0040741,,2/28/20 0:30,66.30205269,,2/28/20 0:29,0.0275996,,2/28/20 0:29,0.0161484,,2/28/20 0:29,0.004827,,2/28/20 0:30,66.30205269,,2/28/20 0:29,0.0041365,,2/28/20 0:39,0.3638128,,2/28/20 0:30,3.128400326
2/28/20 0:39,0.0333082,,2/28/20 0:39,0.0146427,,2/28/20 0:39,0.0040144,,2/28/20 0:39,0.3480444,,2/28/20 0:39,0.0039871,,2/28/20 0:40,65.8257576,,2/28/20 0:39,0.0289285,,2/28/20 0:39,0.0115587,,2/28/20 0:39,0.0044697,,2/28/20 0:40,65.8257576,,2/28/20 0:39,0.0036793,,2/28/20 0:50,0.360263,,2/28/20 0:40,3.128205061
2/28/20 0:50,0.0361283,,2/28/20 0:50,0.0148142,,2/28/20 0:50,0.003259,,2/28/20 0:50,0.3632507,,2/28/20 0:50,0.0047207,,2/28/20 0:51,66.09793701,,2/28/20 0:50,0.032005,,2/28/20 0:50,0.0144064,,2/28/20 0:50,0.0050094,,2/28/20 0:51,66.09793701,,2/28/20 0:50,0.0038308,,2/28/20 1:00,0.3798575,,2/28/20 0:51,3.128107309
2/28/20 1:00,0.0316802,,2/28/20 1:00,0.0125559,,2/28/20 1:00,0.0033127,,2/28/20 1:00,0.3523103,,2/28/20 1:00,0.003605,,2/28/20 1:00,65.89382477,,2/28/20 1:00,0.0280315,,2/28/20 1:00,0.0114457,,2/28/20 1:00,0.0043779,,2/28/20 1:00,65.89382477,,2/28/20 1:00,0.0016895,,2/28/20 1:10,0.3631605,,2/28/20 1:00,3.128107309
2/28/20 1:10,0.029999,,2/28/20 1:10,0.0156392,,2/28/20 1:10,0.0042901,,2/28/20 1:10,0.3699656,,2/28/20 1:10,0.0044257,,2/28/20 1:10,66.50616837,,2/28/20 1:10,0.0294141,,2/28/20 1:10,0.0138445,,2/28/20 1:10,0.0047217,,2/28/20 1:10,66.50616837,,2/28/20 1:10,0.0033069,,2/28/20 1:20,0.3707471,,2/28/20 1:10,3.128693581
2/28/20 1:20,0.0312962,,2/28/20 1:20,0.0128776,,2/28/20 1:20,0.0029359,,2/28/20 1:20,0.350938,,2/28/20 1:20,0.0045422,,2/28/20 1:20,66.06392746,,2/28/20 1:20,0.0356335,,2/28/20 1:20,0.0161308,,2/28/20 1:20,0.0046931,,2/28/20 1:20,66.06392746,,2/28/20 1:20,0.0016922,,2/28/20 1:30,0.3520152,,2/28/20 1:20,3.12771678
2/28/20 1:30,0.039746,,2/28/20 1:30,0.0150672,,2/28/20 1:30,0.0042697,,2/28/20 1:30,0.364132,,2/28/20 1:30,0.0034062,,2/28/20 1:30,66.16596298,,2/28/20 1:30,0.0282854,,2/28/20 1:30,0.0113122,,2/28/20 1:30,0.0041955,,2/28/20 1:30,66.16596298,,2/28/20 1:30,0.0025896,,2/28/20 1:39,0.3697251,,2/28/20 1:30,3.12771678
2/28/20 1:39,0.0359356,,2/28/20 1:39,0.0193071,,2/28/20 1:39,0.0035049,,2/28/20 1:39,0.373022,,2/28/20 1:39,0.0051058,,2/28/20 1:40,65.4515358,,2/28/20 1:39,0.033703,,2/28/20 1:39,0.0184196,,2/28/20 1:39,0.0057489,,2/28/20 1:40,65.4515358,,2/28/20 1:39,0.0065008,,2/28/20 1:49,0.374913,,2/28/20 1:40,3.128498316
2/28/20 1:49,0.0335737,,2/28/20 1:49,0.0170313,,2/28/20 1:49,0.0042281,,2/28/20 1:49,0.3778712,,2/28/20 1:49,0.0043602,,2/28/20 1:49,65.75773163,,2/28/20 1:49,0.0339494,,2/28/20 1:49,0.0180804,,2/28/20 1:49,0.0045773,,2/28/20 1:49,65.75773163,,2/28/20 1:49,0.0033996,,2/28/20 1:59,0.3656072,,2/28/20 1:49,3.12771678
2/28/20 1:59,0.0378085,,2/28/20 1:59,0.0128989,,2/28/20 1:59,0.0041637,,2/28/20 1:59,0.3681621,,2/28/20 1:59,0.0038556,,2/28/20 1:59,65.72372208,,2/28/20 1:59,0.0319087,,2/28/20 1:59,0.0124915,,2/28/20 1:59,0.0042494,,2/28/20 1:59,65.72372208,,2/28/20 1:59,0.0032857,,2/28/20 2:10,0.3617178,,2/28/20 1:59,3.128107309
2/28/20 2:10,0.0361838,,2/28/20 2:10,0.0130658,,2/28/20 2:10,0.0030614,,2/28/20 2:10,0.3675654,,2/28/20 2:10,0.0045271,,2/28/20 2:10,65.96184731,,2/28/20 2:10,0.0282791,,2/28/20 2:10,0.0133126,,2/28/20 2:10,0.0042495,,2/28/20 2:10,65.96184731,,2/28/20 2:10,0.0027319,,2/28/20 2:20,0.3642907,,2/28/20 2:10,3.128205061
2/28/20 2:20,0.0303662,,2/28/20 2:20,0.0145972,,2/28/20 2:20,0.0033399,,2/28/20 2:20,0.3766806,,2/28/20 2:20,0.0039949,,2/28/20 2:20,65.58762894,,2/28/20 2:20,0.03068,,2/28/20 2:20,0.0159186,,2/28/20 2:20,0.0049322,,2/28/20 2:20,65.58762894,,2/28/20 2:20,0.0022681,,2/28/20 2:30,0.3686971,,2/28/20 2:20,3.127814531
2/28/20 2:30,0.0383493,,2/28/20 2:30,0.0147833,,2/28/20 2:30,0.0043469,,2/28/20 2:30,0.3552285,,2/28/20 2:30,0.0043102,,2/28/20 2:30,65.62163849,,2/28/20 2:30,0.030415,,2/28/20 2:30,0.0118372,,2/28/20 2:30,0.0049102,,2/28/20 2:30,65.62163849,,2/28/20 2:30,0.0038482,,2/28/20 2:40,0.3715045,,2/28/20 2:30,3.128595829
2/28/20 2:40,0.0331714,,2/28/20 2:40,0.0154226,,2/28/20 2:40,0.0025963,,2/28/20 2:40,0.3720186,,2/28/20 2:40,0.0046234,,2/28/20 2:41,65.72372208,,2/28/20 2:40,0.029571,,2/28/20 2:40,0.0155596,,2/28/20 2:40,0.0043079,,2/28/20 2:41,65.72372208,,2/28/20 2:40,0.0036737,,2/28/20 2:49,0.3543447,,2/28/20 2:41,3.128302813
2/28/20 2:49,0.0304698,,2/28/20 2:49,0.0122364,,2/28/20 2:49,0.0029219,,2/28/20 2:49,0.3750235,,2/28/20 2:49,0.0042031,,2/28/20 2:50,65.58762894,,2/28/20 2:49,0.0292445,,2/28/20 2:49,0.0140536,,2/28/20 2:49,0.004626,,2/28/20 2:50,65.58762894,,2/28/20 2:49,0.0023757,,2/28/20 2:59,0.3787934,,2/28/20 2:50,3.128009796
2/28/20 2:59,0.0358874,,2/28/20 2:59,0.0117337,,2/28/20 2:59,0.0022671,,2/28/20 2:59,0.3751456,,2/28/20 2:59,0.0040059,,2/28/20 3:00,65.41752625,,2/28/20 2:59,0.0291674,,2/28/20 2:59,0.0124943,,2/28/20 2:59,0.0037649,,2/28/20 3:00,65.41752625,,2/28/20 2:59,0.002063,,2/28/20 3:09,0.3640983,,2/28/20 3:00,3.128205061
2/28/20 3:09,0.0308595,,2/28/20 3:09,0.0167819,,2/28/20 3:09,0.003669,,2/28/20 3:09,0.3448849,,2/28/20 3:09,0.003786,,2/28/20 3:10,65.51960297,,2/28/20 3:09,0.0332945,,2/28/20 3:09,0.0111806,,2/28/20 3:09,0.0046672,,2/28/20 3:10,65.51960297,,2/28/20 3:09,0.002456,,2/28/20 3:20,0.3587872,,2/28/20 3:10,3.128302813
2/28/20 3:20,0.033011,,2/28/20 3:20,0.0129742,,2/28/20 3:20,0.0041061,,2/28/20 3:20,0.3674434,,2/28/20 3:20,0.0048006,,2/28/20 3:21,65.68970566,,2/28/20 3:20,0.0332715,,2/28/20 3:20,0.0130818,,2/28/20 3:20,0.004036,,2/28/20 3:21,65.68970566,,2/28/20 3:20,0.0027764,,2/28/20 3:30,0.3730404,,2/28/20 3:21,3.128009796
2/28/20 3:30,0.0344155,,2/28/20 3:30,0.0130878,,2/28/20 3:30,0.0041952,,2/28/20 3:30,0.361138,,2/28/20 3:30,0.0047899,,2/28/20 3:31,65.75773163,,2/28/20 3:30,0.0294115,,2/28/20 3:30,0.0172271,,2/28/20 3:30,0.0047753,,2/28/20 3:31,65.75773163,,2/28/20 3:30,0.0023918,,2/28/20 3:40,0.3638939,,2/28/20 3:31,3.128205061
2/28/20 3:40,0.0305248,,2/28/20 3:40,0.0118624,,2/28/20 3:40,0.0031351,,2/28/20 3:40,0.3648806,,2/28/20 3:40,0.005066,,2/28/20 3:41,65.65565491,,2/28/20 3:40,0.0320637,,2/28/20 3:40,0.0141758,,2/28/20 3:40,0.0041919,,2/28/20 3:41,65.65565491,,2/28/20 3:40,0.0028913,,2/28/20 3:50,0.3510985,,2/28/20 3:41,3.127521515
2/28/20 3:50,0.0341351,,2/28/20 3:50,0.0132269,,2/28/20 3:50,0.002694,,2/28/20 3:50,0.3705893,,2/28/20 3:50,0.0044089,,2/28/20 3:50,65.4515358,,2/28/20 3:50,0.0251673,,2/28/20 3:50,0.0137914,,2/28/20 3:50,0.004751,,2/28/20 3:50,65.4515358,,2/28/20 3:50,0.0020322,,2/28/20 3:59,0.3693464,,2/28/20 3:50,3.127619028
2/28/20 4:00,0.032755,,2/28/20 4:00,0.0110492,,2/28/20 4:00,0.0033661,,2/28/20 4:00,0.3598036,,2/28/20 3:59,0.0047638,,2/28/20 4:00,65.4515358,,2/28/20 3:59,0.0328224,,2/28/20 3:59,0.0160205,,2/28/20 4:00,0.003969,,2/28/20 4:00,65.4515358,,2/28/20 3:59,0.0037563,,2/28/20 4:09,0.3625414,,2/28/20 4:00,3.127912045
2/28/20 4:09,0.0337645,,2/28/20 4:09,0.0124567,,2/28/20 4:09,0.0044235,,2/28/20 4:09,0.3540216,,2/28/20 4:09,0.0039029,,2/28/20 4:10,65.48555222,,2/28/20 4:09,0.0368012,,2/28/20 4:09,0.0118113,,2/28/20 4:09,0.0044302,,2/28/20 4:10,65.48555222,,2/28/20 4:09,0.0025641,,2/28/20 4:19,0.3720996,,2/28/20 4:10,3.127326012
2/28/20 4:19,0.0397759,,2/28/20 4:19,0.015562,,2/28/20 4:19,0.0057469,,2/28/20 4:19,0.367815,,2/28/20 4:19,0.0037193,,2/28/20 4:20,66.06392746,,2/28/20 4:19,0.027837,,2/28/20 4:19,0.0117524,,2/28/20 4:19,0.0048792,,2/28/20 4:20,66.06392746,,2/28/20 4:19,0.0040435,,2/28/20 4:30,0.3617719,,2/28/20 4:20,3.12722826
2/28/20 4:30,0.0374585,,2/28/20 4:30,0.0118712,,2/28/20 4:30,0.0038291,,2/28/20 4:30,0.3732878,,2/28/20 4:30,0.0047867,,2/28/20 4:31,65.68970566,,2/28/20 4:30,0.0284557,,2/28/20 4:30,0.0178798,,2/28/20 4:30,0.0039878,,2/28/20 4:31,65.68970566,,2/28/20 4:30,0.0052348,,2/28/20 4:40,0.3696319,,2/28/20 4:31,3.12722826
2/28/20 4:40,0.0303651,,2/28/20 4:40,0.0159321,,2/28/20 4:40,0.0028937,,2/28/20 4:40,0.3565627,,2/28/20 4:40,0.0039103,,2/28/20 4:41,65.72372208,,2/28/20 4:40,0.0301707,,2/28/20 4:40,0.0129415,,2/28/20 4:40,0.0041355,,2/28/20 4:41,65.72372208,,2/28/20 4:40,0.0032828,,2/28/20 4:50,0.3740113,,2/28/20 4:41,3.127130508
2/28/20 4:50,0.0399107,,2/28/20 4:50,0.0155291,,2/28/20 4:50,0.0038883,,2/28/20 4:50,0.3587596,,2/28/20 4:50,0.0039232,,2/28/20 4:50,65.62163849,,2/28/20 4:50,0.0292335,,2/28/20 4:50,0.0110324,,2/28/20 4:50,0.0046567,,2/28/20 4:50,65.62163849,,2/28/20 4:50,0.0039659,,2/28/20 5:00,0.3648858,,2/28/20 4:50,3.127423525
2/28/20 5:00,0.0327291,,2/28/20 5:00,0.0125131,,2/28/20 5:00,0.005092,,2/28/20 5:00,0.3465636,,2/28/20 5:00,0.0043075,,2/28/20 5:00,65.65565491,,2/28/20 5:00,0.0299443,,2/28/20 5:00,0.0135652,,2/28/20 5:00,0.0046371,,2/28/20 5:00,65.65565491,,2/28/20 5:00,0.0028184,,2/28/20 5:10,0.3706328,,2/28/20 5:00,3.127619028
2/28/20 5:10,0.030442,,2/28/20 5:10,0.0149041,,2/28/20 5:10,0.004583,,2/28/20 5:10,0.3648751,,2/28/20 5:10,0.0038101,,2/28/20 5:10,65.34950027,,2/28/20 5:10,0.0281288,,2/28/20 5:10,0.0142704,,2/28/20 5:10,0.0042602,,2/28/20 5:10,65.34950027,,2/28/20 5:10,0.0030658,,2/28/20 5:19,0.3598362,,2/28/20 5:10,3.127423525
2/28/20 5:19,0.0360129,,2/28/20 5:19,0.0123398,,2/28/20 5:19,0.0028011,,2/28/20 5:19,0.3680807,,2/28/20 5:19,0.0039859,,2/28/20 5:20,65.68970566,,2/28/20 5:19,0.0316125,,2/28/20 5:19,0.0116691,,2/28/20 5:19,0.0045553,,2/28/20 5:20,65.68970566,,2/28/20 5:19,0.0029261,,2/28/20 5:29,0.3606387,,2/28/20 5:20,3.127423525
2/28/20 5:29,0.0353431,,2/28/20 5:29,0.0166633,,2/28/20 5:29,0.003922,,2/28/20 5:29,0.3695723,,2/28/20 5:29,0.0039797,,2/28/20 5:30,65.85980835,,2/28/20 5:29,0.0328182,,2/28/20 5:29,0.0134648,,2/28/20 5:29,0.0047202,,2/28/20 5:30,65.85980835,,2/28/20 5:29,0.0029658,,2/28/20 5:40,0.364967,,2/28/20 5:30,3.12722826
2/28/20 5:40,0.0442488,,2/28/20 5:40,0.0126748,,2/28/20 5:40,0.0030295,,2/28/20 5:40,0.3632696,,2/28/20 5:40,0.0054771,,2/28/20 5:40,66.06392746,,2/28/20 5:40,0.0313134,,2/28/20 5:40,0.0145019,,2/28/20 5:40,0.0038486,,2/28/20 5:40,66.06392746,,2/28/20 5:40,0.003896,,2/28/20 5:50,0.3708823,,2/28/20 5:40,3.126446724
2/28/20 5:50,0.0379391,,2/28/20 5:50,0.0167296,,2/28/20 5:50,0.0035799,,2/28/20 5:50,0.359508,,2/28/20 5:50,0.0045517,,2/28/20 5:50,65.65565491,,2/28/20 5:50,0.0332456,,2/28/20 5:50,0.0121884,,2/28/20 5:50,0.0051966,,2/28/20 5:50,65.65565491,,2/28/20 5:50,0.0026162,,2/28/20 6:00,0.3864761,,2/28/20 5:50,3.126935244
2/28/20 6:00,0.0330094,,2/28/20 6:00,0.0171418,,2/28/20 6:00,0.0024045,,2/28/20 6:00,0.3555051,,2/28/20 6:00,0.0035801,,2/28/20 6:00,65.51960297,,2/28/20 6:00,0.0335856,,2/28/20 6:00,0.0118994,,2/28/20 6:00,0.0051699,,2/28/20 6:00,65.51960297,,2/28/20 6:00,0.0025551,,2/28/20 6:10,0.3609874,,2/28/20 6:00,3.12683773
2/28/20 6:10,0.0368613,,2/28/20 6:10,0.0162662,,2/28/20 6:10,0.0045312,,2/28/20 6:10,0.3671071,,2/28/20 6:10,0.0039635,,2/28/20 6:10,65.48555222,,2/28/20 6:10,0.0360074,,2/28/20 6:10,0.0134357,,2/28/20 6:10,0.0049412,,2/28/20 6:10,65.48555222,,2/28/20 6:10,0.0043376,,2/28/20 6:20,0.3552073,,2/28/20 6:10,3.12683773
2/28/20 6:19,0.0337325,,2/28/20 6:19,0.0160934,,2/28/20 6:19,0.0025891,,2/28/20 6:19,0.3552203,,2/28/20 6:20,0.0048391,,2/28/20 6:20,65.38351326,,2/28/20 6:20,0.0295421,,2/28/20 6:20,0.0176998,,2/28/20 6:19,0.0046951,,2/28/20 6:20,65.38351326,,2/28/20 6:20,0.0038011,,2/28/20 6:29,0.344071,,2/28/20 6:20,3.127032995
2/28/20 6:29,0.0371674,,2/28/20 6:29,0.0146831,,2/28/20 6:29,0.004251,,2/28/20 6:29,0.3714111,,2/28/20 6:29,0.0041823,,2/28/20 6:30,65.58762894,,2/28/20 6:29,0.0330303,,2/28/20 6:29,0.0117105,,2/28/20 6:29,0.005075,,2/28/20 6:30,65.58762894,,2/28/20 6:29,0.002596,,2/28/20 6:39,0.368652,,2/28/20 6:30,3.126544714
2/28/20 6:39,0.0310374,,2/28/20 6:39,0.0120111,,2/28/20 6:39,0.0038929,,2/28/20 6:39,0.3801193,,2/28/20 6:39,0.0043683,,2/28/20 6:39,66.20001717,,2/28/20 6:39,0.0368872,,2/28/20 6:39,0.012535,,2/28/20 6:39,0.0045809,,2/28/20 6:39,66.20001717,,2/28/20 6:39,0.0040893,,2/28/20 6:50,0.3552825,,2/28/20 6:39,3.127032995
2/28/20 6:50,0.0333085,,2/28/20 6:50,0.0140438,,2/28/20 6:50,0.004624,,2/28/20 6:50,0.3652223,,2/28/20 6:50,0.0044071,,2/28/20 6:50,65.34950027,,2/28/20 6:50,0.0338596,,2/28/20 6:50,0.0144792,,2/28/20 6:50,0.0046473,,2/28/20 6:50,65.34950027,,2/28/20 6:50,0.002632,,2/28/20 7:00,0.3720966,,2/28/20 6:50,3.126739979
2/28/20 7:00,0.0343434,,2/28/20 7:00,0.014775,,2/28/20 7:00,0.0041361,,2/28/20 7:00,0.3584287,,2/28/20 7:00,0.0054249,,2/28/20 7:00,65.58762894,,2/28/20 7:00,0.0351215,,2/28/20 7:00,0.0149626,,2/28/20 7:00,0.0050284,,2/28/20 7:00,65.58762894,,2/28/20 7:00,0.0046899,,2/28/20 7:10,0.3621236,,2/28/20 7:00,3.127032995
2/28/20 7:10,0.0381685,,2/28/20 7:10,0.0166432,,2/28/20 7:10,0.0022985,,2/28/20 7:10,0.3691628,,2/28/20 7:10,0.0050229,,2/28/20 7:10,65.51960297,,2/28/20 7:10,0.0300476,,2/28/20 7:10,0.0162537,,2/28/20 7:10,0.004436,,2/28/20 7:10,65.51960297,,2/28/20 7:10,0.0044417,,2/28/20 7:20,0.352944,,2/28/20 7:10,3.126739979
2/28/20 7:20,0.0403986,,2/28/20 7:20,0.0165408,,2/28/20 7:20,0.0037151,,2/28/20 7:20,0.360441,,2/28/20 7:20,0.0043124,,2/28/20 7:20,65.07732086,,2/28/20 7:20,0.0293755,,2/28/20 7:20,0.0135735,,2/28/20 7:20,0.0049341,,2/28/20 7:20,65.07732086,,2/28/20 7:20,0.0035173,,2/28/20 7:30,0.3617208,,2/28/20 7:20,3.126544714
2/28/20 7:30,0.0322144,,2/28/20 7:30,0.0138565,,2/28/20 7:30,0.0038557,,2/28/20 7:30,0.3523021,,2/28/20 7:30,0.0051622,,2/28/20 7:30,65.75773163,,2/28/20 7:30,0.027833,,2/28/20 7:30,0.0167872,,2/28/20 7:30,0.0045193,,2/28/20 7:30,65.75773163,,2/28/20 7:30,0.0034024,,2/28/20 7:39,0.3575157,,2/28/20 7:30,3.126739979
2/28/20 7:39,0.0359018,,2/28/20 7:39,0.0171667,,2/28/20 7:39,0.0030944,,2/28/20 7:39,0.3716768,,2/28/20 7:39,0.0045831,,2/28/20 7:40,65.72372208,,2/28/20 7:39,0.0305784,,2/28/20 7:39,0.012981,,2/28/20 7:39,0.0044981,,2/28/20 7:40,65.72372208,,2/28/20 7:39,0.0043753,,2/28/20 7:49,0.3716788,,2/28/20 7:40,3.126349211
