Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Velocity,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 2 > Spindle > Battery Voltage,
2/27/20 21:03,0.0438096,,2/27/20 21:03,0.0096599,,2/27/20 21:03,0.003297,,2/27/20 21:03,0.9316908,,2/27/20 21:03,0.0034189,,2/27/20 20:33,65.46012573,,2/27/20 21:03,0.0491724,,2/27/20 21:03,0.0086291,,2/27/20 21:03,0.0031354,,2/27/20 20:33,65.46012573,,2/27/20 21:03,0.0017778,,2/27/20 21:03,1.000092,,2/27/20 20:33,3.098217487
2/27/20 21:12,0.0446542,,2/27/20 21:12,0.0139993,,2/27/20 21:13,0.0025232,,2/27/20 21:13,0.9830595,,2/27/20 21:13,0.0026517,,2/27/20 20:43,64.86120949,,2/27/20 21:13,0.0455395,,2/27/20 21:13,0.0091006,,2/27/20 21:12,0.004924,,2/27/20 20:43,64.86120949,,2/27/20 21:12,0.0036031,,2/27/20 21:12,0.9775124,,2/27/20 20:43,3.098217487
2/27/20 21:23,0.043333,,2/27/20 21:23,0.0114672,,2/27/20 21:23,0.0045466,,2/27/20 21:23,1.0200611,,2/27/20 21:23,0.0036996,,2/27/20 20:53,64.54412003,,2/27/20 21:23,0.0452376,,2/27/20 21:23,0.011512,,2/27/20 21:23,0.003405,,2/27/20 20:53,64.54412003,,2/27/20 21:23,0.004683,,2/27/20 21:23,0.9851791,,2/27/20 20:53,3.098217487
2/27/20 21:33,0.0446004,,2/27/20 21:33,0.0104655,,2/27/20 21:33,0.002998,,2/27/20 21:33,1.0127821,,2/27/20 21:33,0.002932,,2/27/20 21:03,64.79076309,,2/27/20 21:33,0.0394613,,2/27/20 21:33,0.0096104,,2/27/20 21:33,0.0029275,,2/27/20 21:03,64.79076309,,2/27/20 21:33,0.0048209,,2/27/20 21:33,1.0597085,,2/27/20 21:03,3.098217487
2/27/20 21:43,0.0430728,,2/27/20 21:43,0.0099514,,2/27/20 21:43,0.0022916,,2/27/20 21:43,1.0083338,,2/27/20 21:43,0.0028555,,2/27/20 21:13,64.47367363,,2/27/20 21:43,0.0411322,,2/27/20 21:43,0.0087107,,2/27/20 21:43,0.0030519,,2/27/20 21:13,64.47367363,,2/27/20 21:43,0.0039507,,2/27/20 21:43,1.0255852,,2/27/20 21:13,3.097240686
2/27/20 21:53,0.0440668,,2/27/20 21:53,0.0094723,,2/27/20 21:53,0.0025821,,2/27/20 21:53,0.9722982,,2/27/20 21:53,0.0032261,,2/27/20 21:23,64.43845215,,2/27/20 21:53,0.048477,,2/27/20 21:53,0.0099217,,2/27/20 21:53,0.0027373,,2/27/20 21:23,64.43845215,,2/27/20 21:53,0.0017662,,2/27/20 21:53,1.0138896,,2/27/20 21:23,3.097826481
2/27/20 22:03,0.0417444,,2/27/20 22:03,0.010877,,2/27/20 22:03,0.0032439,,2/27/20 22:03,0.968625,,2/27/20 22:03,0.0032963,,2/27/20 21:33,64.47367363,,2/27/20 22:03,0.046649,,2/27/20 22:03,0.0109134,,2/27/20 22:03,0.0032862,,2/27/20 21:33,64.47367363,,2/27/20 22:03,0.0025644,,2/27/20 22:03,0.9974761,,2/27/20 21:33,3.097924232
2/27/20 22:13,0.0640593,,2/27/20 22:13,0.0087591,,2/27/20 22:13,0.0043248,,2/27/20 22:13,1.0408872,,2/27/20 22:13,0.0034557,,2/27/20 21:44,64.29751816,,2/27/20 22:13,0.0478318,,2/27/20 22:13,0.0111633,,2/27/20 22:13,0.0028015,,2/27/20 21:44,64.29751816,,2/27/20 22:13,0.0025987,,2/27/20 22:13,1.0129846,,2/27/20 21:44,3.097533703
2/27/20 22:23,0.0472525,,2/27/20 22:23,0.0074991,,2/27/20 22:23,0.0020381,,2/27/20 22:23,1.0105973,,2/27/20 22:23,0.002852,,2/27/20 21:54,64.40318604,,2/27/20 22:23,0.0475954,,2/27/20 22:23,0.0108791,,2/27/20 22:23,0.0027646,,2/27/20 21:54,64.40318604,,2/27/20 22:23,0.0026544,,2/27/20 22:23,0.9684503,,2/27/20 21:54,3.097631216
2/27/20 22:33,0.0431479,,2/27/20 22:33,0.0095069,,2/27/20 22:33,0.003672,,2/27/20 22:33,1.0153994,,2/27/20 22:33,0.0036569,,2/27/20 22:04,64.01565018,,2/27/20 22:33,0.0573407,,2/27/20 22:33,0.0116677,,2/27/20 22:33,0.0034633,,2/27/20 22:04,64.01565018,,2/27/20 22:33,0.0026465,,2/27/20 22:33,1.0227708,,2/27/20 22:04,3.097435951
2/27/20 22:43,0.0438866,,2/27/20 22:43,0.0098751,,2/27/20 22:43,0.0024461,,2/27/20 22:43,0.9891253,,2/27/20 22:43,0.0026607,,2/27/20 22:14,64.15658417,,2/27/20 22:43,0.0486311,,2/27/20 22:43,0.007818,,2/27/20 22:43,0.0028736,,2/27/20 22:14,64.15658417,,2/27/20 22:43,0.0017948,,2/27/20 22:43,1.0184616,,2/27/20 22:14,3.097631216
2/27/20 22:53,0.0494538,,2/27/20 22:53,0.0082222,,2/27/20 22:53,0.0031235,,2/27/20 22:53,1.0000831,,2/27/20 22:53,0.0030444,,2/27/20 22:23,64.22702713,,2/27/20 22:53,0.0452476,,2/27/20 22:53,0.0116369,,2/27/20 22:53,0.0027195,,2/27/20 22:23,64.22702713,,2/27/20 22:53,0.0025705,,2/27/20 22:53,1.0248962,,2/27/20 22:23,3.097435951
2/27/20 23:03,0.0449779,,2/27/20 23:03,0.0107,,2/27/20 23:03,0.0022428,,2/27/20 23:03,0.9903329,,2/27/20 23:03,0.0030218,,2/27/20 22:34,64.33273964,,2/27/20 23:03,0.0450072,,2/27/20 23:03,0.0081955,,2/27/20 23:03,0.0028873,,2/27/20 22:34,64.33273964,,2/27/20 23:03,0.0031247,,2/27/20 23:03,0.9689174,,2/27/20 22:34,3.0973382
2/27/20 23:13,0.0474153,,2/27/20 23:13,0.008584,,2/27/20 23:13,0.001825,,2/27/20 23:13,1.0031891,,2/27/20 23:13,0.0033349,,2/27/20 22:44,64.29751816,,2/27/20 23:13,0.0523279,,2/27/20 23:13,0.0114578,,2/27/20 23:13,0.0032746,,2/27/20 22:44,64.29751816,,2/27/20 23:13,0.0029491,,2/27/20 23:13,1.0155829,,2/27/20 22:44,3.097240686
2/27/20 23:23,0.0431419,,2/27/20 23:23,0.011848,,2/27/20 23:23,0.0027353,,2/27/20 23:23,0.9907878,,2/27/20 23:23,0.0033555,,2/27/20 22:54,64.19180565,,2/27/20 23:23,0.0452899,,2/27/20 23:23,0.0093658,,2/27/20 23:23,0.0033802,,2/27/20 22:54,64.19180565,,2/27/20 23:23,0.0014358,,2/27/20 23:23,0.9559606,,2/27/20 22:54,3.097240686
2/27/20 23:33,0.045053,,2/27/20 23:33,0.0124409,,2/27/20 23:33,0.0037569,,2/27/20 23:33,0.9987071,,2/27/20 23:33,0.0033278,,2/27/20 23:04,63.80426979,,2/27/20 23:33,0.0457824,,2/27/20 23:33,0.0091413,,2/27/20 23:33,0.0037821,,2/27/20 23:04,63.80426979,,2/27/20 23:33,0.0045184,,2/27/20 23:33,1.0207213,,2/27/20 23:04,3.0973382
2/27/20 23:43,0.0437005,,2/27/20 23:43,0.0121534,,2/27/20 23:43,0.0028022,,2/27/20 23:43,0.9635196,,2/27/20 23:43,0.0034137,,2/27/20 23:13,63.73382339,,2/27/20 23:43,0.0485417,,2/27/20 23:43,0.0106778,,2/27/20 23:43,0.0031816,,2/27/20 23:13,63.73382339,,2/27/20 23:43,0.0023452,,2/27/20 23:43,1.0060945,,2/27/20 23:13,3.096947432
2/27/20 23:53,0.0454254,,2/27/20 23:53,0.0093127,,2/27/20 23:53,0.0024469,,2/27/20 23:53,0.9871764,,2/27/20 23:53,0.0031179,,2/27/20 23:23,63.31102142,,2/27/20 23:53,0.0420581,,2/27/20 23:53,0.0099005,,2/27/20 23:53,0.0027641,,2/27/20 23:23,63.31102142,,2/27/20 23:53,0.0018355,,2/27/20 23:53,0.9913743,,2/27/20 23:23,3.097826481
2/28/20 0:03,0.0419785,,2/28/20 0:03,0.0076874,,2/28/20 0:03,0.0022559,,2/28/20 0:03,1.0198533,,2/28/20 0:03,0.0030113,,2/27/20 23:33,63.27579994,,2/28/20 0:03,0.0420598,,2/28/20 0:03,0.0096883,,2/28/20 0:03,0.0024677,,2/27/20 23:33,63.27579994,,2/28/20 0:03,0.0017309,,2/28/20 0:03,1.0060595,,2/27/20 23:33,3.097533703
2/28/20 0:13,0.0872236,,2/28/20 0:13,0.0087714,,2/28/20 0:13,0.0028415,,2/28/20 0:13,1.0679869,,2/28/20 0:13,0.0038065,,2/27/20 23:44,63.27579994,,2/28/20 0:13,0.0949483,,2/28/20 0:13,0.0128314,,2/28/20 0:13,0.0029228,,2/27/20 23:44,63.27579994,,2/28/20 0:13,0.0026531,,2/28/20 0:13,1.0773132,,2/27/20 23:44,3.097826481
2/28/20 0:23,0.5626024,,2/28/20 0:23,0.0701384,,2/28/20 0:23,0.0103509,,2/28/20 0:23,12.4551099,,2/28/20 0:23,0.018838,,2/27/20 23:54,63.24057846,,2/28/20 0:23,0.7347063,,2/28/20 0:23,0.0728637,,2/28/20 0:23,0.0197322,,2/27/20 23:54,63.24057846,,2/28/20 0:23,0.0154956,,2/28/20 0:23,10.5908548,,2/27/20 23:54,3.097631216
2/28/20 0:33,0.0401512,,2/28/20 0:33,0.0099124,,2/28/20 0:33,0.0030445,,2/28/20 0:33,1.0144165,,2/28/20 0:33,0.0028684,,2/28/20 0:04,63.52240181,,2/28/20 0:33,0.0496818,,2/28/20 0:33,0.0086798,,2/28/20 0:33,0.0032175,,2/28/20 0:04,63.52240181,,2/28/20 0:33,0.0027059,,2/28/20 0:33,1.0114839,,2/28/20 0:04,3.096947432
2/28/20 0:43,0.0473642,,2/28/20 0:43,0.0087472,,2/28/20 0:43,0.0026574,,2/28/20 0:43,0.9990778,,2/28/20 0:43,0.003354,,2/28/20 0:13,63.6633358,,2/28/20 0:43,0.047069,,2/28/20 0:43,0.0111718,,2/28/20 0:43,0.0026229,,2/28/20 0:13,63.6633358,,2/28/20 0:43,0.0026788,,2/28/20 0:43,0.9868549,,2/28/20 0:13,3.097240686
2/28/20 0:53,0.0452331,,2/28/20 0:53,0.0078867,,2/28/20 0:53,0.0027573,,2/28/20 0:53,0.9994373,,2/28/20 0:53,0.0032135,,2/28/20 0:23,64.19180565,,2/28/20 0:53,0.0406918,,2/28/20 0:53,0.0082932,,2/28/20 0:53,0.0028956,,2/28/20 0:23,64.19180565,,2/28/20 0:53,0.0025387,,2/28/20 0:53,1.0221986,,2/28/20 0:23,3.096654415
2/28/20 1:03,0.0463998,,2/28/20 1:03,0.0084704,,2/28/20 1:03,0.0025725,,2/28/20 1:03,1.0302551,,2/28/20 1:03,0.0030907,,2/28/20 0:33,64.86120949,,2/28/20 1:03,0.0446881,,2/28/20 1:03,0.0095917,,2/28/20 1:03,0.0026411,,2/28/20 0:33,64.86120949,,2/28/20 1:03,0.0015728,,2/28/20 1:03,1.030998,,2/28/20 0:33,3.096654415
2/28/20 1:13,0.0448865,,2/28/20 1:13,0.0109553,,2/28/20 1:13,0.0021428,,2/28/20 1:13,1.0156746,,2/28/20 1:13,0.0035656,,2/28/20 0:43,64.82598801,,2/28/20 1:13,0.0489773,,2/28/20 1:13,0.0132221,,2/28/20 1:13,0.0029612,,2/28/20 0:43,64.82598801,,2/28/20 1:13,0.0022301,,2/28/20 1:13,1.0232671,,2/28/20 0:43,3.097045183
2/28/20 1:23,0.0475834,,2/28/20 1:23,0.0076892,,2/28/20 1:23,0.0024091,,2/28/20 1:23,1.0013693,,2/28/20 1:23,0.0030868,,2/28/20 0:54,64.6498291,,2/28/20 1:23,0.0422935,,2/28/20 1:23,0.0112171,,2/28/20 1:23,0.0027407,,2/28/20 0:54,64.6498291,,2/28/20 1:23,0.001803,,2/28/20 1:23,0.9752586,,2/28/20 0:54,3.096361399
2/28/20 1:33,0.0468053,,2/28/20 1:33,0.0075663,,2/28/20 1:33,0.002498,,2/28/20 1:33,1.0308897,,2/28/20 1:33,0.0031581,,2/28/20 1:04,64.79076309,,2/28/20 1:33,0.0390283,,2/28/20 1:33,0.0086471,,2/28/20 1:33,0.0025592,,2/28/20 1:04,64.79076309,,2/28/20 1:33,0.0018461,,2/28/20 1:33,1.0203593,,2/28/20 1:04,3.096165895
2/28/20 1:43,0.0504971,,2/28/20 1:43,0.009645,,2/28/20 1:43,0.0025059,,2/28/20 1:43,0.9809364,,2/28/20 1:43,0.0035613,,2/28/20 1:13,64.93165588,,2/28/20 1:43,0.0518109,,2/28/20 1:43,0.0104519,,2/28/20 1:43,0.0027654,,2/28/20 1:13,64.93165588,,2/28/20 1:43,0.0020465,,2/28/20 1:43,1.0116474,,2/28/20 1:13,3.096165895
2/28/20 1:53,0.0436898,,2/28/20 1:53,0.0076282,,2/28/20 1:53,0.0022058,,2/28/20 1:53,0.9987801,,2/28/20 1:53,0.0031015,,2/28/20 1:23,64.93165588,,2/28/20 1:53,0.0421299,,2/28/20 1:53,0.0115778,,2/28/20 1:53,0.0028331,,2/28/20 1:23,64.93165588,,2/28/20 1:53,0.0016242,,2/28/20 1:53,1.0055515,,2/28/20 1:23,3.096068382
2/28/20 2:03,0.0462924,,2/28/20 2:03,0.0130834,,2/28/20 2:03,0.0033778,,2/28/20 2:03,1.0275311,,2/28/20 2:03,0.0031135,,2/28/20 1:33,64.86120949,,2/28/20 2:03,0.0436877,,2/28/20 2:03,0.0098336,,2/28/20 2:03,0.0030505,,2/28/20 1:33,64.86120949,,2/28/20 2:03,0.0027531,,2/28/20 2:03,0.9735653,,2/28/20 1:33,3.096361399
2/28/20 2:13,0.0483668,,2/28/20 2:13,0.0122053,,2/28/20 2:13,0.0039883,,2/28/20 2:13,1.0363434,,2/28/20 2:13,0.0033994,,2/28/20 1:43,64.75549698,,2/28/20 2:13,0.0465774,,2/28/20 2:13,0.0107673,,2/28/20 2:13,0.0033891,,2/28/20 1:43,64.75549698,,2/28/20 2:13,0.0025119,,2/28/20 2:13,0.9987315,,2/28/20 1:43,3.096556902
2/28/20 2:23,0.0431885,,2/28/20 2:23,0.0115869,,2/28/20 2:23,0.0022699,,2/28/20 2:23,0.9776115,,2/28/20 2:23,0.0033192,,2/28/20 1:53,64.6498291,,2/28/20 2:23,0.0436933,,2/28/20 2:23,0.0089714,,2/28/20 2:23,0.0029138,,2/28/20 1:53,64.6498291,,2/28/20 2:23,0.0023504,,2/28/20 2:23,1.0199856,,2/28/20 1:53,3.096165895
2/28/20 2:33,0.0493432,,2/28/20 2:33,0.008474,,2/28/20 2:33,0.0023861,,2/28/20 2:33,0.974865,,2/28/20 2:33,0.0038657,,2/28/20 2:03,64.75549698,,2/28/20 2:33,0.0493221,,2/28/20 2:33,0.0111591,,2/28/20 2:33,0.0029287,,2/28/20 2:03,64.75549698,,2/28/20 2:33,0.002102,,2/28/20 2:33,1.0032801,,2/28/20 2:03,3.096556902
2/28/20 2:43,0.0428642,,2/28/20 2:43,0.0091432,,2/28/20 2:43,0.0027241,,2/28/20 2:43,0.9879122,,2/28/20 2:43,0.0034847,,2/28/20 2:13,64.19180565,,2/28/20 2:43,0.0475924,,2/28/20 2:43,0.0103927,,2/28/20 2:43,0.0032642,,2/28/20 2:13,64.19180565,,2/28/20 2:43,0.0021726,,2/28/20 2:43,1.0350853,,2/28/20 2:13,3.096068382
2/28/20 2:53,0.0463103,,2/28/20 2:53,0.0100614,,2/28/20 2:53,0.0025913,,2/28/20 2:53,1.0145288,,2/28/20 2:53,0.003428,,2/28/20 2:23,63.94520378,,2/28/20 2:53,0.0391281,,2/28/20 2:53,0.0120146,,2/28/20 2:53,0.0034229,,2/28/20 2:23,63.94520378,,2/28/20 2:53,0.0030266,,2/28/20 2:53,1.0093819,,2/28/20 2:23,3.096165895
2/28/20 3:03,0.0510382,,2/28/20 3:03,0.0080376,,2/28/20 3:03,0.0043078,,2/28/20 3:03,0.9635758,,2/28/20 3:03,0.0033771,,2/28/20 2:34,64.19180565,,2/28/20 3:03,0.0449632,,2/28/20 3:03,0.0103703,,2/28/20 3:03,0.0026559,,2/28/20 2:34,64.19180565,,2/28/20 3:03,0.002528,,2/28/20 3:03,1.0013474,,2/28/20 2:34,3.096263885
2/28/20 3:13,0.0423345,,2/28/20 3:13,0.0104721,,2/28/20 3:13,0.0025718,,2/28/20 3:13,1.0221842,,2/28/20 3:13,0.0030043,,2/28/20 2:44,64.01565018,,2/28/20 3:13,0.0449466,,2/28/20 3:13,0.0087889,,2/28/20 3:13,0.0032334,,2/28/20 2:44,64.01565018,,2/28/20 3:13,0.0032147,,2/28/20 3:13,0.9778978,,2/28/20 2:44,3.096263885
2/28/20 3:23,0.0502507,,2/28/20 3:23,0.0091716,,2/28/20 3:23,0.0020071,,2/28/20 3:23,1.0100581,,2/28/20 3:23,0.0030058,,2/28/20 2:54,64.05087166,,2/28/20 3:23,0.042223,,2/28/20 3:23,0.0109783,,2/28/20 3:23,0.003006,,2/28/20 2:54,64.05087166,,2/28/20 3:23,0.0022145,,2/28/20 3:23,1.0192206,,2/28/20 2:54,3.096165895
2/28/20 3:33,0.0398204,,2/28/20 3:33,0.0095379,,2/28/20 3:33,0.0027085,,2/28/20 3:33,0.9478046,,2/28/20 3:33,0.0029528,,2/28/20 3:03,63.87471619,,2/28/20 3:33,0.0447201,,2/28/20 3:33,0.0087568,,2/28/20 3:33,0.0032157,,2/28/20 3:03,63.87471619,,2/28/20 3:33,0.0035375,,2/28/20 3:33,1.0113672,,2/28/20 3:03,3.096556902
2/28/20 3:43,0.0422848,,2/28/20 3:43,0.0093872,,2/28/20 3:43,0.0032042,,2/28/20 3:43,1.0232064,,2/28/20 3:43,0.0030502,,2/28/20 3:14,63.9099823,,2/28/20 3:43,0.0487619,,2/28/20 3:43,0.008772,,2/28/20 3:43,0.0028786,,2/28/20 3:14,63.9099823,,2/28/20 3:43,0.0025394,,2/28/20 3:43,1.0125058,,2/28/20 3:14,3.096361399
2/28/20 3:53,0.0407252,,2/28/20 3:53,0.0091423,,2/28/20 3:53,0.0023992,,2/28/20 3:53,1.0335071,,2/28/20 3:53,0.0034625,,2/28/20 3:24,63.83949127,,2/28/20 3:53,0.0483282,,2/28/20 3:53,0.0094588,,2/28/20 3:53,0.0030592,,2/28/20 3:24,63.83949127,,2/28/20 3:53,0.0020178,,2/28/20 3:53,1.0039574,,2/28/20 3:24,3.09645915
2/28/20 4:03,0.0510036,,2/28/20 4:03,0.0102112,,2/28/20 4:03,0.0022385,,2/28/20 4:03,0.9991901,,2/28/20 4:03,0.0031802,,2/28/20 3:34,63.52240181,,2/28/20 4:03,0.0439362,,2/28/20 4:03,0.0096618,,2/28/20 4:03,0.0032679,,2/28/20 3:34,63.52240181,,2/28/20 4:03,0.0034288,,2/28/20 4:03,0.9687539,,2/28/20 3:34,3.096068382
2/28/20 4:13,0.0548159,,2/28/20 4:13,0.0128631,,2/28/20 4:13,0.0015525,,2/28/20 4:13,0.9895185,,2/28/20 4:13,0.0026712,,2/28/20 3:44,63.69855728,,2/28/20 4:13,0.0419384,,2/28/20 4:13,0.0076636,,2/28/20 4:13,0.0041381,,2/28/20 3:44,63.69855728,,2/28/20 4:13,0.0021024,,2/28/20 4:13,1.0406908,,2/28/20 3:44,3.095970631
2/28/20 4:22,0.0551491,,2/28/20 4:22,0.0071464,,2/28/20 4:22,0.0026061,,2/28/20 4:22,0.9808803,,2/28/20 4:22,0.0032025,,2/28/20 3:54,63.31102142,,2/28/20 4:22,0.0442673,,2/28/20 4:22,0.0105933,,2/28/20 4:22,0.0026413,,2/28/20 3:54,63.31102142,,2/28/20 4:22,0.0020594,,2/28/20 4:22,0.9993971,,2/28/20 3:54,3.096361399
2/28/20 4:33,0.0489548,,2/28/20 4:33,0.0077226,,2/28/20 4:33,0.0021062,,2/28/20 4:33,0.9866372,,2/28/20 4:33,0.0030459,,2/28/20 4:03,63.41673393,,2/28/20 4:33,0.0404919,,2/28/20 4:33,0.0089018,,2/28/20 4:33,0.0028688,,2/28/20 4:03,63.41673393,,2/28/20 4:33,0.0029648,,2/28/20 4:33,0.9894941,,2/28/20 4:03,3.096361399
2/28/20 4:43,0.0416943,,2/28/20 4:43,0.0074988,,2/28/20 4:43,0.0015573,,2/28/20 4:43,1.0149388,,2/28/20 4:43,0.0032955,,2/28/20 4:13,63.27579994,,2/28/20 4:43,0.0499405,,2/28/20 4:43,0.0099307,,2/28/20 4:43,0.0028178,,2/28/20 4:13,63.27579994,,2/28/20 4:43,0.0024016,,2/28/20 4:43,0.9959813,,2/28/20 4:13,3.096068382
2/28/20 4:53,0.0475361,,2/28/20 4:53,0.0106468,,2/28/20 4:53,0.002914,,2/28/20 4:53,0.9631826,,2/28/20 4:53,0.0032236,,2/28/20 4:24,62.92348557,,2/28/20 4:53,0.0513991,,2/28/20 4:53,0.013128,,2/28/20 4:53,0.0033221,,2/28/20 4:24,62.92348557,,2/28/20 4:53,0.0021623,,2/28/20 4:53,0.9965652,,2/28/20 4:24,3.096752167
2/28/20 5:03,0.0441135,,2/28/20 5:03,0.0087893,,2/28/20 5:03,0.0024113,,2/28/20 5:03,0.9912371,,2/28/20 5:03,0.0032156,,2/28/20 4:34,63.20535355,,2/28/20 5:03,0.04235,,2/28/20 5:03,0.0085985,,2/28/20 5:03,0.0029823,,2/28/20 4:34,63.20535355,,2/28/20 5:03,0.0024743,,2/28/20 5:03,0.9972776,,2/28/20 4:34,3.096947432
2/28/20 5:13,0.0436128,,2/28/20 5:13,0.0103219,,2/28/20 5:13,0.0026578,,2/28/20 5:13,0.966238,,2/28/20 5:13,0.0037801,,2/28/20 4:44,62.95871048,,2/28/20 5:13,0.0535785,,2/28/20 5:13,0.0117097,,2/28/20 5:13,0.0032315,,2/28/20 4:44,62.95871048,,2/28/20 5:13,0.0016828,,2/28/20 5:13,1.0473356,,2/28/20 4:44,3.09645915
2/28/20 5:23,0.0494541,,2/28/20 5:23,0.0116632,,2/28/20 5:23,0.0024892,,2/28/20 5:23,0.9706133,,2/28/20 5:23,0.0030672,,2/28/20 4:54,62.57117462,,2/28/20 5:23,0.0434673,,2/28/20 5:23,0.0100765,,2/28/20 5:23,0.0033159,,2/28/20 4:54,62.57117462,,2/28/20 5:23,0.0027023,,2/28/20 5:23,1.0526141,,2/28/20 4:54,3.096556902
2/28/20 5:32,0.0548705,,2/28/20 5:32,0.0118983,,2/28/20 5:32,0.0018625,,2/28/20 5:32,1.0482392,,2/28/20 5:32,0.0029188,,2/28/20 5:03,63.02919807,,2/28/20 5:32,0.039133,,2/28/20 5:32,0.0084015,,2/28/20 5:32,0.0032564,,2/28/20 5:03,63.02919807,,2/28/20 5:32,0.0035974,,2/28/20 5:32,1.0062989,,2/28/20 5:03,3.095970631
2/28/20 5:43,0.0445802,,2/28/20 5:43,0.010683,,2/28/20 5:43,0.0022112,,2/28/20 5:43,0.9669625,,2/28/20 5:43,0.0029724,,2/28/20 5:13,63.06441956,,2/28/20 5:43,0.0410973,,2/28/20 5:43,0.0074857,,2/28/20 5:43,0.0028181,,2/28/20 5:13,63.06441956,,2/28/20 5:43,0.0017595,,2/28/20 5:43,0.9643046,,2/28/20 5:13,3.095872879
2/28/20 5:53,0.0483775,,2/28/20 5:53,0.0094174,,2/28/20 5:53,0.002671,,2/28/20 5:53,0.9582064,,2/28/20 5:53,0.0033114,,2/28/20 5:23,63.24057846,,2/28/20 5:53,0.0478305,,2/28/20 5:53,0.0083132,,2/28/20 5:53,0.0027051,,2/28/20 5:23,63.24057846,,2/28/20 5:53,0.0018009,,2/28/20 5:53,1.0270333,,2/28/20 5:23,3.096165895
2/28/20 6:03,0.0452892,,2/28/20 6:03,0.0099346,,2/28/20 6:03,0.0029807,,2/28/20 6:03,0.9967301,,2/28/20 6:03,0.0029335,,2/28/20 5:33,63.06441956,,2/28/20 6:03,0.0396176,,2/28/20 6:03,0.0094598,,2/28/20 6:03,0.0032602,,2/28/20 5:33,63.06441956,,2/28/20 6:03,0.0032171,,2/28/20 6:03,1.0369888,,2/28/20 5:33,3.09684968
2/28/20 6:13,0.0480376,,2/28/20 6:13,0.0108226,,2/28/20 6:13,0.0017854,,2/28/20 6:13,0.988457,,2/28/20 6:13,0.0037751,,2/28/20 5:44,62.95871048,,2/28/20 6:13,0.0585581,,2/28/20 6:13,0.0120933,,2/28/20 6:13,0.0033031,,2/28/20 5:44,62.95871048,,2/28/20 6:13,0.0020838,,2/28/20 6:13,1.0378588,,2/28/20 5:44,3.096263885
2/28/20 6:23,0.0472005,,2/28/20 6:23,0.0107639,,2/28/20 6:23,0.0018882,,2/28/20 6:23,1.006823,,2/28/20 6:23,0.0028034,,2/28/20 5:54,62.6768837,,2/28/20 6:23,0.0359412,,2/28/20 6:23,0.0075742,,2/28/20 6:23,0.0036539,,2/28/20 5:54,62.6768837,,2/28/20 6:23,0.0022841,,2/28/20 6:23,1.0232613,,2/28/20 5:54,3.095775366
2/28/20 6:33,0.0456907,,2/28/20 6:33,0.007101,,2/28/20 6:33,0.002314,,2/28/20 6:33,0.9681083,,2/28/20 6:33,0.0035338,,2/28/20 6:03,62.71210861,,2/28/20 6:33,0.0488606,,2/28/20 6:33,0.013055,,2/28/20 6:33,0.0025498,,2/28/20 6:03,62.71210861,,2/28/20 6:33,0.0022873,,2/28/20 6:33,1.0311673,,2/28/20 6:03,3.096263885
2/28/20 6:42,0.0438727,,2/28/20 6:42,0.0106225,,2/28/20 6:42,0.002907,,2/28/20 6:42,0.9982241,,2/28/20 6:42,0.0031143,,2/28/20 6:13,62.74733009,,2/28/20 6:42,0.0448733,,2/28/20 6:42,0.0097874,,2/28/20 6:42,0.0032042,,2/28/20 6:13,62.74733009,,2/28/20 6:42,0.002516,,2/28/20 6:42,0.9587166,,2/28/20 6:13,3.095970631
2/28/20 6:53,0.0446584,,2/28/20 6:53,0.0098629,,2/28/20 6:53,0.0037531,,2/28/20 6:53,1.0020489,,2/28/20 6:53,0.0033132,,2/28/20 6:23,62.71210861,,2/28/20 6:53,0.0443364,,2/28/20 6:53,0.0085405,,2/28/20 6:53,0.0032227,,2/28/20 6:23,62.71210861,,2/28/20 6:53,0.0022364,,2/28/20 6:53,1.0152034,,2/28/20 6:23,3.095580101
2/28/20 7:03,0.0403868,,2/28/20 7:03,0.0076663,,2/28/20 7:03,0.0027752,,2/28/20 7:03,0.9799592,,2/28/20 7:03,0.0030864,,2/28/20 6:33,62.53594971,,2/28/20 7:03,0.0461795,,2/28/20 7:03,0.007944,,2/28/20 7:03,0.0025894,,2/28/20 6:33,62.53594971,,2/28/20 7:03,0.001571,,2/28/20 7:03,1.0282361,,2/28/20 6:33,3.095677614
