Machines > Lathe 1 > MIB > Y-Vertical > RMS Velocity,,,Machines > Lathe 1 > MIB > Y-Vertical > Temperature,,,Machines > Lathe 1 > MIB > Y-Vertical > Band 1,,,Machines > Lathe 1 > MIB > Y-Vertical > Damage Accumulation,,,Machines > Lathe 1 > MIB > X-Axial > Peak Acceleration,,,Machines > Lathe 1 > MIB > X-Axial > Peak Velocity,,,Machines > Lathe 1 > MIB > X-Axial > Band 1,,,Machines > Lathe 1 > MIB > X-Axial > Damage Accumulation,,,Machines > Lathe 1 > MIB > X-Axial > RMS Velocity,,,Machines > Lathe 1 > MIB > X-Axial > Temperature,,,Machines > Lathe 1 > MIB > Y-Vertical > Peak Acceleration,,,Machines > Lathe 1 > MIB > Y-Vertical > Peak Velocity,,,Machines > Lathe 1 > MIB > Battery Voltage,
2/20/20 22:20,0.0311026,,2/20/20 22:00,83.85089912,,2/20/20 22:20,0.0339331,,2/20/20 22:20,27.1904271,,2/20/20 22:30,0.050905,,2/20/20 22:30,0.01796,,2/20/20 22:30,0.0031096,,2/20/20 22:30,0.9835438,,2/20/20 22:30,0.0050327,,2/20/20 22:00,83.85089912,,2/20/20 22:20,0.5937078,,2/20/20 22:20,0.086897,,2/20/20 22:00,3.132893801
2/20/20 22:30,0.0042597,,2/20/20 22:10,84.23843498,,2/20/20 22:30,0.0039451,,2/20/20 22:30,0.9915234,,2/20/20 22:40,0.0468221,,2/20/20 22:40,0.0142636,,2/20/20 22:40,0.0044499,,2/20/20 22:40,1.0103882,,2/20/20 22:40,0.0047714,,2/20/20 22:10,84.23843498,,2/20/20 22:30,0.0477079,,2/20/20 22:30,0.0173117,,2/20/20 22:10,3.13338232
2/20/20 22:40,0.0051177,,2/20/20 22:20,84.41459045,,2/20/20 22:40,0.00385,,2/20/20 22:40,1.0198437,,2/20/20 22:49,0.0478706,,2/20/20 22:49,0.0144974,,2/20/20 22:49,0.0028534,,2/20/20 22:49,0.9960806,,2/20/20 22:49,0.0050566,,2/20/20 22:20,84.41459045,,2/20/20 22:40,0.048877,,2/20/20 22:40,0.0167945,,2/20/20 22:20,3.133089066
2/20/20 22:59,0.0294716,,2/20/20 22:30,84.09750099,,2/20/20 22:59,0.0354867,,2/20/20 22:59,27.4648878,,2/20/20 22:59,0.756798,,2/20/20 22:59,0.1449452,,2/20/20 22:59,0.0647786,,2/20/20 22:59,29.1159222,,2/20/20 22:59,0.0479474,,2/20/20 22:30,84.09750099,,2/20/20 22:59,0.6474546,,2/20/20 22:59,0.0851163,,2/20/20 22:30,3.133186817
2/20/20 23:09,0.0036299,,2/20/20 22:40,84.27365646,,2/20/20 23:09,0.0019871,,2/20/20 23:09,0.9907182,,2/20/20 23:09,0.0495737,,2/20/20 23:09,0.0157692,,2/20/20 23:09,0.002736,,2/20/20 23:09,0.9788778,,2/20/20 23:09,0.005017,,2/20/20 22:40,84.27365646,,2/20/20 23:09,0.0453289,,2/20/20 23:09,0.0122116,,2/20/20 22:40,3.13328433
2/20/20 23:20,0.004272,,2/20/20 22:50,83.60425262,,2/20/20 23:20,0.0034338,,2/20/20 23:20,1.0091963,,2/20/20 23:20,0.0567115,,2/20/20 23:20,0.0218186,,2/20/20 23:20,0.0031274,,2/20/20 23:20,0.9896779,,2/20/20 23:20,0.0055639,,2/20/20 22:50,83.60425262,,2/20/20 23:20,0.0442914,,2/20/20 23:20,0.0144176,,2/20/20 22:50,3.13338232
2/20/20 23:30,0.0045079,,2/20/20 23:00,83.14627037,,2/20/20 23:30,0.0041232,,2/20/20 23:30,1.0105225,,2/20/20 23:30,0.0484944,,2/20/20 23:30,0.0179149,,2/20/20 23:30,0.005321,,2/20/20 23:30,1.0036942,,2/20/20 23:30,0.0055176,,2/20/20 23:00,83.14627037,,2/20/20 23:30,0.0462902,,2/20/20 23:30,0.012829,,2/20/20 23:00,3.133577585
2/20/20 23:40,0.0049,,2/20/20 23:09,82.93489342,,2/20/20 23:40,0.004686,,2/20/20 23:40,1.0010867,,2/20/20 23:40,0.0564694,,2/20/20 23:40,0.0180073,,2/20/20 23:40,0.004071,,2/20/20 23:40,1.0368799,,2/20/20 23:40,0.0056312,,2/20/20 23:09,82.93489342,,2/20/20 23:40,0.0384368,,2/20/20 23:40,0.0138661,,2/20/20 23:09,3.134163618
2/20/20 23:50,0.005303,,2/20/20 23:20,82.19500198,,2/20/20 23:50,0.0048153,,2/20/20 23:50,0.9851928,,2/20/20 23:50,0.0517448,,2/20/20 23:50,0.0217128,,2/20/20 23:50,0.0083476,,2/20/20 23:50,0.9818458,,2/20/20 23:50,0.0063332,,2/20/20 23:20,82.19500198,,2/20/20 23:50,0.0443273,,2/20/20 23:50,0.0168339,,2/20/20 23:20,3.133968115
2/20/20 23:59,0.030729,,2/20/20 23:30,81.9131752,,2/20/20 23:59,0.0380154,,2/20/20 23:59,27.0510703,,2/20/20 23:59,0.8967943,,2/20/20 23:59,0.1422039,,2/20/20 23:59,0.051293,,2/20/20 23:59,29.1876994,,2/20/20 23:59,0.0450086,,2/20/20 23:30,81.9131752,,2/20/20 23:59,0.6198065,,2/20/20 23:59,0.092556,,2/20/20 23:30,3.133479834
2/21/20 0:09,0.0050738,,2/20/20 23:40,81.9131752,,2/21/20 0:09,0.0040019,,2/21/20 0:09,0.9739362,,2/21/20 0:09,0.0510628,,2/21/20 0:09,0.0169063,,2/21/20 0:09,0.0032866,,2/21/20 0:09,0.9975328,,2/21/20 0:09,0.0053619,,2/20/20 23:40,81.9131752,,2/21/20 0:09,0.0437115,,2/21/20 0:09,0.0170223,,2/20/20 23:40,3.133675337
2/21/20 0:19,0.004305,,2/20/20 23:50,82.05410919,,2/21/20 0:19,0.0027799,,2/21/20 0:19,1.0237491,,2/21/20 0:19,0.0506896,,2/21/20 0:19,0.0162194,,2/21/20 0:19,0.0036946,,2/21/20 0:19,0.9782382,,2/21/20 0:19,0.0048193,,2/20/20 23:50,82.05410919,,2/21/20 0:19,0.046073,,2/21/20 0:19,0.0120914,,2/20/20 23:50,3.134163618
2/21/20 0:30,0.0046852,,2/21/20 0:00,82.15977707,,2/21/20 0:30,0.0036019,,2/21/20 0:30,0.996315,,2/21/20 0:30,0.0456674,,2/21/20 0:30,0.0164291,,2/21/20 0:30,0.0072031,,2/21/20 0:30,0.9771343,,2/21/20 0:30,0.0050476,,2/21/20 0:00,82.15977707,,2/21/20 0:30,0.0412542,,2/21/20 0:30,0.0147402,,2/21/20 0:00,3.13377285
2/21/20 0:40,0.0352401,,2/21/20 0:10,82.08933411,,2/21/20 0:40,0.0420468,,2/21/20 0:40,27.5678662,,2/21/20 0:40,0.8554395,,2/21/20 0:40,0.1780128,,2/21/20 0:40,0.0710926,,2/21/20 0:40,28.6471846,,2/21/20 0:40,0.0656584,,2/21/20 0:10,82.08933411,,2/21/20 0:40,0.734193,,2/21/20 0:40,0.0955944,,2/21/20 0:10,3.134652138
2/21/20 0:50,0.0057262,,2/21/20 0:20,82.68824692,,2/21/20 0:50,0.0040623,,2/21/20 0:50,0.9600148,,2/21/20 0:50,0.0534025,,2/21/20 0:50,0.0323548,,2/21/20 0:50,0.0113952,,2/21/20 0:50,0.8494558,,2/21/20 0:50,0.0103159,,2/21/20 0:20,82.68824692,,2/21/20 0:50,0.0439122,,2/21/20 0:50,0.0153921,,2/21/20 0:20,3.134261131
2/21/20 1:00,0.033171,,2/21/20 0:31,82.9701149,,2/21/20 1:00,0.0390077,,2/21/20 1:00,27.0044361,,2/21/20 1:00,0.7644138,,2/21/20 1:00,0.1655883,,2/21/20 1:00,0.0435965,,2/21/20 1:00,28.2626176,,2/21/20 1:00,0.051865,,2/21/20 0:31,82.9701149,,2/21/20 1:00,0.6227705,,2/21/20 1:00,0.0914484,,2/21/20 0:31,3.13338232
2/21/20 1:09,0.0328196,,2/21/20 0:41,82.47686996,,2/21/20 1:09,0.0357558,,2/21/20 1:09,26.8148185,,2/21/20 1:09,0.7529842,,2/21/20 1:09,0.1742074,,2/21/20 1:09,0.0189927,,2/21/20 1:09,27.7440923,,2/21/20 1:09,0.0471285,,2/21/20 0:41,82.47686996,,2/21/20 1:09,0.6803578,,2/21/20 1:09,0.0948469,,2/21/20 0:41,3.133968115
2/21/20 1:19,0.0052955,,2/21/20 0:51,82.37115746,,2/21/20 1:19,0.0040317,,2/21/20 1:19,1.0075104,,2/21/20 1:19,0.0476308,,2/21/20 1:19,0.0163923,,2/21/20 1:19,0.0026492,,2/21/20 1:19,0.9833708,,2/21/20 1:19,0.0048276,,2/21/20 0:51,82.37115746,,2/21/20 1:19,0.0485463,,2/21/20 1:19,0.01771,,2/21/20 0:51,3.134359121
2/21/20 1:29,0.0047054,,2/21/20 1:00,83.53380623,,2/21/20 1:29,0.0046961,,2/21/20 1:29,1.0048577,,2/21/20 1:29,0.0596363,,2/21/20 1:29,0.0152263,,2/21/20 1:29,0.0031029,,2/21/20 1:29,1.0300538,,2/21/20 1:29,0.0043776,,2/21/20 1:00,83.53380623,,2/21/20 1:29,0.0439344,,2/21/20 1:29,0.0141264,,2/21/20 1:00,3.133968115
2/21/20 1:40,0.0343256,,2/21/20 1:10,84.90783539,,2/21/20 1:40,0.0394505,,2/21/20 1:40,27.0270033,,2/21/20 1:40,0.7724953,,2/21/20 1:40,0.1380899,,2/21/20 1:40,0.0607102,,2/21/20 1:40,28.0167908,,2/21/20 1:40,0.0476728,,2/21/20 1:10,84.90783539,,2/21/20 1:40,0.6461005,,2/21/20 1:40,0.0994926,,2/21/20 1:10,3.134261131
2/21/20 1:50,0.00392,,2/21/20 1:20,86.31708946,,2/21/20 1:50,0.0029003,,2/21/20 1:50,1.0051856,,2/21/20 1:50,0.0520628,,2/21/20 1:50,0.0153564,,2/21/20 1:50,0.00479,,2/21/20 1:50,1.0105499,,2/21/20 1:50,0.0049425,,2/21/20 1:20,86.31708946,,2/21/20 1:50,0.0468543,,2/21/20 1:50,0.0125837,,2/21/20 1:20,3.133675337
2/21/20 2:00,0.0317878,,2/21/20 1:30,86.21138039,,2/21/20 2:00,0.0358982,,2/21/20 2:00,27.6333648,,2/21/20 2:00,0.7961864,,2/21/20 2:00,0.1514028,,2/21/20 2:00,0.0574394,,2/21/20 2:00,28.0899404,,2/21/20 2:00,0.0481556,,2/21/20 1:30,86.21138039,,2/21/20 2:00,0.6502348,,2/21/20 2:00,0.0838889,,2/21/20 1:30,3.134065866
2/21/20 2:10,0.0052501,,2/21/20 1:41,86.49324837,,2/21/20 2:10,0.0038641,,2/21/20 2:10,1.0082665,,2/21/20 2:10,0.0467913,,2/21/20 2:10,0.0183174,,2/21/20 2:10,0.0041142,,2/21/20 2:10,0.9703082,,2/21/20 2:10,0.0058544,,2/21/20 1:41,86.49324837,,2/21/20 2:10,0.0441737,,2/21/20 2:10,0.0157733,,2/21/20 1:41,3.133577585
2/21/20 2:20,0.0042167,,2/21/20 1:50,86.31708946,,2/21/20 2:20,0.001561,,2/21/20 2:20,0.9987228,,2/21/20 2:20,0.0429706,,2/21/20 2:20,0.0192805,,2/21/20 2:20,0.0033914,,2/21/20 2:20,1.0053603,,2/21/20 2:20,0.0049178,,2/21/20 1:50,86.31708946,,2/21/20 2:20,0.0491754,,2/21/20 2:20,0.0159985,,2/21/20 1:50,3.134359121
2/21/20 2:29,0.0048683,,2/21/20 2:00,85.47153015,,2/21/20 2:29,0.004598,,2/21/20 2:29,0.9935325,,2/21/20 2:29,0.0455125,,2/21/20 2:29,0.0176009,,2/21/20 2:29,0.0069858,,2/21/20 2:29,1.0096872,,2/21/20 2:29,0.0061047,,2/21/20 2:00,85.47153015,,2/21/20 2:29,0.0440329,,2/21/20 2:29,0.0143361,,2/21/20 2:00,3.134163618
2/21/20 2:39,0.0043367,,2/21/20 2:10,85.04876938,,2/21/20 2:39,0.0025701,,2/21/20 2:39,1.0078676,,2/21/20 2:39,0.0483668,,2/21/20 2:39,0.018053,,2/21/20 2:39,0.0055123,,2/21/20 2:39,0.9953204,,2/21/20 2:39,0.0045773,,2/21/20 2:10,85.04876938,,2/21/20 2:39,0.0467131,,2/21/20 2:39,0.0142571,,2/21/20 2:10,3.134652138
2/21/20 2:49,0.0045201,,2/21/20 2:20,85.0135067,,2/21/20 2:49,0.0032574,,2/21/20 2:49,1.005861,,2/21/20 2:49,0.0494618,,2/21/20 2:49,0.0141885,,2/21/20 2:49,0.0043667,,2/21/20 2:49,0.9879959,,2/21/20 2:49,0.0041137,,2/21/20 2:20,85.0135067,,2/21/20 2:49,0.0417351,,2/21/20 2:49,0.0125976,,2/21/20 2:20,3.134456635
2/21/20 3:00,0.0041614,,2/21/20 2:30,84.9430603,,2/21/20 3:00,0.0036878,,2/21/20 3:00,1.0081319,,2/21/20 3:00,0.0446437,,2/21/20 3:00,0.0160675,,2/21/20 3:00,0.0022339,,2/21/20 3:00,1.0090636,,2/21/20 3:00,0.0048457,,2/21/20 2:30,84.9430603,,2/21/20 3:00,0.0460016,,2/21/20 3:00,0.0127199,,2/21/20 2:30,3.134847403
2/21/20 3:10,0.0043983,,2/21/20 2:40,84.55552444,,2/21/20 3:10,0.0042113,,2/21/20 3:10,1.0195255,,2/21/20 3:10,0.0439684,,2/21/20 3:10,0.015168,,2/21/20 3:10,0.0034994,,2/21/20 3:10,0.9724978,,2/21/20 3:10,0.0048275,,2/21/20 2:40,84.55552444,,2/21/20 3:10,0.0422863,,2/21/20 3:10,0.0141869,,2/21/20 2:40,3.134456635
2/21/20 3:20,0.0050821,,2/21/20 2:49,85.33059616,,2/21/20 3:20,0.0071764,,2/21/20 3:20,0.9904001,,2/21/20 3:20,0.0444042,,2/21/20 3:20,0.0185672,,2/21/20 3:20,0.0031803,,2/21/20 3:20,0.9804164,,2/21/20 3:20,0.0043234,,2/21/20 2:49,85.33059616,,2/21/20 3:20,0.0424297,,2/21/20 3:20,0.0144513,,2/21/20 2:49,3.134359121
2/21/20 3:30,0.0058372,,2/21/20 3:00,84.62597084,,2/21/20 3:30,0.0047722,,2/21/20 3:30,0.9797113,,2/21/20 3:30,0.0469055,,2/21/20 3:30,0.0175901,,2/21/20 3:30,0.0021427,,2/21/20 3:30,0.9810014,,2/21/20 3:30,0.0047756,,2/21/20 3:00,84.62597084,,2/21/20 3:30,0.0495338,,2/21/20 3:30,0.0187932,,2/21/20 3:00,3.134554386
2/21/20 3:40,0.0059577,,2/21/20 3:10,83.67474022,,2/21/20 3:40,0.0068694,,2/21/20 3:40,0.9886383,,2/21/20 3:39,0.0493642,,2/21/20 3:39,0.0196888,,2/21/20 3:39,0.0079124,,2/21/20 3:39,0.9924275,,2/21/20 3:39,0.0062039,,2/21/20 3:10,83.67474022,,2/21/20 3:40,0.04251,,2/21/20 3:40,0.0166009,,2/21/20 3:10,3.134847403
2/21/20 3:49,0.0044064,,2/21/20 3:20,83.00533981,,2/21/20 3:49,0.0038729,,2/21/20 3:49,0.9996551,,2/21/20 3:49,0.0509192,,2/21/20 3:49,0.0153426,,2/21/20 3:49,0.0030818,,2/21/20 3:49,0.9867622,,2/21/20 3:49,0.004998,,2/21/20 3:20,83.00533981,,2/21/20 3:49,0.0482306,,2/21/20 3:49,0.0178768,,2/21/20 3:20,3.134847403
2/21/20 3:59,0.0047834,,2/21/20 3:30,81.52563934,,2/21/20 3:59,0.0035332,,2/21/20 3:59,0.9945456,,2/21/20 3:59,0.0451017,,2/21/20 3:59,0.0183446,,2/21/20 3:59,0.0038989,,2/21/20 3:59,0.9974645,,2/21/20 3:59,0.0045911,,2/21/20 3:30,81.52563934,,2/21/20 3:59,0.0553039,,2/21/20 3:59,0.0153842,,2/21/20 3:30,3.135140419
2/21/20 4:10,0.0046112,,2/21/20 3:41,80.36299057,,2/21/20 4:10,0.0036203,,2/21/20 4:10,0.9869327,,2/21/20 4:10,0.0453274,,2/21/20 4:10,0.0143362,,2/21/20 4:10,0.0047618,,2/21/20 4:10,1.0166635,,2/21/20 4:10,0.0051884,,2/21/20 3:41,80.36299057,,2/21/20 4:10,0.0470409,,2/21/20 4:10,0.0152671,,2/21/20 3:41,3.135042667
2/21/20 4:20,0.0046155,,2/21/20 3:50,79.16511688,,2/21/20 4:20,0.0029872,,2/21/20 4:20,1.0495415,,2/21/20 4:20,0.0448205,,2/21/20 4:20,0.0166141,,2/21/20 4:20,0.0038016,,2/21/20 4:20,1.0052624,,2/21/20 4:20,0.0051219,,2/21/20 3:50,79.16511688,,2/21/20 4:20,0.0535318,,2/21/20 4:20,0.0165219,,2/21/20 3:50,3.135824203
2/21/20 4:30,0.0050471,,2/21/20 4:00,78.21388626,,2/21/20 4:30,0.0030077,,2/21/20 4:30,1.0181648,,2/21/20 4:30,0.0465989,,2/21/20 4:30,0.0148306,,2/21/20 4:30,0.0047945,,2/21/20 4:30,0.9948765,,2/21/20 4:30,0.0048726,,2/21/20 4:00,78.21388626,,2/21/20 4:30,0.0446241,,2/21/20 4:30,0.0144595,,2/21/20 4:00,3.135531187
2/21/20 4:40,0.0056913,,2/21/20 4:11,76.9103035,,2/21/20 4:40,0.0032959,,2/21/20 4:40,0.9832669,,2/21/20 4:40,0.0506427,,2/21/20 4:40,0.0175306,,2/21/20 4:40,0.0028019,,2/21/20 4:40,1.0177537,,2/21/20 4:40,0.0049105,,2/21/20 4:11,76.9103035,,2/21/20 4:40,0.0465028,,2/21/20 4:40,0.0165691,,2/21/20 4:11,3.135726452
2/21/20 4:50,0.0043551,,2/21/20 4:21,76.10000687,,2/21/20 4:50,0.0042229,,2/21/20 4:50,1.0001421,,2/21/20 4:49,0.0466336,,2/21/20 4:49,0.0122442,,2/21/20 4:49,0.00332,,2/21/20 4:49,1.0134155,,2/21/20 4:49,0.0042522,,2/21/20 4:21,76.10000687,,2/21/20 4:50,0.044001,,2/21/20 4:50,0.0143774,,2/21/20 4:21,3.136019468
2/21/20 4:59,0.0036681,,2/21/20 4:31,75.25444756,,2/21/20 4:59,0.0023194,,2/21/20 4:59,1.0073757,,2/21/20 4:59,0.0520336,,2/21/20 4:59,0.0131128,,2/21/20 4:59,0.0030203,,2/21/20 4:59,1.0058793,,2/21/20 4:59,0.0040623,,2/21/20 4:31,75.25444756,,2/21/20 4:59,0.0441127,,2/21/20 4:59,0.0135734,,2/21/20 4:31,3.135824203
2/21/20 5:09,0.0040801,,2/21/20 4:40,74.54982224,,2/21/20 5:09,0.0022589,,2/21/20 5:09,1.00879,,2/21/20 5:09,0.053046,,2/21/20 5:09,0.0183586,,2/21/20 5:09,0.0048542,,2/21/20 5:09,0.9943052,,2/21/20 5:09,0.0056757,,2/21/20 4:40,74.54982224,,2/21/20 5:09,0.0472096,,2/21/20 5:09,0.0114708,,2/21/20 4:40,3.13611722
2/21/20 5:20,0.0044967,,2/21/20 4:50,73.91563988,,2/21/20 5:20,0.0019421,,2/21/20 5:20,0.96751,,2/21/20 5:20,0.0444556,,2/21/20 5:20,0.0140418,,2/21/20 5:20,0.0044017,,2/21/20 5:20,1.0015273,,2/21/20 5:20,0.0053344,,2/21/20 4:50,73.91563988,,2/21/20 5:20,0.0441624,,2/21/20 5:20,0.0161678,,2/21/20 4:50,3.136507988
2/21/20 5:30,0.0047687,,2/21/20 5:00,73.63381653,,2/21/20 5:30,0.0047963,,2/21/20 5:30,1.0104931,,2/21/20 5:30,0.0445144,,2/21/20 5:30,0.0216108,,2/21/20 5:30,0.0034847,,2/21/20 5:30,1.0010812,,2/21/20 5:30,0.0060061,,2/21/20 5:00,73.63381653,,2/21/20 5:30,0.0424547,,2/21/20 5:30,0.0138297,,2/21/20 5:00,3.135824203
2/21/20 5:40,0.0044747,,2/21/20 5:11,72.85870361,,2/21/20 5:40,0.0032502,,2/21/20 5:40,1.0118268,,2/21/20 5:40,0.0520191,,2/21/20 5:40,0.0178511,,2/21/20 5:40,0.0051558,,2/21/20 5:40,1.0010767,,2/21/20 5:40,0.0051674,,2/21/20 5:11,72.85870361,,2/21/20 5:40,0.0520143,,2/21/20 5:40,0.0151916,,2/21/20 5:11,3.136214733
2/21/20 5:49,0.0048578,,2/21/20 5:21,72.40072136,,2/21/20 5:49,0.0033604,,2/21/20 5:49,1.0136548,,2/21/20 5:49,0.0495332,,2/21/20 5:49,0.0119173,,2/21/20 5:49,0.0027572,,2/21/20 5:49,0.9940936,,2/21/20 5:49,0.0042599,,2/21/20 5:21,72.40072136,,2/21/20 5:49,0.0414809,,2/21/20 5:49,0.0131532,,2/21/20 5:21,3.135726452
2/21/20 5:59,0.0042391,,2/21/20 5:31,71.97791939,,2/21/20 5:59,0.0025738,,2/21/20 5:59,1.0321622,,2/21/20 5:59,0.0509442,,2/21/20 5:59,0.0184517,,2/21/20 5:59,0.0037688,,2/21/20 5:59,0.9996814,,2/21/20 5:59,0.0056491,,2/21/20 5:31,71.97791939,,2/21/20 5:59,0.0539585,,2/21/20 5:59,0.0168507,,2/21/20 5:31,3.135921717
2/21/20 6:10,0.004506,,2/21/20 5:40,71.34377823,,2/21/20 6:10,0.0039372,,2/21/20 6:10,0.9950863,,2/21/20 6:10,0.0511608,,2/21/20 6:10,0.0169374,,2/21/20 6:10,0.0027021,,2/21/20 6:10,0.9843131,,2/21/20 6:10,0.0052355,,2/21/20 5:40,71.34377823,,2/21/20 6:10,0.0474663,,2/21/20 6:10,0.0133851,,2/21/20 5:40,3.135628939
2/21/20 6:20,0.0039624,,2/21/20 5:50,71.09713516,,2/21/20 6:20,0.0030477,,2/21/20 6:20,1.0080535,,2/21/20 6:20,0.0525285,,2/21/20 6:20,0.0160527,,2/21/20 6:20,0.0029908,,2/21/20 6:20,1.0160102,,2/21/20 6:20,0.0046854,,2/21/20 5:50,71.09713516,,2/21/20 6:20,0.0558164,,2/21/20 6:20,0.0118967,,2/21/20 5:50,3.135921717
2/21/20 6:30,0.0040044,,2/21/20 6:00,70.92097969,,2/21/20 6:30,0.0039259,,2/21/20 6:30,0.9922526,,2/21/20 6:30,0.0457379,,2/21/20 6:30,0.0153925,,2/21/20 6:30,0.005268,,2/21/20 6:30,1.0199274,,2/21/20 6:30,0.0048546,,2/21/20 6:00,70.92097969,,2/21/20 6:30,0.0417272,,2/21/20 6:30,0.0122359,,2/21/20 6:00,3.136019468
2/21/20 6:40,0.0041762,,2/21/20 6:11,70.92097969,,2/21/20 6:40,0.0048026,,2/21/20 6:40,0.9910683,,2/21/20 6:40,0.0466512,,2/21/20 6:40,0.0161929,,2/21/20 6:40,0.0058752,,2/21/20 6:40,1.0160535,,2/21/20 6:40,0.0057586,,2/21/20 6:11,70.92097969,,2/21/20 6:40,0.0451328,,2/21/20 6:40,0.0131156,,2/21/20 6:11,3.135531187
2/21/20 6:50,0.0043823,,2/21/20 6:21,70.35728836,,2/21/20 6:50,0.0040305,,2/21/20 6:50,0.9912346,,2/21/20 6:50,0.0487278,,2/21/20 6:50,0.0138885,,2/21/20 6:50,0.0035675,,2/21/20 6:50,1.0171301,,2/21/20 6:50,0.0041934,,2/21/20 6:21,70.35728836,,2/21/20 6:50,0.0408418,,2/21/20 6:50,0.0143206,,2/21/20 6:21,3.135824203
2/21/20 6:59,0.0047778,,2/21/20 6:31,70.00497398,,2/21/20 6:59,0.004363,,2/21/20 6:59,0.9860419,,2/21/20 6:59,0.0457332,,2/21/20 6:59,0.0156959,,2/21/20 6:59,0.0029414,,2/21/20 6:59,0.9915398,,2/21/20 6:59,0.0047555,,2/21/20 6:31,70.00497398,,2/21/20 6:59,0.0458888,,2/21/20 6:59,0.015576,,2/21/20 6:31,3.135726452
2/21/20 7:09,0.0045188,,2/21/20 6:40,69.58221664,,2/21/20 7:09,0.0029911,,2/21/20 7:09,1.0089026,,2/21/20 7:09,0.0552035,,2/21/20 7:09,0.0157505,,2/21/20 7:09,0.0042802,,2/21/20 7:09,1.0104906,,2/21/20 7:09,0.0051399,,2/21/20 6:40,69.58221664,,2/21/20 7:09,0.0440914,,2/21/20 7:09,0.0133991,,2/21/20 6:40,3.135237932
2/21/20 7:20,0.0045717,,2/21/20 6:50,69.72315063,,2/21/20 7:20,0.0018861,,2/21/20 7:20,1.0159918,,2/21/20 7:20,0.045167,,2/21/20 7:20,0.0161184,,2/21/20 7:20,0.0056629,,2/21/20 7:20,0.981691,,2/21/20 7:20,0.0053381,,2/21/20 6:50,69.72315063,,2/21/20 7:20,0.0505577,,2/21/20 7:20,0.0147419,,2/21/20 6:50,3.135726452
2/21/20 7:30,0.0059298,,2/21/20 7:00,69.12418976,,2/21/20 7:30,0.0034355,,2/21/20 7:30,1.0127201,,2/21/20 7:30,0.0498542,,2/21/20 7:30,0.0167605,,2/21/20 7:30,0.0051356,,2/21/20 7:30,1.0176012,,2/21/20 7:30,0.0055578,,2/21/20 7:00,69.12418976,,2/21/20 7:30,0.0447954,,2/21/20 7:30,0.0193416,,2/21/20 7:00,3.135140419
2/21/20 7:40,0.0043169,,2/21/20 7:10,69.19468079,,2/21/20 7:40,0.0035776,,2/21/20 7:40,0.9820041,,2/21/20 7:40,0.0470699,,2/21/20 7:40,0.0178782,,2/21/20 7:40,0.0035343,,2/21/20 7:40,0.9866279,,2/21/20 7:40,0.0059568,,2/21/20 7:10,69.19468079,,2/21/20 7:40,0.0517074,,2/21/20 7:40,0.0173642,,2/21/20 7:10,3.135335922
2/21/20 7:50,0.0048455,,2/21/20 7:21,68.7366539,,2/21/20 7:50,0.003193,,2/21/20 7:50,1.0049407,,2/21/20 7:50,0.05401,,2/21/20 7:50,0.0153868,,2/21/20 7:50,0.002391,,2/21/20 7:50,1.0250122,,2/21/20 7:50,0.0046754,,2/21/20 7:21,68.7366539,,2/21/20 7:50,0.0484678,,2/21/20 7:50,0.0183405,,2/21/20 7:21,3.135237932
2/21/20 8:00,0.0047771,,2/21/20 7:31,68.87758789,,2/21/20 8:00,0.005496,,2/21/20 8:00,0.9949933,,2/21/20 7:59,0.0470576,,2/21/20 7:59,0.0180703,,2/21/20 7:59,0.0056993,,2/21/20 7:59,1.0004872,,2/21/20 7:59,0.0061042,,2/21/20 7:31,68.87758789,,2/21/20 8:00,0.0448844,,2/21/20 8:00,0.0132923,,2/21/20 7:31,3.135140419
2/21/20 8:09,0.0056196,,2/21/20 7:40,68.91281281,,2/21/20 8:09,0.0031747,,2/21/20 8:09,1.0003941,,2/21/20 8:09,0.0490232,,2/21/20 8:09,0.0184203,,2/21/20 8:09,0.0025949,,2/21/20 8:09,1.0029704,,2/21/20 8:09,0.0045809,,2/21/20 7:40,68.91281281,,2/21/20 8:09,0.0418568,,2/21/20 8:09,0.0186622,,2/21/20 7:40,3.134749651
2/21/20 8:19,0.0045806,,2/21/20 7:50,68.31389656,,2/21/20 8:19,0.0042524,,2/21/20 8:19,0.9832522,,2/21/20 8:19,0.0500777,,2/21/20 8:19,0.0152659,,2/21/20 8:19,0.0022025,,2/21/20 8:19,1.0051054,,2/21/20 8:19,0.0045187,,2/21/20 7:50,68.31389656,,2/21/20 8:19,0.0480786,,2/21/20 8:19,0.0139052,,2/21/20 7:50,3.134944916
2/21/20 8:30,0.0038651,,2/21/20 8:00,68.31389656,,2/21/20 8:30,0.0021078,,2/21/20 8:30,1.0090445,,2/21/20 8:30,0.0494631,,2/21/20 8:30,0.0169398,,2/21/20 8:30,0.0052164,,2/21/20 8:30,0.9893001,,2/21/20 8:30,0.0057879,,2/21/20 8:00,68.31389656,,2/21/20 8:30,0.0401968,,2/21/20 8:30,0.0155263,,2/21/20 8:00,3.135237932
