Machines > Bridgeport Mill 3 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 3 > Spindle > Battery Voltage,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Velocity,
2/21/20 6:49,0.0063068,,2/21/20 6:59,63.4133419,,2/21/20 6:49,0.0047773,,2/21/20 6:49,0.9720428,,2/21/20 6:49,0.0461929,,2/21/20 6:49,0.0147049,,2/21/20 6:49,0.0048595,,2/21/20 6:59,63.4133419,,2/21/20 6:49,0.0032039,,2/21/20 6:49,1.0122478,,2/21/20 6:59,3.139438391,,2/21/20 6:49,0.0484706,,2/21/20 6:49,0.0200798
2/21/20 6:59,0.005632,,2/21/20 7:09,63.52331505,,2/21/20 6:59,0.0031974,,2/21/20 6:59,1.0226831,,2/21/20 6:59,0.0450622,,2/21/20 6:59,0.0178603,,2/21/20 6:59,0.0050275,,2/21/20 7:09,63.52331505,,2/21/20 6:59,0.0048821,,2/21/20 6:59,1.0562482,,2/21/20 7:09,3.140121937,,2/21/20 6:59,0.0472403,,2/21/20 6:59,0.0181372
2/21/20 7:08,0.0054018,,2/21/20 7:20,63.44999847,,2/21/20 7:08,0.0041266,,2/21/20 7:08,0.9868904,,2/21/20 7:08,0.0457333,,2/21/20 7:08,0.0147172,,2/21/20 7:08,0.0045108,,2/21/20 7:20,63.44999847,,2/21/20 7:08,0.0025791,,2/21/20 7:08,1.0452855,,2/21/20 7:20,3.139926672,,2/21/20 7:08,0.0441486,,2/21/20 7:08,0.0162399
2/21/20 7:19,0.004828,,2/21/20 7:40,63.37668533,,2/21/20 7:19,0.0029576,,2/21/20 7:19,1.0069794,,2/21/20 7:19,0.0407824,,2/21/20 7:19,0.0162598,,2/21/20 7:19,0.0051933,,2/21/20 7:40,63.37668533,,2/21/20 7:19,0.0026675,,2/21/20 7:19,1.0328028,,2/21/20 7:40,3.13982892,,2/21/20 7:19,0.0469536,,2/21/20 7:19,0.016481
2/21/20 7:29,0.005628,,2/21/20 7:49,63.23001099,,2/21/20 7:29,0.0041821,,2/21/20 7:29,0.969516,,2/21/20 7:29,0.0439825,,2/21/20 7:29,0.0180849,,2/21/20 7:29,0.0049893,,2/21/20 7:49,63.23001099,,2/21/20 7:29,0.0049293,,2/21/20 7:29,1.0769786,,2/21/20 7:49,3.139536142,,2/21/20 7:29,0.0445748,,2/21/20 7:29,0.0233481
2/21/20 7:39,0.0060094,,2/21/20 7:59,63.33998413,,2/21/20 7:39,0.0056725,,2/21/20 7:39,0.9776811,,2/21/20 7:39,0.0422576,,2/21/20 7:39,0.0134376,,2/21/20 7:39,0.0043955,,2/21/20 7:59,63.33998413,,2/21/20 7:39,0.0023115,,2/21/20 7:39,1.0398738,,2/21/20 7:59,3.139340639,,2/21/20 7:39,0.0464489,,2/21/20 7:39,0.0183299
2/21/20 7:49,0.0048298,,2/21/20 8:09,63.01001663,,2/21/20 7:49,0.0044784,,2/21/20 7:49,0.9725231,,2/21/20 7:49,0.0435294,,2/21/20 7:49,0.0195584,,2/21/20 7:49,0.0048532,,2/21/20 8:09,63.01001663,,2/21/20 7:49,0.0064172,,2/21/20 7:49,1.0432364,,2/21/20 8:09,3.139633656,,2/21/20 7:49,0.0527897,,2/21/20 7:49,0.0170649
2/21/20 7:59,0.005135,,2/21/20 8:19,62.93665543,,2/21/20 7:59,0.0030907,,2/21/20 7:59,0.9691402,,2/21/20 7:59,0.0464003,,2/21/20 7:59,0.0154867,,2/21/20 7:59,0.0054019,,2/21/20 8:19,62.93665543,,2/21/20 7:59,0.0037582,,2/21/20 7:59,1.0658121,,2/21/20 8:19,3.139340639,,2/21/20 7:59,0.0458879,,2/21/20 7:59,0.0151069
2/21/20 8:09,0.004738,,2/21/20 8:30,62.60664673,,2/21/20 8:09,0.0036039,,2/21/20 8:09,1.0171492,,2/21/20 8:09,0.0402366,,2/21/20 8:09,0.0151927,,2/21/20 8:09,0.0045532,,2/21/20 8:30,62.60664673,,2/21/20 8:09,0.0044049,,2/21/20 8:09,1.072896,,2/21/20 8:30,3.139340639,,2/21/20 8:09,0.0459712,,2/21/20 8:09,0.0159436
2/21/20 8:18,0.0062432,,2/21/20 8:39,62.49667358,,2/21/20 8:18,0.0063329,,2/21/20 8:18,0.9968096,,2/21/20 8:18,0.04332,,2/21/20 8:18,0.0141562,,2/21/20 8:18,0.0052901,,2/21/20 8:39,62.49667358,,2/21/20 8:18,0.0053216,,2/21/20 8:18,1.035239,,2/21/20 8:39,3.139633656,,2/21/20 8:18,0.0478633,,2/21/20 8:18,0.0195143
2/21/20 8:29,0.0051681,,2/21/20 8:49,63.04667664,,2/21/20 8:29,0.0034941,,2/21/20 8:29,1.0117407,,2/21/20 8:29,0.0392002,,2/21/20 8:29,0.0113859,,2/21/20 8:29,0.0035738,,2/21/20 8:49,63.04667664,,2/21/20 8:29,0.0024065,,2/21/20 8:29,1.0429526,,2/21/20 8:49,3.138852119,,2/21/20 8:29,0.04369,,2/21/20 8:29,0.017367
2/21/20 8:39,0.004896,,2/21/20 8:59,62.64335136,,2/21/20 8:39,0.0027706,,2/21/20 8:39,0.9855956,,2/21/20 8:39,0.0613323,,2/21/20 8:39,0.0165193,,2/21/20 8:39,0.0047882,,2/21/20 8:59,62.64335136,,2/21/20 8:39,0.0047687,,2/21/20 8:39,0.9955509,,2/21/20 8:59,3.139145136,,2/21/20 8:39,0.0495714,,2/21/20 8:39,0.016637
2/21/20 8:49,0.0058205,,2/21/20 9:09,62.71666794,,2/21/20 8:49,0.0054626,,2/21/20 8:49,1.0004432,,2/21/20 8:49,0.0527194,,2/21/20 8:49,0.0145507,,2/21/20 8:49,0.0047521,,2/21/20 9:09,62.71666794,,2/21/20 8:49,0.0032484,,2/21/20 8:49,1.0535152,,2/21/20 9:09,3.139340639,,2/21/20 8:49,0.049925,,2/21/20 8:49,0.0174799
2/21/20 8:59,0.0059829,,2/21/20 9:19,62.42331581,,2/21/20 8:59,0.0061746,,2/21/20 8:59,0.9687016,,2/21/20 8:59,0.0491317,,2/21/20 8:59,0.0155015,,2/21/20 8:59,0.0052542,,2/21/20 9:19,62.42331581,,2/21/20 8:59,0.0026181,,2/21/20 8:59,1.0535565,,2/21/20 9:19,3.139047623,,2/21/20 8:59,0.0483183,,2/21/20 8:59,0.0149432
2/21/20 9:09,0.0049777,,2/21/20 9:29,62.64335136,,2/21/20 9:09,0.0038684,,2/21/20 9:09,1.0087544,,2/21/20 9:09,0.0462174,,2/21/20 9:09,0.01639,,2/21/20 9:09,0.0049543,,2/21/20 9:29,62.64335136,,2/21/20 9:09,0.0035734,,2/21/20 9:09,1.0535927,,2/21/20 9:29,3.138949871,,2/21/20 9:09,0.0561072,,2/21/20 9:09,0.0182332
2/21/20 9:19,0.0040758,,2/21/20 9:39,62.78998108,,2/21/20 9:19,0.0039116,,2/21/20 9:19,0.9917142,,2/21/20 9:19,0.0487778,,2/21/20 9:19,0.0165305,,2/21/20 9:19,0.0055377,,2/21/20 9:39,62.78998108,,2/21/20 9:19,0.0048964,,2/21/20 9:19,1.056643,,2/21/20 9:39,3.138949871,,2/21/20 9:19,0.0543019,,2/21/20 9:19,0.0166576
2/21/20 9:28,0.0050607,,2/21/20 9:50,62.78998108,,2/21/20 9:28,0.0030578,,2/21/20 9:28,0.9770964,,2/21/20 9:29,0.0435083,,2/21/20 9:29,0.0130701,,2/21/20 9:29,0.004247,,2/21/20 9:50,62.78998108,,2/21/20 9:29,0.0029537,,2/21/20 9:29,1.0421706,,2/21/20 9:50,3.138559341,,2/21/20 9:28,0.0473667,,2/21/20 9:28,0.0160475
2/21/20 9:38,0.0048435,,2/21/20 10:00,62.56999359,,2/21/20 9:38,0.0037359,,2/21/20 9:38,0.9944916,,2/21/20 9:38,0.0425492,,2/21/20 9:38,0.0173012,,2/21/20 9:38,0.0053639,,2/21/20 10:00,62.56999359,,2/21/20 9:38,0.0050474,,2/21/20 9:38,1.0278686,,2/21/20 10:00,3.138363838,,2/21/20 9:38,0.0499199,,2/21/20 9:38,0.0131575
2/21/20 9:49,0.0051923,,2/21/20 10:10,62.78998108,,2/21/20 9:49,0.0035993,,2/21/20 9:49,0.974674,,2/21/20 9:49,0.0399826,,2/21/20 9:49,0.0132494,,2/21/20 9:49,0.0040447,,2/21/20 10:10,62.78998108,,2/21/20 9:49,0.0029037,,2/21/20 9:49,1.0588908,,2/21/20 10:10,3.138656855,,2/21/20 9:49,0.0439194,,2/21/20 9:49,0.0171679
2/21/20 9:59,0.0046906,,2/21/20 10:20,62.34999924,,2/21/20 9:59,0.0032572,,2/21/20 9:59,1.0081071,,2/21/20 9:59,0.0427918,,2/21/20 9:59,0.014832,,2/21/20 9:59,0.0049277,,2/21/20 10:20,62.34999924,,2/21/20 9:59,0.0039933,,2/21/20 9:59,1.059425,,2/21/20 10:20,3.138754606,,2/21/20 9:59,0.046096,,2/21/20 9:59,0.0146024
2/21/20 10:09,0.004975,,2/21/20 10:30,62.38665924,,2/21/20 10:09,0.0041844,,2/21/20 10:09,0.9773679,,2/21/20 10:09,0.0450716,,2/21/20 10:09,0.0120294,,2/21/20 10:09,0.0043365,,2/21/20 10:30,62.38665924,,2/21/20 10:09,0.0039719,,2/21/20 10:09,1.056452,,2/21/20 10:30,3.138559341,,2/21/20 10:09,0.0465247,,2/21/20 10:09,0.0167132
2/21/20 10:19,0.0048711,,2/21/20 10:39,62.38665924,,2/21/20 10:19,0.0050069,,2/21/20 10:19,1.0044944,,2/21/20 10:19,0.0395678,,2/21/20 10:19,0.0124835,,2/21/20 10:19,0.0042899,,2/21/20 10:39,62.38665924,,2/21/20 10:19,0.0021337,,2/21/20 10:19,1.0520752,,2/21/20 10:39,3.137875319,,2/21/20 10:19,0.0508764,,2/21/20 10:19,0.0153453
2/21/20 10:29,0.0051471,,2/21/20 10:50,62.34999924,,2/21/20 10:29,0.0064278,,2/21/20 10:29,1.0031788,,2/21/20 10:29,0.0421995,,2/21/20 10:29,0.0151287,,2/21/20 10:29,0.0054114,,2/21/20 10:50,62.34999924,,2/21/20 10:29,0.00643,,2/21/20 10:29,1.0183021,,2/21/20 10:50,3.138168335,,2/21/20 10:29,0.0504398,,2/21/20 10:29,0.013455
2/21/20 10:38,0.0050479,,2/21/20 11:00,62.71666794,,2/21/20 10:38,0.0021776,,2/21/20 10:38,1.0087753,,2/21/20 10:38,0.0427973,,2/21/20 10:38,0.0132881,,2/21/20 10:38,0.0043745,,2/21/20 11:00,62.71666794,,2/21/20 10:38,0.0024851,,2/21/20 10:38,1.0455539,,2/21/20 11:00,3.138168335,,2/21/20 10:38,0.047234,,2/21/20 10:38,0.0159826
2/21/20 10:49,0.004533,,2/21/20 11:10,62.64335136,,2/21/20 10:49,0.0045159,,2/21/20 10:49,0.9781614,,2/21/20 10:49,0.0433789,,2/21/20 10:49,0.0177145,,2/21/20 10:49,0.0058016,,2/21/20 11:10,62.64335136,,2/21/20 10:49,0.0047646,,2/21/20 10:49,1.041688,,2/21/20 11:10,3.137680054,,2/21/20 10:49,0.042913,,2/21/20 10:49,0.0151855
2/21/20 10:59,0.0051741,,2/21/20 11:20,62.53333359,,2/21/20 10:59,0.0024835,,2/21/20 10:59,0.9727528,,2/21/20 10:59,0.0494363,,2/21/20 10:59,0.017272,,2/21/20 10:59,0.0056074,,2/21/20 11:20,62.53333359,,2/21/20 10:59,0.004834,,2/21/20 10:59,1.0247279,,2/21/20 11:20,3.137875319,,2/21/20 10:59,0.0495182,,2/21/20 10:59,0.0142305
2/21/20 11:09,0.0050636,,2/21/20 11:29,62.23998489,,2/21/20 11:09,0.0038602,,2/21/20 11:09,0.9874751,,2/21/20 11:09,0.0433989,,2/21/20 11:09,0.0149799,,2/21/20 11:09,0.0049118,,2/21/20 11:29,62.23998489,,2/21/20 11:09,0.0030318,,2/21/20 11:09,1.0474042,,2/21/20 11:29,3.137777805,,2/21/20 11:09,0.0465146,,2/21/20 11:09,0.0137134
2/21/20 11:19,0.0042264,,2/21/20 11:39,62.31334267,,2/21/20 11:19,0.0037633,,2/21/20 11:19,1.0072091,,2/21/20 11:19,0.0467042,,2/21/20 11:19,0.0137417,,2/21/20 11:19,0.0046139,,2/21/20 11:39,62.31334267,,2/21/20 11:19,0.0024488,,2/21/20 11:19,1.048181,,2/21/20 11:39,3.13797307,,2/21/20 11:19,0.0523145,,2/21/20 11:19,0.0145434
2/21/20 11:29,0.0049008,,2/21/20 11:49,62.38665924,,2/21/20 11:29,0.0053199,,2/21/20 11:29,0.9624995,,2/21/20 11:29,0.0428894,,2/21/20 11:29,0.0193752,,2/21/20 11:29,0.0051029,,2/21/20 11:49,62.38665924,,2/21/20 11:29,0.0039693,,2/21/20 11:29,1.0139665,,2/21/20 11:49,3.138266325,,2/21/20 11:29,0.0482403,,2/21/20 11:29,0.0147887
2/21/20 11:39,0.0046389,,2/21/20 12:00,62.49667358,,2/21/20 11:39,0.0032377,,2/21/20 11:39,1.0044317,,2/21/20 11:39,0.0398212,,2/21/20 11:39,0.0200682,,2/21/20 11:39,0.0048394,,2/21/20 12:00,62.49667358,,2/21/20 11:39,0.0047801,,2/21/20 11:39,1.0246273,,2/21/20 12:00,3.137875319,,2/21/20 11:39,0.04809,,2/21/20 11:39,0.0176086
2/21/20 11:48,0.0049837,,2/21/20 12:10,62.49667358,,2/21/20 11:48,0.0037653,,2/21/20 11:48,0.9882895,,2/21/20 11:48,0.0461046,,2/21/20 11:48,0.0160945,,2/21/20 11:48,0.0048795,,2/21/20 12:10,62.49667358,,2/21/20 11:48,0.0027271,,2/21/20 11:48,1.0237705,,2/21/20 12:10,3.137875319,,2/21/20 11:48,0.0498582,,2/21/20 11:48,0.0158358
2/21/20 11:59,0.0052451,,2/21/20 12:20,62.46002045,,2/21/20 11:59,0.0049259,,2/21/20 11:59,1.0242702,,2/21/20 11:59,0.0468897,,2/21/20 11:59,0.0171654,,2/21/20 11:59,0.0042451,,2/21/20 12:20,62.46002045,,2/21/20 11:59,0.0031316,,2/21/20 11:59,1.0344983,,2/21/20 12:20,3.137387037,,2/21/20 11:59,0.0513982,,2/21/20 11:59,0.0169309
2/21/20 12:09,0.0046516,,2/21/20 12:29,62.2766861,,2/21/20 12:09,0.0033451,,2/21/20 12:09,0.9792056,,2/21/20 12:09,0.042011,,2/21/20 12:09,0.0112141,,2/21/20 12:09,0.0042373,,2/21/20 12:29,62.2766861,,2/21/20 12:09,0.0038673,,2/21/20 12:09,1.0425939,,2/21/20 12:29,3.137582541,,2/21/20 12:09,0.0506848,,2/21/20 12:09,0.0126434
2/21/20 12:19,0.0043179,,2/21/20 12:39,61.9100174,,2/21/20 12:19,0.0036062,,2/21/20 12:19,0.9977911,,2/21/20 12:19,0.0402028,,2/21/20 12:19,0.0103373,,2/21/20 12:19,0.0037436,,2/21/20 12:39,61.9100174,,2/21/20 12:19,0.0026473,,2/21/20 12:19,1.0573862,,2/21/20 12:39,3.137777805,,2/21/20 12:19,0.0451252,,2/21/20 12:19,0.015271
2/21/20 12:29,0.005083,,2/21/20 12:49,62.09335175,,2/21/20 12:29,0.0040873,,2/21/20 12:29,0.9953269,,2/21/20 12:29,0.0429111,,2/21/20 12:29,0.0133028,,2/21/20 12:29,0.0041607,,2/21/20 12:49,62.09335175,,2/21/20 12:29,0.0030185,,2/21/20 12:29,1.0539901,,2/21/20 12:49,3.137680054,,2/21/20 12:29,0.060467,,2/21/20 12:29,0.0139093
2/21/20 12:39,0.0048622,,2/21/20 12:59,62.34999924,,2/21/20 12:39,0.0048967,,2/21/20 12:39,1.0039932,,2/21/20 12:39,0.0388468,,2/21/20 12:39,0.0161084,,2/21/20 12:39,0.0054257,,2/21/20 12:59,62.34999924,,2/21/20 12:39,0.0028502,,2/21/20 12:39,1.054212,,2/21/20 12:59,3.137094021,,2/21/20 12:39,0.0561248,,2/21/20 12:39,0.0126719
2/21/20 12:49,0.0043544,,2/21/20 13:10,62.53333359,,2/21/20 12:49,0.0027221,,2/21/20 12:49,0.9742146,,2/21/20 12:49,0.0443579,,2/21/20 12:49,0.0161614,,2/21/20 12:49,0.0045195,,2/21/20 13:10,62.53333359,,2/21/20 12:49,0.0027071,,2/21/20 12:49,1.009342,,2/21/20 13:10,3.137289524,,2/21/20 12:49,0.0456023,,2/21/20 12:49,0.0170819
2/21/20 12:58,0.0043481,,2/21/20 13:20,62.2766861,,2/21/20 12:58,0.0031759,,2/21/20 12:58,1.0139751,,2/21/20 12:59,0.0461849,,2/21/20 12:59,0.0146461,,2/21/20 12:59,0.0038856,,2/21/20 13:20,62.2766861,,2/21/20 12:59,0.0018338,,2/21/20 12:59,1.0401009,,2/21/20 13:20,3.137289524,,2/21/20 12:58,0.0517298,,2/21/20 12:58,0.0136578
2/21/20 13:09,0.0061281,,2/21/20 13:29,62.34999924,,2/21/20 13:09,0.0046413,,2/21/20 13:09,0.9790803,,2/21/20 13:09,0.0442556,,2/21/20 13:09,0.0166667,,2/21/20 13:09,0.0047975,,2/21/20 13:29,62.34999924,,2/21/20 13:09,0.002329,,2/21/20 13:09,1.0295202,,2/21/20 13:29,3.137094021,,2/21/20 13:09,0.0470035,,2/21/20 13:09,0.0189162
2/21/20 13:19,0.0058972,,2/21/20 13:39,62.56999359,,2/21/20 13:19,0.0041667,,2/21/20 13:19,0.9923407,,2/21/20 13:19,0.0456052,,2/21/20 13:19,0.0157103,,2/21/20 13:19,0.0049526,,2/21/20 13:39,62.56999359,,2/21/20 13:19,0.0037755,,2/21/20 13:19,1.0371899,,2/21/20 13:39,3.136996269,,2/21/20 13:19,0.0460239,,2/21/20 13:19,0.0184101
2/21/20 13:29,0.0053346,,2/21/20 13:49,62.38665924,,2/21/20 13:29,0.0047218,,2/21/20 13:29,0.976282,,2/21/20 13:29,0.0474937,,2/21/20 13:29,0.0167702,,2/21/20 13:29,0.0056289,,2/21/20 13:49,62.38665924,,2/21/20 13:29,0.0044339,,2/21/20 13:29,1.0671953,,2/21/20 13:49,3.136410236,,2/21/20 13:29,0.0413073,,2/21/20 13:29,0.0155585
2/21/20 13:39,0.0054075,,2/21/20 13:59,62.31334267,,2/21/20 13:39,0.0034844,,2/21/20 13:39,0.9593045,,2/21/20 13:39,0.0414172,,2/21/20 13:39,0.0150692,,2/21/20 13:39,0.0050649,,2/21/20 13:59,62.31334267,,2/21/20 13:39,0.0055789,,2/21/20 13:39,1.037817,,2/21/20 13:59,3.136703253,,2/21/20 13:39,0.047602,,2/21/20 13:39,0.0159616
2/21/20 13:49,0.0057851,,2/21/20 14:09,62.2766861,,2/21/20 13:49,0.0048095,,2/21/20 13:49,0.9984175,,2/21/20 13:49,0.046136,,2/21/20 13:49,0.0117701,,2/21/20 13:49,0.0039809,,2/21/20 14:09,62.2766861,,2/21/20 13:49,0.0044806,,2/21/20 13:49,1.0653218,,2/21/20 14:09,3.13660574,,2/21/20 13:49,0.0482781,,2/21/20 13:49,0.017711
2/21/20 13:59,0.0051775,,2/21/20 14:18,62.16666489,,2/21/20 13:59,0.003293,,2/21/20 13:59,0.9769711,,2/21/20 13:59,0.0494499,,2/21/20 13:59,0.0137907,,2/21/20 13:59,0.0042978,,2/21/20 14:18,62.16666489,,2/21/20 13:59,0.0041266,,2/21/20 13:59,1.0147098,,2/21/20 14:18,3.136898518,,2/21/20 13:59,0.0478967,,2/21/20 13:59,0.0176376
2/21/20 14:08,0.004664,,2/21/20 14:40,62.20332489,,2/21/20 14:08,0.0040724,,2/21/20 14:08,0.9962249,,2/21/20 14:09,0.0450385,,2/21/20 14:09,0.0135752,,2/21/20 14:09,0.0045231,,2/21/20 14:40,62.20332489,,2/21/20 14:09,0.0033562,,2/21/20 14:09,1.0251744,,2/21/20 14:40,3.136507988,,2/21/20 14:08,0.0518854,,2/21/20 14:08,0.0137553
2/21/20 14:18,0.0051123,,2/21/20 14:50,62.13001175,,2/21/20 14:18,0.00323,,2/21/20 14:18,1.0158336,,2/21/20 14:18,0.0411282,,2/21/20 14:18,0.016978,,2/21/20 14:18,0.0054128,,2/21/20 14:50,62.13001175,,2/21/20 14:18,0.0028174,,2/21/20 14:18,1.0359048,,2/21/20 14:50,3.136410236,,2/21/20 14:18,0.0631033,,2/21/20 14:18,0.0163756
2/21/20 14:29,0.0050103,,2/21/20 15:00,62.01999054,,2/21/20 14:29,0.0034475,,2/21/20 14:29,0.9599727,,2/21/20 14:29,0.0427637,,2/21/20 14:29,0.0121331,,2/21/20 14:29,0.004122,,2/21/20 15:00,62.01999054,,2/21/20 14:29,0.0031503,,2/21/20 14:29,1.0526585,,2/21/20 15:00,3.136507988,,2/21/20 14:29,0.0414365,,2/21/20 14:29,0.0145883
2/21/20 14:39,0.0054414,,2/21/20 15:10,62.2766861,,2/21/20 14:39,0.0042584,,2/21/20 14:39,1.0001717,,2/21/20 14:39,0.0472215,,2/21/20 14:39,0.0144939,,2/21/20 14:39,0.0044479,,2/21/20 15:10,62.2766861,,2/21/20 14:39,0.0030379,,2/21/20 14:39,1.034839,,2/21/20 15:10,3.136214733,,2/21/20 14:39,0.046363,,2/21/20 14:39,0.0153063
2/21/20 14:49,0.0047112,,2/21/20 15:19,62.20332489,,2/21/20 14:49,0.0045757,,2/21/20 14:49,0.991756,,2/21/20 14:49,0.0539081,,2/21/20 14:49,0.0133741,,2/21/20 14:49,0.0041395,,2/21/20 15:19,62.20332489,,2/21/20 14:49,0.0042615,,2/21/20 14:49,1.0320647,,2/21/20 15:19,3.13660574,,2/21/20 14:49,0.048228,,2/21/20 14:49,0.0133179
2/21/20 14:59,0.0045247,,2/21/20 15:30,62.09335175,,2/21/20 14:59,0.0026884,,2/21/20 14:59,1.0006729,,2/21/20 14:59,0.046583,,2/21/20 14:59,0.0182352,,2/21/20 14:59,0.0045706,,2/21/20 15:30,62.09335175,,2/21/20 14:59,0.0018239,,2/21/20 14:59,1.0366428,,2/21/20 15:30,3.13660574,,2/21/20 14:59,0.0486358,,2/21/20 14:59,0.0130335
2/21/20 15:09,0.005383,,2/21/20 15:40,62.31334267,,2/21/20 15:09,0.0058018,,2/21/20 15:09,0.9892083,,2/21/20 15:09,0.0467959,,2/21/20 15:09,0.0167614,,2/21/20 15:09,0.0049155,,2/21/20 15:40,62.31334267,,2/21/20 15:09,0.0029377,,2/21/20 15:09,1.0214918,,2/21/20 15:40,3.13660574,,2/21/20 15:09,0.0466706,,2/21/20 15:09,0.0164461
2/21/20 15:18,0.0047356,,2/21/20 15:50,62.09335175,,2/21/20 15:18,0.0024178,,2/21/20 15:18,0.9817324,,2/21/20 15:18,0.0455898,,2/21/20 15:18,0.0156726,,2/21/20 15:18,0.0049753,,2/21/20 15:50,62.09335175,,2/21/20 15:18,0.0028591,,2/21/20 15:18,1.0533888,,2/21/20 15:50,3.136312723,,2/21/20 15:18,0.046063,,2/21/20 15:18,0.0150708
2/21/20 15:29,0.0049658,,2/21/20 16:00,62.60664673,,2/21/20 15:29,0.0036308,,2/21/20 15:29,0.9577591,,2/21/20 15:29,0.0433942,,2/21/20 15:29,0.0147885,,2/21/20 15:29,0.0052437,,2/21/20 16:00,62.60664673,,2/21/20 15:29,0.0022193,,2/21/20 15:29,1.0238814,,2/21/20 16:00,3.136019468,,2/21/20 15:29,0.0482234,,2/21/20 15:29,0.0177916
2/21/20 15:39,0.0055257,,2/21/20 16:09,62.53333359,,2/21/20 15:39,0.0023443,,2/21/20 15:39,0.9968722,,2/21/20 15:39,0.0430954,,2/21/20 15:39,0.0150866,,2/21/20 15:39,0.0043191,,2/21/20 16:09,62.53333359,,2/21/20 15:39,0.002022,,2/21/20 15:39,1.056212,,2/21/20 16:09,3.136214733,,2/21/20 15:39,0.063956,,2/21/20 15:39,0.0184304
2/21/20 15:49,0.0048877,,2/21/20 16:19,62.42331581,,2/21/20 15:49,0.004579,,2/21/20 15:49,1.0185275,,2/21/20 15:49,0.0507981,,2/21/20 15:49,0.0144289,,2/21/20 15:49,0.0046439,,2/21/20 16:19,62.42331581,,2/21/20 15:49,0.0039837,,2/21/20 15:49,1.0226505,,2/21/20 16:19,3.13611722,,2/21/20 15:49,0.0490309,,2/21/20 15:49,0.0173477
2/21/20 15:59,0.0050319,,2/21/20 16:29,62.46002045,,2/21/20 15:59,0.0053333,,2/21/20 15:59,0.9745905,,2/21/20 15:59,0.0484837,,2/21/20 15:59,0.0199623,,2/21/20 15:59,0.0052456,,2/21/20 16:29,62.46002045,,2/21/20 15:59,0.0030405,,2/21/20 15:59,1.0484778,,2/21/20 16:29,3.135628939,,2/21/20 15:59,0.0427113,,2/21/20 15:59,0.0160346
2/21/20 16:09,0.0046509,,2/21/20 16:40,62.42331581,,2/21/20 16:09,0.0050674,,2/21/20 16:09,0.9860759,,2/21/20 16:09,0.0449645,,2/21/20 16:09,0.0173634,,2/21/20 16:09,0.0047183,,2/21/20 16:40,62.42331581,,2/21/20 16:09,0.0028046,,2/21/20 16:09,1.0391771,,2/21/20 16:40,3.135824203,,2/21/20 16:09,0.0426579,,2/21/20 16:09,0.015751
2/21/20 16:19,0.0057058,,2/21/20 16:50,62.75332451,,2/21/20 16:19,0.0033196,,2/21/20 16:19,0.9763238,,2/21/20 16:19,0.0440716,,2/21/20 16:19,0.0123943,,2/21/20 16:19,0.0043299,,2/21/20 16:50,62.75332451,,2/21/20 16:19,0.0016441,,2/21/20 16:19,1.0397138,,2/21/20 16:50,3.135824203,,2/21/20 16:19,0.0509454,,2/21/20 16:19,0.0179678
2/21/20 16:28,0.0054106,,2/21/20 17:00,62.56999359,,2/21/20 16:28,0.0052324,,2/21/20 16:28,0.9609124,,2/21/20 16:28,0.0428829,,2/21/20 16:28,0.0135162,,2/21/20 16:28,0.0046297,,2/21/20 17:00,62.56999359,,2/21/20 16:28,0.0045581,,2/21/20 16:28,1.0479952,,2/21/20 17:00,3.135531187,,2/21/20 16:28,0.0476341,,2/21/20 16:28,0.017486
2/21/20 16:39,0.005449,,2/21/20 17:09,62.78998108,,2/21/20 16:39,0.0048203,,2/21/20 16:39,0.9824215,,2/21/20 16:39,0.045659,,2/21/20 16:39,0.0152857,,2/21/20 16:39,0.0047175,,2/21/20 17:09,62.78998108,,2/21/20 16:39,0.0032838,,2/21/20 16:39,1.0190659,,2/21/20 17:09,3.135140419,,2/21/20 16:39,0.0473963,,2/21/20 16:39,0.0159111
2/21/20 16:49,0.0049774,,2/21/20 17:19,62.2766861,,2/21/20 16:49,0.0039403,,2/21/20 16:49,1.0202399,,2/21/20 16:49,0.0415354,,2/21/20 16:49,0.0163629,,2/21/20 16:49,0.0052307,,2/21/20 17:19,62.2766861,,2/21/20 16:49,0.0060971,,2/21/20 16:49,1.0329112,,2/21/20 17:19,3.135335922,,2/21/20 16:49,0.0515914,,2/21/20 16:49,0.0172992
